,date,headline,link,summary
35,2014/05/03,"Steve Jobs Defied Convention, and Perhaps the Law",https://www.nytimes.com/2014/05/03/business/steve-jobs-a-genius-at-pushing-boundaries-too.html,Mr. Jobs’s conduct is a reminder that the difference between genius and potentially criminal behavior can be a fine line.
84,2014/05/04,Rule 1: No ‘I Do’ via Twitter,https://www.nytimes.com/2014/05/04/fashion/rule-1-no-i-do-via-twitter.html,"What to post and when, plus other tips for engagements and weddings in a digital era."
33,2014/05/04,"Sometimes, the Video Doesn’t Have to Go Viral",https://boss.blogs.nytimes.com/2014/05/04/sometimes-the-video-doesnt-have-to-go-viral/,The video was a flop — except that it doubled our revenue.
58,2014/05/04,Word Wide Web,https://www.nytimes.com/2014/05/04/books/review/the-word-exchange-by-alena-graedon.html,Print is dead and computers are spreading a virus to humans in this novel about invasive technology and corrupted language.
43,2014/05/05,Slate Raising Its Investment in Podcasts,https://www.nytimes.com/2014/05/05/business/media/slate-raising-its-investment-in-podcasts.html,Slate is introducing two new podcasts at a time when other news publications have shrunk their podcast offerings in favor of video programming.
64,2014/05/05,A Red-Hot Rumor About Apple Falls Apart,https://bits.blogs.nytimes.com/2014/05/05/apple-earbuds-rumor-now-rumored-to-be-fake/,"A post about a new Apple product on the anonymous app Secret quickly became a national news item among the tech press last week. On Monday, its author said the whole thing had been made up."
69,2014/05/07,"With Update, Snapchats Get a Little Less Private",https://bits.blogs.nytimes.com/2014/05/07/with-update-snapchats-gets-a-little-less-private/,"SnapChat built a brand and a passionate following on disappearing messages. With its latest update, messages are easier to save and some never disappear at all. Is the messaging app leaving privacy behind?"
81,2014/05/07,The Consumer Revolution of Enterprise Computing,https://bits.blogs.nytimes.com/2014/05/07/the-consumer-revolution-of-enterprise-computing/,"Cloud-based, enterprise software companies like Workday look a lot more like consumer outfits than their traditional competitors."
40,2014/05/07,Photos Trusted but Verified,https://lens.blogs.nytimes.com/2014/05/07/photos-trusted-but-verified/,A leading expert on digital forensic analysis has launched a free online service that lets people confirm – or debunk – the authority of online images.
34,2014/05/08,Another Tech Company Finds the F.T.C. Looking Over Its Shoulder,https://bits.blogs.nytimes.com/2014/05/08/will-a-government-settlement-improve-snapchats-privacy-dont-count-on-it/,The Federal Trade Commission’s privacy agreements with tech companies haven’t led to a general improvement in privacy.
10,2014/05/08,Muve Music Service Is Said to Be Up for Sale by AT&T,https://www.nytimes.com/2014/05/08/business/media/muve-music-service-is-said-to-be-up-for-sale-by-att.html,"The service comes bundled by Cricket Wireless, a prepaid wireless phone carrier. AT&T acquired Muve, when it bought Cricket’s parent, Leap Wireless."
39,2014/05/08,A Small Brand Tries to Escape the Confusing Shadow of a Big Brand,https://www.nytimes.com/2014/05/08/business/smallbusiness/a-small-brand-tries-to-escape-the-confusing-shadow-of-a-big-brand.html,Hobby Lobby International has almost the same name as a far larger and socially polarizing company. Experts recommend rebranding.
14,2014/05/08,"YouTube Founders to Sell Delicious, a Social Bookmarking Site",https://www.nytimes.com/2014/05/08/delicious-social-site-is-sold-by-youtube-founders/,"Science Inc., a technology investment and advisory firm run by the former chief executive of Myspace, is betting that it can reinvigorate a company that has seemed like a perpetual fixer-upper."
87,2014/05/08,"Like Mall Browsing, With a Click",https://www.nytimes.com/2014/05/08/fashion/Wanelo-Social-Media-Shopping-Site-Deena-Varshavskaya-ecommerce.html,"Deena Varshavskaya, the founder of Wanelo, a site that provides a virtual catalog of products linked to online stores, sees a future of democratized shopping."
38,2014/05/08,On View | Seven More Temporary Art Destinations During Frieze Week in New York,https://tmagazine.blogs.nytimes.com/2014/05/08/nada-cutlog-select-pulse-downtown-seven-outsider-art-fairs/,A guide to the many satellite fairs taking place around New York this weekend.
32,2014/05/09,Young Hands Steering the Family Tractor,https://www.nytimes.com/2014/05/09/movies/farmland-focuses-on-a-new-generation-of-farmers.html,"“Farmland,” a documentary by James Moll, profiles six family farms and the young people who now run them."
48,2014/05/09,Weekend Reading: 5 Questions for Alibaba’s I.P.O.,https://www.nytimes.com/2014/05/09/weekend-reading-5-questions-for-alibabas-i-p-o/,DealBook is attempting to fill in the gaps of Alibaba’s eagerly anticipated filing for a stock listing in the United States.
37,2014/05/09,Off the Record in a Chat App? Don’t Be Sure,https://www.nytimes.com/2014/05/09/technology/snapchat-reaches-settlement-with-federal-trade-commission.html,"The popular mobile service, Snapchat, agreed to settle charges by the Federal Trade Commission that messages sent through its app did not disappear as easily as promised."
59,2014/05/09,"Daily Report: Snapchat, Settling F.T.C. Case, Agrees to Increased Privacy Controls",https://bits.blogs.nytimes.com/2014/05/09/daily-report-snapchat-settling-f-t-c-case-agrees-to-increased-privacy-controls/,The popular mobile service agreed to settle charges by the Federal Trade Commission that messages sent through its app did not disappear as easily as promised.
49,2014/05/09,Simmons Spends Big on Star Power,https://www.nytimes.com/2014/05/09/business/media/simmons-draws-on-star-power.html,The Simmons Bedding Company will introduce two new celebrity-driven advertising campaigns this month.
92,2014/05/09,A Patent Surfaces Detailing a Facebook Smartphone,https://bits.blogs.nytimes.com/2014/05/09/a-patent-surfaces-detailing-a-facebook-smartphone/,"While reports of a Facebook phone have been circulating for years, a Facebook patent filing has surfaced that shows the exploration of a unique smartphone with touch pads on the rear and side of the device."
61,2014/05/11,Memoirs,https://www.nytimes.com/2014/05/11/books/review/the-last-pirate-by-tony-dokoupil-and-more.html,"New books by Tony Dokoupil, Deborah Feldman, and Sandra Lansky and William Stadiem."
29,2014/05/11,For the Love of Being ‘Liked’,https://www.nytimes.com/2014/05/11/fashion/for-some-social-media-users-an-anxiety-from-approval-seeking.html,"For social-media users, a mass anxiety of approval seeking seems far more suited to a high school prom than a high-functioning society."
4,2014/05/12,AT&T Courts Satellite TV With an Eye on Growth,https://www.nytimes.com/2014/05/12/att-said-to-be-in-talks-for-directv/,"AT&T is in talks to buy DirecTV for at least $50 billion, and the two sides are actively working toward an announcement, according to several people with knowledge of the matter."
90,2014/05/12,Warnings Along F.C.C.’s Fast Lane,https://www.nytimes.com/2014/05/12/business/media/warnings-along-fccs-fast-lane.html,"Time and again, when the government tries to insert itself between the Internet and its users, it gets clobbered. This could end up the same way."
19,2014/05/12,"At Career's End, Calvin Klein's Chief Executive Prepares for Transitions",https://www.nytimes.com/2014/05/12/business/international/at-careers-end-calvin-kleins-chief-executive-prepares-for-transitions.html,Tom Murry says the most important thing he learned is to have the support of the people who work for him.
94,2014/05/13,The Orange Underpants Logo and the Value of Testing,https://boss.blogs.nytimes.com/2014/05/13/the-orange-underpants-logo-and-the-value-of-testing/,There are lots of affordable online testing tools that can help you avoid unexpected mistakes the next time you are entertaining a big change.
21,2014/05/13,The Brewing M.&A. Bubble,https://www.nytimes.com/2014/05/13/the-brewing-m-a-bubble/,"Investors are egging on companies to take on ever riskier transactions and are bidding up the shares of acquirers well beyond mathematical prudence, Rob Cox of Reuters Breakingviews writes."
5,2014/05/13,AT&T’s Deal Strategy Raises Questions,https://www.nytimes.com/2014/05/13/atts-deal-strategy-raises-questions/,"The company’s desire for a large-scale transaction is understandable, notes Robert Cyran of Reuters Breakingviews. But would pursuit of DirecTV or Dish Network really make sense?"
31,2014/05/13,Lawmakers Mistrust a Marriage Offer Pfizer Won’t Abandon,https://www.nytimes.com/2014/05/13/pfizer-urges-astrazeneca-to-continue-talks-hinting-at-higher-offer/,"The American drug maker continued its pursuit of its British competitor AstraZeneca, even as executives from both companies faced contentious questioning before Parliament over a possible takeover."
2,2014/05/14,AT&T Will Struggle to Justify a Deal for DirecTV,https://www.nytimes.com/2014/05/14/att-will-struggle-to-justify-a-deal-for-directv/,"Expanding into satellite TV requires heroic assumptions to be financially viable, Jeffrey Goldfarb of Reuters Breakingviews contends."
18,2014/05/15,"A Funny Name, a Serious Sport. Pickleball, Anyone?",https://www.nytimes.com/2014/05/15/business/retirementspecial/a-funny-name-a-serious-sport-pickleball-anyone.html,"Nearly half a century since its creation, the tennis, table tennis and badminton hybrid is growing in popularity among baby boomers."
30,2014/05/15,Don’t Force Google to ‘Forget’,https://www.nytimes.com/2014/05/15/opinion/dont-force-google-to-forget.html,But it does need to change how it searches for personal names.
97,2014/05/15,"Organizing Your Photos, Cloud-Free",https://www.nytimes.com/2014/05/15/technology/personaltech/a-cloud-free-way-to-organize-your-far-flung-photos.html,"LyveHome has created a nifty way to arrange your photographs without using the cloud, but the system still needs a little smoothing out."
28,2014/05/16,"The Row’s New Home, a Frieze Frenzy and Moschino’s Plans for Men",https://tmagazine.blogs.nytimes.com/2014/05/16/chic-in-review-the-row-la-perla-louis-vuitton-galliano-lady-gaga/,"Plus, the social media response to anorexic mannequins, John Galliano’s next steps and more from the week in style."
83,2014/05/16,"As Barbara Walters Retires, the Big TV Interview Signs Off, Too",https://www.nytimes.com/2014/05/16/business/media/as-barbara-walters-retires-the-big-tv-interview-signs-off-too.html,Ms. Walters has been the queen of the TV celebrity “get.” But stars and politicians no longer need the networks to reach their public.
0,2014/05/17,AT&T Is Said to Be Near a Deal to Buy DirecTV,https://www.nytimes.com/2014/05/17/att-said-near-a-deal-for-directv/,"AT&T is poised to announce a takeover, people briefed on the matter said on Saturday, ushering in another transformation of the telecommunications industry."
98,2014/05/18,Tackling the Limits of Touch Screens,https://www.nytimes.com/2014/05/18/business/tackling-the-limits-of-touch-screens.html,New products aim to remove the obstacles to reading and writing effectively on tablet computers.
51,2014/05/18,Children Don’t Belong in Tobacco Fields,https://www.nytimes.com/2014/05/18/opinion/sunday/children-dont-belong-in-tobacco-fields.html,"With children suffering from nicotine poisoning, Washington can’t just rely on the tobacco industry to police its suppliers."
3,2014/05/18,AT&T to Buy DirecTV for $48.5 Billion in Move to Expand Clout,https://www.nytimes.com/2014/05/18/att-to-buy-directv-for-48-5-billion/,"Under the terms of the deal, AT&T will pay about $95 a share in stock and cash to acquire the country’s biggest satellite television operator."
62,2014/05/18,Putting Drama to Work to Soothe,https://www.nytimes.com/2014/05/18/theater/daniel-beaty-promotes-both-artistry-and-social-good.html,"The actor and writer Daniel Beaty tips his hat to Paul Robeson in a biographical play he created, but also follows his lead in working toward social change."
36,2014/05/18,Planners Adapt as Gay Unions Become More Common,https://www.nytimes.com/2014/05/18/fashion/weddings/planners-adapt-as-gay-unions-become-more-common.html,"As same-sex marriages become more common, wedding planners are changing their game."
47,2014/05/19,Camera Maker GoPro Files to Go Public,https://bits.blogs.nytimes.com/2014/05/19/camera-maker-gopro-files-to-go-public/,"GoPro is an unusual specimen for a Silicon Valley I.P.O., a hardware company without the flash of a social network or e-commerce start-up. The company said in the filing that it planned to raise up to $100 million in an initial public offering, a figure that could change later."
1,2014/05/19,AT&T Shareholders on Hold in DirecTV Deal,https://www.nytimes.com/2014/05/19/att-shareholders-on-hold-in-directv-deal/,"The unexpectedly robust $1.6 billion of cost savings from the acquisition do not quite cover the 30 percent premium AT&T is paying, Jeffrey Goldfarb of Reuters Breakingviews writes."
24,2014/05/19,The Advisers Behind the Deal for DirecTV,https://www.nytimes.com/2014/05/19/the-advisers-behind-the-deal-for-directv/,"Even for the telecommunications industry, AT&T’s $48.5 billion bid for DirecTV is a blockbuster deal. And should it be completed, the deal could bestow a wealth of fees upon the advisers who worked on it."
12,2014/05/19,Options for Rivals in Wake of AT&T’s Bid for DirecTV,https://www.nytimes.com/2014/05/19/the-options-for-dish-sprint-and-others-in-the-wake-of-atts-bid-for-directv/,"Few industries have been as embroiled in merger mania as the telecommunications industry. Now, with another mega-deal in the works, how will others respond? Perhaps with even more consolidation."
25,2014/05/19,"Betty Sherrill, Decorator to the White-Shoed and Wealthy, Dies at 91",https://www.nytimes.com/2014/05/19/nyregion/betty-sherrill-decorator-to-the-white-shoed-and-wealthy-dies-at-91.html,"Mrs. Sherrill, a socialite from the South, was an arbiter of taste for New York’s bygone elite, known for her artful but conservative decorating."
7,2014/05/19,How AT&T’s Deal for DirecTV Could Affect the Industry,https://www.nytimes.com/2014/05/19/how-atts-deal-for-directv-could-affect-the-industry/,"Several analysts thought the AT&T’s deal to buy DirecTV would pass regulatory muster, but some consumers and consumer advocates expressed concerns about the effects of reduced competition."
68,2014/05/20,Young Iranians Arrested for Being Too ‘Happy in Tehran’,https://thelede.blogs.nytimes.com/2014/05/20/young-iranians-arrested-for-being-happy-in-tehran/,"Six young Iranians were arrested and forced to repent on state television Tuesday for the grievous offense of proclaiming themselves to be “Happy in Tehran,” in a homemade music video they posted on YouTube."
