,link,headline,summary,date
83,http://query.nytimes.com/gst/fullpage.html?res=9F02EED8103AF93AA25752C1A96E9C8B63,"Paid Notice: Deaths MCGREENE, MARY T.","McGREENE--Mary T. , on November 15, 2008. Well known interior designer and real estate broker. Beloved sister of Elizabeth Bronikowski and the late Geraldean. Devoted aunt of Lisa Bronikowski, Mary Jane Simon and Barbara Forbes. Viewing Thursday 2-4 and 7-9pm at Chas. Peter Nagel, Inc., 352 E. 87 St., New York City. Mass of Christian Burial, Friday, 10:30am, St. Ignatius Loyola R.C. Church. Donations in her memory may be made to Catholic Charities.",
259,http://query.nytimes.com/gst/fullpage.html?res=9501EFD6123AF936A35753C1A96E9C8B63,"Paid Notice: Deaths O'SULLIVAN VASSILIADIS, JOAN","O'SULLIVAN VASSILIADIS-Joan, 82, past president of the Newswomen's Club of New York and a pioneer in championing the work of women journalists, died on September 29 at home on her favorite sofa with her husband, Archie Vassiliadis, holding her hand. Through months of fighting cancer, Joan didn't give illness the time of day. She laughed and told stories surrounded by her beloved daughters Darcy Flanders and Demitra Vassiliadis, her son-in-law Robert and her granddaughter Arlene age six, and close friends and family. In her career, Joan won many awards as a columnist for King Features Syndicate. Since the 1950s, Joan poured her talent and time into the Newswomen's Club, its Front Page Awards, and the club's scholarship board, the Anne O'Hare McCormick Memorial Fund Inc., of which she was president. The family requests donations be made to a McCormick Fund scholarship award created in Joan's honor by her longtime friend and fellow newswoman Roz Massow. Please make check payable to: Anne O'Hare McCormick Memorial Fund Inc., a tax-exempt charitable entity, Important: on check memo, please designate ''Joan O'Sullivan Scholarship.'' Send check to: Anne O'Hare McCormick Memorial Fund Inc., ATTN. Jan Paschal, treasurer, c/o Newswomen's Club of New York, 15 Gramercy Park South, New York, NY 10003.",
261,https://www.nytimes.com/Link.asp?I=LS000118348491,"Paid Notice: Deaths O'Sullivan Vassiliadis, Joan","O'SULLIVAN VASSILIADIS-Joan, 82, past president of the Newswomen's Club of New York and a pioneer in championing the work of women journalists, died on September 29 at home on her favorite sofa with her husband, Archie Vassiliadis, holding her hand. Through months of fighting cancer, Joan didn't give illness the time of day. She laughed and told stories surrounded by her beloved daughters Darcy Flanders and Demitra Vassiliadis, her son-in-law Robert and her granddaughter Arlene age six, and close friends and family. In her career, Joan won many awards as a columnist for King Features Syndicate. Since the 1950s, Joan poured her talent and time into the Newswomen's Club, its Front Page Awards, and the club's scholarship board, the Anne O'Hare McCormick Memorial Fund Inc., of which she was president. The family requests donations be made to a McCormick Fund scholarship award created in Joan's honor by her longtime friend and fellow newswoman Roz Massow. Please make check payable to: Anne O'Hare McCormick Memorial Fund Inc., a tax-exempt charitable entity, Important: on check memo, please designate ""Joan O'Sullivan Scholarship."" Send check to: Anne O'Hare McCormick Memorial Fund Inc., ATTN. Jan Paschal, treasurer, c/o Newswomen's Club of New York, 15 Gramercy Park South, New York, NY 10003.",
262,http://query.nytimes.com/gst/fullpage.html?res=9B06E0D6123AF937A35753C1A96E9C8B63,"Paid Notice: Deaths O'SULLIVAN VASSILIADIS, JOAN","O'SULLIVAN VASSILIADIS-Joan , 82, past president of the Newswomen's Club of New York and a pioneer in championing the work of women journalists, died on September 29 at home on her favorite sofa with her husband, Archie Vassiliadis, holding her hand. Through months of fighting cancer, Joan didn't give illness the time of day. She laughed and told stories surrounded by her beloved daughters Darcy Flanders and Demitra Vassiliadis, her son-in-law Robert and her granddaughter Arlene age six, and close friends and family. In her career, Joan won many awards as a columnist for King Features Syndicate. Since the 1950s, Joan poured her talent and time into the Newswomen's Club, its Front Page Awards, and the club's scholarship board, the Anne O'Hare McCormick Memorial Fund Inc., of which she was president. The family requests donations be made to a McCormick Fund scholarship award created in Joan's honor by her longtime friend and fellow newswoman Roz Massow. Please make check payable to: Anne O'Hare McCormick Memorial Fund Inc., a tax-exempt charitable entity, Important: on check memo, please designate ''Joan O'Sullivan Scholarship.'' Send check to: Anne O'Hare McCormick Memorial Fund Inc., ATTN. Jan Paschal, treasurer, c/o Newswomen's Club of New York, 15 Gramercy Park South, New York, NY 10003.",
154,http://query.nytimes.com/gst/fullpage.html?res=9404E3DC103AF934A35757C0A96F9C8B63,"Paid Notice: Deaths SMITH, PHILO","SMITH--Philo, of Greenwich, CT, 81, founder of Philo Smith and Co., Inc., of Stamford, died on April 1, 2009 at Stamford Hospital of severe pneumonia. A graduate of Lawrenceville School in Lawrenceville, NJ, he received his Bachelor's degree from Yale University, and his MBA from New York University Graduate School of Business Administration, now called the Stern School. Mr. Smith started his career at Lord Abbett & Co., and held positions with the J. Henry Schroeder Banking Corporation and with Dominick & Dominick as an insurance stock specialist before founding the investment banking firm in Stamford that bears his name in 1962. He is survived by his wife Andie and by three sons: Gregory N. Smith of Peekskill, NY; Jonathan C. Smith of Ridgefield, CT; and Adam T. Smith of San Francisco, CA. A fourth son, Timothy T. Smith, predeceased him. Mr. Smith is also survived by two stepdaughters, Victoria Keziah of Boulder, CO, and Dr. Amy Kindred of Boston, MA, and by seven grandchildren, the oldest of whom, Robert C. Smith of Norwalk, CT, is Chairman of Touchpoint Securities. A memorial service will be held at Christ Church in Greenwich on Tuesday, April 7, at 11am In lieu of flowers please make charitable donations to the Parkinson's Disease Foundation at http://pdf.org",
76,http://query.nytimes.com/gst/fullpage.html?res=980DE6D6143AF935A35754C0A96F9C8B63,"Paid Notice: Deaths YOUNG, JOAN SOO","YOUNG--Joan Soo, died of natural causes on July 1, 2009 at the Peconic Medical Center, Riverhead, Long Island, NY. She was residing at the Westhampton Care Center, Westhampton, NY, and previously with her husband, Frank T.F. in West Palm Beach, Fl and New York City. She was 100 years old. Reposing at Towers Funeral Home, Inc. Oceanside, NY on July 7, 2009 at 2-4pm and 7-9pm. Funeral at Towers at 10am and interment at Flushing Cemetery, Queens New York City on July 8, 2009 at 11am. Joan Young is survived by four children, Frank, Joanna (Vincent) Weirs, Philip (Janice) and Lincoln; nine grandchildren, Gregory Weirs, Alan Weirs, Kim Kassin, Philip, Joel Kaye, Janine Sas, Colin, Christopher and Catherine and five great-grandchildren, Alex and Kate Kassin, Michael and Dylan Sas and Jacob Kaye.",
75,https://www.nytimes.com/Link.asp?I=LS000129351171,"Paid Notice: Deaths Young, Joan","<!-- JOAN YOUNG -->YOUNG--Joan Soo, died of natural causes on July 1, 2009 at the Peconic Medical Center, Riverhead, Long Island, NY. She was residing at the Westhampton Care Center, Westhampton, NY, and previously with her husband, Frank T.F. in West Palm Beach, Fl and New York City. She was 100 years old. Reposing at Towers Funeral Home, Inc. Oceanside, NY on July 7, 2009 at 2-4pm and 7-9pm. Funeral at Towers at 10am and interment at Flushing Cemetery, Queens New York City on July 8, 2009 at 11am. Joan Young is survived by four children, Frank, Joanna (Vincent) Weirs, Philip (Janice) and Lincoln; nine grandchildren, Gregory Weirs, Alan Weirs, Kim Kassin, Philip, Joel Kaye, Janine Sas, Colin, Christopher and Catherine and five great-grandchildren, Alex and Kate Kassin, Michael and Dylan Sas and Jacob Kaye.<br><br>",
74,https://www.nytimes.com/Link.asp?I=LS000128889215,"Paid Notice: Deaths Leatham, John","<!-- JOHN LEATHAM --><IMG SRC=""/Images/Cobrands/NYTimes/Photos/NYT-1000082594-jleatham_22.1_013143.jpg"" lgyOrigName=""NYT-1000082594-jleatham_22.1.jpg"" ALIGN=""LEFT"" vspace=""4"" hspace=""10"">LEATHAM--John T. Anderson, SC, age 72, died June 19, 2009 after a long illness. Born on July 4, 1936 in Chicago, IL, Jack was a graduate of Lawrence University. He served in the United States Air Force as a 1st Lieutenant and was awarded the Air Force Commendation Medal. After retiring from the service he joined the Continental Illinois Bank as a commercial lending officer. In 1968 he became Treasurer, VP-Finance for Leasco Data Processing Equipment Corp., which later became Reliance Group. He left Reliance as Executive Vice President to take over management of Medserco, Inc., an HMO management company. He continued to work in the health care industry until 1998 when he became a full-time consultant with the Common Fund. He retired in 2002. Mr. Leatham served as Director of International Capital Equipment Ltd., Vice- Chairman of the Board of Trustees of St. Lukes School (New Canaan, CT), Director and Investor of ORI, Inc., and provided consulting services to the Department of Defense. He served as a Director and Member of SCHUUL's Executive Committee, an off-shore captive reinsurance company. He served on the National Board of Reading Is Fundamental. In addition, he served on the Board of Trustees of Lawrence University for many years and as Chairman of the Board from 1990-1992. He served on the Board of Trustees of the Common Fund for years and as Chairman of the Board of Common Fund Capital. Mr. Leatham is survived by his wife, Sheila Andersen Leatham of Anderson, SC; children Betsy LaFontaine (Jim) of Beverly, MA; Lisa Mason (Bill) of Darien, CT; John Leatham (Susan) of Anderson, SC; Bronwen Gay Dingeman (Jamie) of Grosse Pointe Farms, MI; and Douglas Leatham; brothers Jim Leatham of Ephraim, WI; and Jerry Leatham (Kate) of Chicago, IL; ten grandchildren and numerous nieces and nephews. He will be remembered as a loving husband, father and friend. Thy will be done. A memorial will be planned at a later date.<br><br>",
1194,http://query.nytimes.com/gst/fullpage.html?res=9404E3DE163AF935A25752C1A96E9C8B63,Enrollment Surges in Colleges' Quick Prep Courses,"LIFE'S demands have so far kept college and a career out of reach for Monica Juarez. She is 19 and a single mother of two. She works two jobs -- at a Waldbaum's supermarket in Hauppauge, on Long Island, and a Teachers Federal Credit Union in Amityville -- and shares a one-room apartment in Central Islip with her boys, Alexavier, 2, and Geremiah, 3 months.",
70,https://www.nytimes.com/Link.asp?I=LS000122636651,"Paid Notice: Deaths Cooke, Geraldine T.","COOKE--Geraldine T. 70, from Hamburg, NJ, formerly of Upper Saddle River, NJ died on January 7, 2009. Beloved wife of A. Curts Cooke for 49 years, loving mother of Alan and wife Kathy, Dave and wife Sara, Jeff and wife Chrissy and Ken and wife Veronica, and doting grandmother to Jeffrey, Merrit, Danny, Hallie, Ryan, Alison, Abigail, Emily, Jordan and Alyssa. Visitation will be held on Sunday from 2-4 and 79pm at the Van EmburghSchneider-Pernice Funeral Home, 109 Darlington Avenue, Ramsey, NJ. A funeral mass will be celebrated on Monday, January 12, 2009 at 10am at Our Lady of the Valley Roman Catholic Church, 630 Valley Road, Wayne, NJ. Interment will follow at Christ the King Cemetery in Franklin Lakes, NJ. ""Gerry, we will miss your kind heart, your adventurous spirit, your laughter and your willingness to embrace life to its fullest."" Your Friends and Family at Kate's Paperie, Teddy Bear Holding, Inc. and Boston International",
69,http://query.nytimes.com/gst/fullpage.html?res=9E05E6D71F3AF932A25752C0A96F9C8B63,"Paid Notice: Deaths COOKE, GERALDINE T","COOKE--Geraldine T. 70, from Hamburg, NJ, formerly of Upper Saddle River, NJ died on January 7, 2009. Beloved wife of A. Curts Cooke for 49 years, loving mother of Alan and wife Kathy, Dave and wife Sara, Jeff and wife Chrissy and Ken and wife Veronica, and doting grandmother to Jeffrey, Merrit, Danny, Hallie, Ryan, Alison, Abigail, Emily, Jordan and Alyssa. Visitation will be held on Sunday from 2-4 and 79pm at the Van EmburghSchneider-Pernice Funeral Home, 109 Darlington Avenue, Ramsey, NJ. A funeral mass will be celebrated on Monday, January 12, 2009 at 10am at Our Lady of the Valley Roman Catholic Church, 630 Valley Road, Wayne, NJ. Interment will follow at Christ the King Cemetery in Franklin Lakes, NJ. ''Gerry, we will miss your kind heart, your adventurous spirit, your laughter and your willingness to embrace life to its fullest.'' Your Friends and Family at Kate's Paperie, Teddy Bear Holding, Inc. and Boston International",
1429,http://query.nytimes.com/gst/fullpage.html?res=9C0DE6DB133AF930A35753C1A96E9C8B63,Is Apple the Oprah for Indie Bands?,"Will one of Apple's new iPod commercials propel an obscure Brooklyn band into the national spotlight? Apple has done so with other independent acts -- earning it a reputation as a tastemaker, doing for bands what Oprah Winfrey has done for books.",
580,http://query.nytimes.com/gst/fullpage.html?res=9802E4D91730F935A25756C0A96F9C8B63,"Women's Golf Today: Nice Work, if You Can Get It","The golfer Janice Moodie is a two-time winner on the L.P.G.A. Tour with earnings of more than $3 million in 11 years. She occupies the highest rung on the playing priority ladder. But after finishing 64th on the 2008 money list, Moodie, like many players on the tour, finds herself scrambling for work. Through the first four months of the year, she played in six L.P.G.A. events, her number of potential paydays slashed because of a shrinking tournament schedule and a slightly higher percentage of events restricted to fewer players.",
1419,http://query.nytimes.com/gst/fullpage.html?res=9B05EFD71530F93AA1575AC0A96E9C8B63,Rollerblading For Google,Rollerblading For Google,
239,http://query.nytimes.com/gst/fullpage.html?res=9D03EEDF1F3FF936A25757C0A96F9C8B63,"John Oros, Jockey Who Burst Onto Scene at 17, Dies at 87","well, actually Aurora, Ill. -- to become for a time the nation's winningest jockey, died April 3 in Palm Harbor, Fla. He was 87 and lived in Palm Harbor.+ The cause was congestive heart failure, his son Thom said.",
98,https://www.nytimes.com/Link.asp?I=LS000127108257,"Paid Notice: Deaths Brakeley, George A.","<!-- GEORGE A BRAKELEY -->BRAKELEY--George A. Jr., national leader in the philanthropic and fundraising consulting communities, died on May 1, at 93. Founder of Brakeley, John Price Jones, Inc. (now Brakeley Briscoe). Served Harvard, Yale, Stanford, the Smithsonian, Washington National Cathedral, among others. Survived by son George A. III, daughters Deborah and Joan, eight grandchildren, ten great-grandchildren. Predeceased by wife Roxana and daughter Linda. Memorial gifts may be made to The Center for the Study of the Presidency and Congress, Attention: T. M. Kirlin, 1020 19th St., N.W., Washington, D.C. 20036. Interment will be private.<br><br>",
101,https://www.nytimes.com/Link.asp?I=LS000118928911,"Paid Notice: Deaths Johnson, Harold T.","JOHNSON--Harold T., Jr., 87, died October 7, 2008 in Ponte Vedra, FL. Survived by wife Dorothy, three daughters, grandson and sister. Formerly of Bronxville, NY, Williams College and John S. Herold Inc. www.quinn-shalz.com",
675,http://query.nytimes.com/gst/fullpage.html?res=9406EFD6123AF93BA2575AC0A96E9C8B63,"Paid Notice: Deaths MANDEVILLE, PHILIP KEMPTON","MANDEVILLE--Philip Kempton . The Board, staff and youth of the Andrew Glover Youth Program extend our deepest condolences to the family of Kempton Mandeville, our longtime board member, treasurer, and friend. For the past 25 years, Kempton gave so generously of himself to help our small community-based nonprofit and the youth we serve. With his considerable talents and easy-going disposition, he assisted us in myriad ways --working on our database, dressing up as Santa Claus at our annual Christmas party for our youth, opening his home to our youth for an annual BBQ picnic so that they could have a summer outing away from the city. Kempton was a true gem. He will be sorely missed by all of us. Our thoughts and prayers are with his family. MANDEVILLE--Philip Kempton, 52, died Wednesday, September 10, at home in Sherman, CT. Born in New York City, Kemp was the son of Hubert T. Mandeville and Ann Adams. A graduate of Fairfield Country Day School, the Hotchkiss School and St. Lawrence University, he was most recently self-employed as a financial computer consultant. Previously, he was Vice President of the Mandeville Foundation in New York City from 1985-2002. In that role, he helped support such diverse causes as The Sherman (Conneticut) Chamber Ensemble and the Andrew Glover Youth Program, an alternative-to-prison program in Manhattan. He was an active leader in many community groups: Naromi Land Trust (board, treasurer), Sherman Chamber Ensemble (board), Sherman Nursery School (board), Lake Mauweehoo Club (vice-president), Sherman Library (volunteer). He was also a member of the Yale Club of New York City. He was an avid guitar player and member of the Sherman Bluegrass Ensemble and other groups. Kemp is survived by his wife of 26 years, Nancy Gage Mandeville, and three children, Elizabeth, William, and Allison. He is also survived by his brothers Christopher, Matthew, Jonathan, William, and Ross, and his sisters Meredith Mandeville Hollis and Morgan. In lieu of flowers, donations may be made to the Andrew Glover Youth Program, Inc., 100 Centre St., Room 1541, NY, NY 10013.",
1538,http://query.nytimes.com/gst/fullpage.html?res=9E03E2D6173AF930A15753C1A96E9C8B63,A Twist on Automated Calls,"The campaign of Senator John McCain and the Republican Party have released a new recording that alludes to a television special asserting that Senator Barack Obama's ''list of friends reads like a history of radicalism.'' That assertion was made on a special ''Hannity's America'' on Fox News on Oct. 5, hosted by Sean Hannity, right.",
149,http://query.nytimes.com/gst/fullpage.html?res=9801E2D8123AF936A25750C0A96F9C8B63,"Paid Notice: Deaths VANDERBILT, ROBERT THURLOW","VANDERBILT--Robert Thurlow, died Monday, February 23, 2009, at the age of 90, in London, England. He is survived by his beloved wife Virginia Guenther Vanderbilt, his son Paul Vanderbilt, several nieces and nephews and their families. He was the last remaining son of the founder of R.T. Vanderbilt Company, Inc., originally in New York City, now in Norwalk, Connecticut; he previously resided in New York City and Fairfield, Connecticut. He operated the Holliday and Periscope Bookshop on East 54th Street during the 1950s. The funeral was private and took place in London, England.",
148,https://www.nytimes.com/Link.asp?I=LS000125099998,"Paid Notice: Deaths Vanderbilt, Robert","<!-- ROBERT VANDERBILT -->VANDERBILT--Robert Thurlow, died Monday, February 23, 2009, at the age of 90, in London, England. He is survived by his beloved wife Virginia Guenther Vanderbilt, his son Paul Vanderbilt, several nieces and nephews and their families. He was the last remaining son of the founder of R.T. Vanderbilt Company, Inc., originally in New York City, now in Norwalk, Connecticut; he previously resided in New York City and Fairfield, Connecticut. He operated the Holliday and Periscope Bookshop on East 54th Street during the 1950s. The funeral was private and took place in London, England.<br><br>",
191,https://www.nytimes.com/Link.asp?I=LS000121145705,"Paid Notice: Deaths Cole, Mary Myers","COLE--Mary Myers, of New York City and Fire Island Pines, New York, died November 28, 2008; beloved daughter of Rowena G. Myers and beloved sister of JoAnne M. Campbell, Jean M. Osborne and Patricia Myers and beloved wife of the late Sylvan Cole. A fine mind and a great heart only tell a small part of Mary's too brief but exuberant life. She attended Cornell University and received a degree in design and marketing from F.I.T. Mary will be sorely missed by her loving family and her myriad of friends. A memorial service will be held in Fire Island Pines in Spring 2009. Contributions may be made to Fire Island Pines Arts Project, Inc., c/o Laura Hartstein, 135 West 70th St., #8B, New York, NY 10023 and Don't Dismiss Depression Foundation, Inc., 3200 Northeast 36th St., Suite 803, Ft. Lauderdale, FL 33308.",
