,link,headline,summary,date
645,http://query.nytimes.com/gst/fullpage.html?res=9402E0DB143CF934A35753C1A9619C8B63,Who Left the Dogs Out?,Who Left the Dogs Out?,
654,http://query.nytimes.com/gst/fullpage.html?res=9801E7DD163DF937A25753C1A9619C8B63,IN OTHER WORDS,The Ultimate Bad Sport,
106,http://query.nytimes.com/gst/fullpage.html?res=9D04E5DE153AF935A35755C0A9669D8B63,"Paid Notice: Memorials MORRIS, EFFIE LEE CELEBRATE THE LIFE OF LIBRARIAN AND CHILDREN'S ADVOCATE EFFIE LEE MORRIS MONDAY, JUNE 14, 2010 10:30 A.M. SAN FRANCISCO PUBLIC LIBRARY KORET AUDITORIUM 100 LARKIN STREET SAN FRANCISCO, CA 94102, 4705 A RECEPTION WILL FOLLOW IN THE LATINO","MORRIS--Effie Lee Celebrate the Life of Librarian and Children's Advocate Effie Lee Morris Monday, June 14, 2010 10:30 a.m. San Francisco Public Library Koret Auditorium 100 Larkin Street San Francisco, CA 94102-4705 A reception will follow in the Latinoispanic Community Room. For more details, contact her cousin, The Honorable Teresa D. Cox at 510-410-8899 or email teresamdcox@comcast.net or mail to: P.O. Box 3527, Fremont, CA 94539. In lieu of flowers, please make donations payable to the Friends of San Francisco Public Library and designate for Effie Lee Morris Lecture Series. Send donations to the above address.",
704,http://query.nytimes.com/gst/fullpage.html?res=9801E7D9163CF93AA15752C1A9619C8B63,TODAY IN BUSINESS,"COMPANIES FACE TIGHT CREDIT Credit flowing to American companies is drying up at a pace not seen in decades, threatening the creation of jobs and the expansion of businesses, while intensifying worries that a recession is near.",
726,http://query.nytimes.com/gst/fullpage.html?res=9803E7DD1430F931A25754C0A96E9C8B63,"INSIDE THE TIMES: JULY 12, 2008",International U.S. ANALYSTS UNIMPRESSED,
596,http://query.nytimes.com/gst/fullpage.html?res=9D00E4D9143BF931A35755C0A96E9C8B63,The Real Fight Over Fake News,The Real Fight Over Fake News ''The Daily Show'' is a bellwether for the evolution of Internet video. It is also one of those programs that signify for people why they pay so much money for cable.,
732,http://query.nytimes.com/gst/fullpage.html?res=9E0DE5DA113EF932A25754C0A9619C8B63,Families in Business,"To the Editor: ''Giving Nepotism a Good Name,'' by Joe Nocera (Talking Business column, July 7) is a well-deserved tribute to Ralph and Brian Roberts for their notable accomplishments both at Comcast and at home. Certainly this father and son work well together, and always have.",
762,http://query.nytimes.com/gst/fullpage.html?res=9E06E7DA103CF933A25752C0A96E9C8B63,Q&A,Finding Missing Gmail Messages,
765,http://query.nytimes.com/gst/fullpage.html?res=9D07E3DA1E39F93BA35752C0A96E9C8B63,TODAY IN BUSINESS,"BUSH SEES ECONOMIC TEST President Bush, in a shift from his usual economic assessments, told a group of business leaders in Chicago that the nation faced economic challenges because of rising oil prices, the home mortgage crisis and a weakening job market. ''We cannot take growth for granted,'' Mr. Bush acknowledged that many Americans shared his concern about the economy. TAX CUTS, BUT FOR WHOM? Should President Bush become convinced the economy is headed into recession, he is likely to fight it with tax breaks for businesses and people at all income levels and for businesses. But Democratic leaders may have different tax breaks in mind. [C1.]",
767,http://query.nytimes.com/gst/fullpage.html?res=9B0CEED6113EF936A35756C0A9619C8B63,EXTRA INNINGS ON CABLEVISION,"Cablevision agreed to carry Major League Baseball's Extra Innings package of out-of-market games, charging customers $159 for the season. Cablevision joined Time Warner, Comcast and Cox, which own the InDemand distribution service, and which together made a similar deal last month. Charter, another major cable operator, also agreed to a deal.",
779,http://query.nytimes.com/gst/fullpage.html?res=990CE7DD1231F930A15754C0A9619C8B63,LOOKING AHEAD,"HOUSING INDICATORS The housing sector will take center stage with earnings reports from three big homebuilders, Pulte Homes (Wednesday) and Beazer and D. R. Horton (Thursday). There will also be reports on existing home sales for June (Wednesday) and new-home sales for June (Thursday). SIGNALS ON THE ECONOMY Economic reports due this week include the beige book for July (Wednesday); June durable goods (Thursday); and the first reading of second-quarter gross domestic product and the Reuters/University of Michigan consumer sentiment index (Friday).",
782,http://query.nytimes.com/gst/fullpage.html?res=9D01E0D81230F932A25752C0A9619C8B63,TiVo's New Tack,"TiVo is a company that many adore -- especially those who like an underdog. In 1997 it popularized the digital video recorder, or DVR, which lets you pause live TV and fast-forward through the ads. A decade later, it is floundering in the face of generic copycats and the reluctance of many cable and satellite customers to have a second box. But there was hope for TiVo fans at C.E.S. After nearly a year of development, the company announced that it had finished tailoring its famously user-friendly service for the set-top boxes of the cable giant Comcast -- the fruits of a partnership announced last spring.",
786,http://query.nytimes.com/gst/fullpage.html?res=9D05E1DC1231F930A35752C0A96E9C8B63,TODAY IN BUSINESS,"OIL REACHES $100 A BARREL Oil prices began the year with a volatile surge, briefly reaching $100 a barrel on the New York Mercantile Exchange, left, before settling at $99.62. Said one analyst: ''It's the same usual suspects: the bad, bad world out there, a cold winter and declining oil inventories.'' MARKETS SLIDE TO BEGIN YEAR Wall Street stumbled out of the blocks for the new year, with the Dow industrials falling 220 points, after oil prices surged and a report pointing to a fall in manufacturing activity in December revived fears that the economy will falter in 2008. [C1.]",
796,http://query.nytimes.com/gst/fullpage.html?res=9F0CE3DA153EF93AA25752C1A9609C8B63,Unhappy Customers Of Cable Monopolies,"To the Editor: Re ''Fuming Over the Cost of Classics on Cable,'' by Joseph Berger (column, Nov. 5): I was not surprised to read that cable subscribers with other providers are treated in a similar fashion to those of us who have no cable alternative to the monopoly in our area -- Comcast.",
90,http://query.nytimes.com/gst/fullpage.html?res=9C03E7DA133AF93BA25754C0A9669D8B63,"Paid Notice: Deaths LEVINE, ERWIN A","LEVINE--Erwin A. ""Win"", 90, died July 9. His wit touched many lives. Information: Amy and Nan: allk7@comcast.net.",
89,https://www.nytimes.com/Link.asp?I=LS000144124978,"Paid Notice: Deaths LEVINE, ERWIN A.","<!-- ERWIN A LEVINE -->LEVINE--Erwin A. ""Win"", 90, died July 9. His wit touched many lives. Information: Amy and Nan: allk7@comcast.net.<br><br>",
86,http://query.nytimes.com/gst/fullpage.html?res=9A07EFDE1E30F937A25750C0A96F9C8B63,Comcast And N.F.L. Haggle,"Comcast and the NFL Network have exchanged offers that would extend their deal beyond its April 30 expiration as they await a legal decision in their long-running distribution fight. The league said it would extend the deal beyond April 30 if Comcast would move the network to a far broader digital tier that has nearly nine million subscribers and does not require an extra monthly fee, which the sports tier does. The N.F.L. is insisting that the channel return to where Comcast carried it before the network added eight regular-season games and raised its monthly subscriber fee. That is the focus of the dispute in the Federal Communications Commission and in a lawsuit in Manhattan Supreme Court. The league says Comcast has violated federal laws by relegating it to a sports tier. nflnetwork The Sports Museum of America, which opened in lower Manhattan last May and closed last month, filed a Chapter 7 liquidation petition Friday in United States Bankruptcy Court in Manhattan. It cited $55.5 million in assets and $177.1 million in liabilities. Philip Schwalb, the museum's founder, said he was still hopeful of a sale to a ''good, credible buyer.'' He said the assets could be bought for $5 million or less. sportsMuseum RICHARD SANDOMIR",
172,https://www.nytimes.com/Link.asp?I=LS000137515582,"Paid Notice: Deaths KNIGHT, RICHARD","<!-- RICHARD KNIGHT -->KNIGHT--Richard Gamble: Architect, artist, and author whose laughter still lightens our hearts. To see images of his work and his book Saarinen's Quest, go to: http://richardgambleknight. <a href=""http://blogspot.com"" target=""_new"">blogspot.com</a> or contact Richard's companion and wife of 22 years, Judith Lynch at judithal@comcast.net<br><br>",
815,http://query.nytimes.com/gst/fullpage.html?res=9906E1DE173AF934A15752C0A9619C8B63,"Paid Notice: Deaths FORTOUL, PAUL","FORTOUL--Paul. A memorial service for Paul E. Fortoul, who died of kidney cancer in December, will be held on Sunday, February 10th at Fieldston High School, 3901 Fieldston Rd., Riverdale, NY 10471. The service will start promptly at 1:30pm with a reception to immediately follow. Donations may be made in Paul's memory to: ''Ethical Culture Fieldston School'', E. C. F. S. Development Office, 33 Central Park West, New York, NY 10023 and write ''Paul Fortoul Swim'' on the memo line; or ''Asphalt Green Waterproofing'' (children's swim program), Molly Honigsfeld, Asphalt Green, 555 E. 90 St., New York, NY 10128; or a charity of your choice that you think would be meaningful to Paul. For additional information, see the web page in memory of Paul at: http://kfortoul.home .comcast.net/paul/",
73,https://www.nytimes.com/video/arts/television/1247465980291/alec-baldwin-on-comcast-deal.html,Alec Baldwin on Comcast Deal,"In an interview on Thursday as part of the Times Talks series, the star of ""30 Rock"" joked about how the sitcom's writers would incorporate Comcast's purchase of NBC.",
72,https://www.nytimes.com/video/business/media/1247465962504/comcast-buys-a-majority-stake-in-nbc.html,Comcast Buys a Majority Stake in NBC,"After nearly nine months of negotiations, Comcast, the nation’s largest cable operator, finally reached an agreement on Thursday to acquire NBC Universal from the General Electric Company.",
741,http://query.nytimes.com/gst/fullpage.html?res=9506E7DC1E30F935A35755C0A9619C8B63,"Arts, Briefly; Summer Scares","Fans of horror may be interested in ''Devil's Trade,'' an original serial that has its premieres tomorrow on FEARnet, a Web site and on-demand television service devoted to tales of gore and suspense. The story, about three teenagers plagued by a curse, will be told in seven three-to-five minute weekly episodes. ''Devil's Trade'' is produced by Ghost House Pictures, which was formed by the filmmakers Sam Raimi and Robert G. Tapert, in partnership with Mandate Pictures. The film is one of two that Ghost House will produce for FEARnet, a joint venture of Comcast, Sony Pictures Television and Lionsgate that began last Halloween. GEORGE GENE GUSTINES",
594,http://query.nytimes.com/gst/fullpage.html?res=9B01E1DD1F3DF931A25754C0A96F9C8B63,CALENDAR | CONNECTICUT,"Comedy MIDDLETOWN Center for the Arts, Wesleyan University ''Chicago City Limits: Wikiphobia.'' July 23 at 8 p.m. $10 to $18. Center for the Arts, Wesleyan University, 283 Washington Terrace. (860) 685-3355; wesleyan.edu/cfa.",
590,http://query.nytimes.com/gst/fullpage.html?res=9A06E7D91F3AF932A1575BC0A96E9C8B63,TODAY IN BUSINESS,"MEDICARE QUESTIONS A confidential draft of a federal inspector general's report on Medicare fraud says the agency's claims that it has reduced improper payments are misleading. CALL FOR CHANGE As a consensus in Congress begins to emerge that Fannie Mae and Freddie Mac must be overhauled, speculation about a government intervention sent shares of the two mortgage finance giants tumbling by more than 20 percent. [C1.]",
584,http://query.nytimes.com/gst/fullpage.html?res=9B05E1DD143BF936A35754C0A96F9C8B63,CALENDAR | CONNECTICUT,"Comedy RIDGEFIELD Ridgefield Playhouse ''An Evening with the Incredible Boris and Sheena Melwani,'' stand-up, hypnotism and music. Wednesday at 7 p.m. $25 and $50. Ridgefield Playhouse, 80 East Ridge Road. ridgefieldplayhouse.com; (203) 438-5795.",
175,https://www.nytimes.com/video/business/1247465909505/sorkin-examines-g-e-and-vivendi.html,Sorkin Examines G.E. and Vivendi,DealBook's Andrew Ross Sorkin discusses with CNBC the prospects for General Electric and Vivendi to reach a deal to sell NBC Universal to Comcast.,
186,http://query.nytimes.com/gst/fullpage.html?res=9F07E7DB113CF932A15750C0A9669D8B63,THE WEEK AHEAD | MARCH 21 - MARCH 27,"Film The setup of Bryan Poyser's viciously amusing comedy ''LOVERS OF HATE'' suggests Sam Shepard's ''True West'' dragged into the bedroom and stripped of mythic connotations. Two brothers -- Rudy (Chris Doubek), a bitter deadbeat would-be novelist who is about to be divorced, and his younger brother, Paul (Alex Karpovsky), a successful author of a ''Harry Potter''-like book franchise -- reunite during Paul's latest book tour. Paul has always had eyes for Rudy's wife, Diana (Heather Kafka), and, after an uncomfortable dinner filled with lies and game playing, Diana invites herself to Paul's borrowed mountain chalet in Park City, Utah, where they pounce on each other. Unbeknownst to them Rudy steals onto the property, spies on them and tries to sabotage their idyll with nasty tricks.",
206,http://query.nytimes.com/gst/fullpage.html?res=9806E2DE1F3FF934A35757C0A96E9C8B63,Comcast Blurs High Def Image,Comcast Blurs High Def Image,
213,http://query.nytimes.com/gst/fullpage.html?res=9500E2DC1731F934A25752C0A9669D8B63,NBC's Slide From TV's Heights To Troubled Nightly Punch Line,"At its height, NBC was the very model of what a television network should be. With iconic programming, enviable ratings and spectacular business success, the peacock network delivered plenty of laughs along the way with ''The Cosby Show,'' ''Seinfeld'' and ''Friends.'' Nobody is laughing anymore.",
251,http://query.nytimes.com/gst/fullpage.html?res=950CE1DA143DF931A35753C1A96F9C8B63,Inside the Times,International PALESTINIANS HALT PUSH ON WAR CRIMES REPORT,
259,http://query.nytimes.com/gst/fullpage.html?res=9B00EFDF1E3AF93AA15755C0A96F9C8B63,How a TV Deal Changes the Game,"For people who hope the openness and flexibility of the Internet will come to mainstream television, the deal announced Wednesday between Comcast and Time Warner is great news. They might not yet see how it blows apart the tight bond between cable content and cable delivery. On the face of it, the deal is all about controls, rules and limits. The two companies are going to test a method for people who pay for Comcast cable TV to watch Time Warner's cable networks, starting with TBS and TNT, on the Internet.",
269,http://query.nytimes.com/gst/fullpage.html?res=9F0CE1DE153AF931A25754C0A96F9C8B63,"Paid Notice: Deaths GRAU, GIDEON","GRAU--Gideon, violinist and symphony conductor, died June 29, 2009, at 86. Admired as a keen intellectual and great musician. Contact son: JonGrau@comcast.net",
