,date,headline,link,summary
3802,2008/01/05,Congress Calls on Clemens and 4 Others to Testify,https://www.nytimes.com/2008/01/05/sports/baseball/05clemens.html,"The star pitcher Roger Clemens, his former trainer Brian McNamee and three others will be asked to testify under oath before a Congressional committee on Jan. 16."
3996,2008/01/05,Leno Faces Writers Guild Action Over Monologues,https://www.nytimes.com/2008/01/05/arts/television/05stri.html,"A spokeswoman said Friday that the Writers Guild of America would definitely take some action against Jay Leno, who is a member."
4092,2008/01/05,"In Race for Gossip, TV Shows Turn to Blogs",https://www.nytimes.com/2008/01/05/business/media/05celeb.html,"Competition to publish the nastiest, most breathless and up-to-the-moment celebrity gossip has always been fierce, but the Internet has pushed it to a new level."
4148,2008/01/06,Letters to the Editor,https://www.nytimes.com/2008/01/06/sports/06inbox.html,Readers sound off on the latest headlines.
4399,2008/01/06,"We Agreed to Agree, and Forgot to Notice",https://www.nytimes.com/2008/01/06/weekinreview/06johnson.html,Barack Obama may have rediscovered an old truth: Partisan politics do not mean a partisan people.
4366,2008/01/06,Watchful Eyes on Peaceful Streets,https://www.nytimes.com/2008/01/06/nyregion/thecity/06patr.html,"The members of the Glendale Civilian Observation Patrol cruise the streets of their neighborhood at night, looking for any mischief they can report to the police."
4450,2008/01/06,"Oh, My Poor Arthritic Ski Club",https://www.nytimes.com/2008/01/06/fashion/06ski.html,The ski clubs created in the 1930s and ’40s are fighting to attract younger members who don’t mind traveling to the mountains by bus instead of S.U.V.
3309,2008/01/07,Strong Ratings for 'American Gladiators',http://mediadecoder.blogs.nytimes.com/2008/01/07/strong-ratings-for-american-gladiators/,"NBC's remake of ""American Gladiators"" muscled its way to a strong start in the ratings on Sunday. The amateur athletic tournament based on the early 1990s series with a cult following delivered the highest ratings among adults aged 18 to 49 of any new show this season on any network, matching NBC's debut of ""Heroes"" in September 2006, according to Nielsen's estimates."
568,2008/01/07,CBS Surrounds the Britney Spears Saga,http://mediadecoder.blogs.nytimes.com/2008/01/07/cbs-surrounds-the-britney-spears-saga/,"Three CBS brands -- ""Dr. Phil,"" ""Entertainment Tonight"" and ""The Early Show"" -- ­collaborated to promote Dr. Phil McGraw's hospital visit with Britney Spears."
669,2008/01/07,"CBS ‘Early Show’ Tries a Revised Format, Again",https://www.nytimes.com/2008/01/07/business/media/07cbs.html,The network’s affiliate stations will carry the full first hour of the two-hour “Early Show” for the first time.
634,2008/01/07,CBS Poll Reflects Iowa Influence,http://thecaucus.blogs.nytimes.com/2008/01/07/cbs-poll-reflects-iowa-influence/,"Few Democratic primary voters in New Hampshire say last week's results were important in determining their choices, but polls show the shape of the contest has changed since the Iowa caucuses."
4367,2008/01/07,Unconvincing Portrait of an Angry Victim,https://www.nytimes.com/2008/01/07/sports/baseball/07vecsey.html,All Roger Clemens could do was muscle up a fading fastball of what appeared to be false outrage Sunday night for “60 Minutes.”
402,2008/01/07,'Dexter' Will Air on CBS,http://mediadecoder.blogs.nytimes.com/2008/01/07/dexter-will-air-on-cbs/,"The Showtime series ""Dexter"" will be shown on a different network, CBS, starting on Sunday, Feb. 17 at 10 p.m., CBS announced today."
3507,2008/01/08,'Please Shoot Me',http://laughlines.blogs.nytimes.com/2008/01/08/please-shoot-me/,"Aired Monday night on CBS: Boy, it's warm outside again, isn't it, ladies and gentlemen? It was so warm today, Al Gore got another Nobel Prize."
4409,2008/01/08,Comcast Plans to Offer a Huge Menu of Films,https://www.nytimes.com/2008/01/08/technology/08cable.html,A plan aims to offer Comcast subscribers a nearly limitless supply of movies and TV shows that can be viewed on demand and through the Internet.
3375,2008/01/08,Primaries: New Hampshire Viewing Options,http://mediadecoder.blogs.nytimes.com/2008/01/08/primaries-new-hampshire-viewing-options/,"The cable news channels have scheduled wall-to-wall coverage of the New Hampshire primaries Tuesday night. They will go up against a new competitor, HDNet, which will have Dan Rather hosting coverage of the returns in front of a studio audience in Manchester for the first time."
3835,2008/01/08,Horseless Carriage,http://themedium.blogs.nytimes.com/2008/01/08/horseless-carriage/,"The masterpiece ""Drunk History,"" with hilarious ""Superbad"" twerp Michael Cera, is now all over the web. But that doesn't mean you shouldn't watch it today and every day as long as you live. (On breaks from ""Drunk History,"" Cera's ""Clark and Michael"" is worth a look too.)"
3323,2008/01/08,"In Ratings Arena, 'Gladiators' Defeat 'Dance War'",http://mediadecoder.blogs.nytimes.com/2008/01/08/in-ratings-arena-gladiators-defeat-dance-war/,"""Dance War,"" a spinoff of ABC's popular ""Dancing With the Stars"" series, attracted only modest interest in the ratings on Monday, drawing 11 million viewers from 8 p.m. to 10 p.m., according to Nielsen's estimates. Among adults 18 to 49, the reality competition between choreographers Bruno Tonioli and Carrie Ann Inaba earned approximately half the ratings of the most recent premiere of ""Dancing With the Stars"" in September."
590,2008/01/09,CBS News And Writers Reach Agreement,http://mediadecoder.blogs.nytimes.com/2008/01/09/cbs-news-and-writers-reach-agreement/,"CBS News and a union representing 500 of its employees announced Wednesday that they had reached an agreement on a new contract, ending a two-and-a-half-year dispute that contributed to the cancellation of a presidential primary debate last month."
3373,2008/01/09,A One-Night Shift in the Late-Night Wars,https://www.nytimes.com/2008/01/09/arts/09arts-AONENIGHTSHI_BRF.html,"For the first time since television’s late-night shows returned to the air last week, David Letterman was able to nose out Jay Leno in the ratings. It was just for one show, Monday night, and Mr. Letterman’s lead was not sizable, but Mr. Leno had won the first three nights. Their competition resumed last Wednesday, when most of the late-night hosts came back after supporting the writers’ strike for two months. Mr. Leno is working without his writing staff, which is still on strike against his “Tonight Show” on NBC, while Mr. Letterman, above, was able to return with writers to his CBS show because of a separate deal his production company made with the Writers Guild of America. Mr. Letterman has also been able to book the normal roster of movie-star guests; on Monday night he had Tom Hanks, while Mr. Leno had the upstart Republican presidential candidate Ron Paul. In the overnight ratings, measuring the country’s 65 largest cities, Mr. Letterman had a 4 rating on Monday to Mr. Leno’s 3.8. (Each point is worth 787,659 households.) But in their shows’ first half-hour, when Mr. Leno is performing a monologue over the opposition of the writers’ guild, he still beat Mr. Letterman, with a 4.5 rating to a 4.3. CBS’s thin victory margin continued on the 12:35 a.m. shows, where Craig Ferguson enjoyed a rare ratings victory over NBC’s Conan O’Brien, with a 1.9 rating to a 1.8 for Mr. O’Brien."
3438,2008/01/09,The People's Choice: Tune Out the Awards,http://mediadecoder.blogs.nytimes.com/2008/01/09/the-peoples-choice-tune-out-the-awards/,"The two-month-old writers strike took a significant toll on the ""People's Choice Awards"" on Tuesday, as the taped, scaled-down version on CBS lost nearly half its audience compared with a year ago. The show attracted 6 million viewers from 9 to 11 p.m., according to Nielsen's estimates, down from the 11.3 million people who watched the show's live broadcast on the same night last year."
3615,2008/01/09,How the Polls Were Off,https://www.nytimes.com/2008/01/09/us/politics/09cnd-elder.html,"Pre-primary telephone polls showing a lead by Barack Obama were not wrong, they were slow."
4182,2008/01/09,Global Ad Agency Moving to Far West of Manhattan,https://www.nytimes.com/2008/01/09/realestate/commercial/09ogilvy.html,"Ogilvy & Mather has leased an 11-story building on Manhattan’s far west side, becoming one of the first corporate tenants to embrace the neighborhood."
4188,2008/01/09,"Primaries: Startled By Clinton's Surge, TV Pundits Recast The Democratic Race",http://mediadecoder.blogs.nytimes.com/2008/01/09/primaries-startled-by-clintons-surge-tv-pundits-recast-the-democratic-race/,"The television networks were quick to declare John McCain the winner of the Republican primary in New Hampshire Tuesday night, but hesitant to project a first place winner in the Democratic race. Hillary Rodham Clinton's surge of support was deemed a surprise by media commentators who largely expected another win by Barack Obama."
4490,2008/01/09,Food Allergies Stir a Mother to Action,https://www.nytimes.com/2008/01/09/dining/09alle.html,Robyn O’Brien has looked deep into the perplexing world of childhood food allergies and seen a conspiracy.
560,2008/01/10,"With 'Deal,' NBC Narrowly Beats CBS",http://mediadecoder.blogs.nytimes.com/2008/01/10/with-deal-nbc-narrowly-beats-cbs/,"NBC won the slimmest of victories in the ratings on Wednesday over CBS, largely due to an advantage in game show programming. At 8 p.m., ""Deal or No Deal"" on NBC attracted nearly twice the number of viewers as ""Power of 10"" on CBS, 13.3 million versus 6.1 million, according to Nielsen's estimates."
3206,2008/01/10,Strike Nips Awards Show,https://www.nytimes.com/2008/01/10/arts/10arts-STRIKENIPSAW_BRF.html,"The two-month-old writers strike took a significant toll on the “People’s Choice Awards” on Tuesday as the taped, scaled-down version of the awards show on CBS lost nearly half its audience compared with a year ago, attracting just 6 million viewers from 9 to 11 p.m., Nielsen reported. A year ago, the show’s live broadcast averaged 11.3 million. For the night, CBS ranked third overall, trailing second-place Fox with its all-repeat lineup. NBC finished first, leading every hour of the night among adults 18 to 49 with a two-hour episode of “The Biggest Loser” (10.2 million), followed by “Law & Order: Special Victims Unit” at 10 (15.2 million). CW delivered its best Tuesday ratings since March thanks to “One Tree Hill,” which averaged 3.5 million viewers from 8 to 10 in its fifth-season debut. ABC trailed CW in last place among adults 18 to 49."
623,2008/01/10,CBS News and Writers End Dispute After 2 Years,https://www.nytimes.com/2008/01/10/business/media/10strike.html,CBS News and a union representing 500 of its employees resolved a dispute that contributed to the cancellation of a presidential primary debate last month.
4363,2008/01/10,Getting It Wrong,https://www.nytimes.com/2008/01/10/opinion/10kohut.html,"Gender and age patterns tend not to be as confounding to pollsters as race, which to my mind was a key reason the polls got New Hampshire so wrong."
4126,2008/01/10,Analyzing the New Hampshire Surprise,https://www.nytimes.com/2008/01/10/us/politics/10media.html,Pollsters and news organizations asked themselves how they failed to foresee Senator Hillary Rodham Clinton’s New Hampshire victory.
3672,2008/01/10,Classic Game Shows Have Viewers Playing 'What's My Vintage?',http://mediadecoder.blogs.nytimes.com/2008/01/10/classic-game-shows-have-viewers-playing-whats-my-vintage/,"A popular block of programs, in glorious black and white, has returned to the GSN cable network."
3776,2008/01/10,Do the Rules Apply to Dr. Phil?,https://well.blogs.nytimes.com/2008/01/10/do-the-rules-apply-to-dr-phil/,Patient privacy and the TV doctor.
532,2008/01/10,Manhattan: Rather’s CBS Suit Proceeds,https://www.nytimes.com/2008/01/10/nyregion/10mbrfs-cbs.html,"A state judge ordered on Wednesday that parties to a lawsuit filed by Dan Rather against CBS, Viacom and executives of the companies prepare to share evidence."
4396,2008/01/10,Degrees of Confidence on U.S.-Iran Naval Incident,http://thelede.blogs.nytimes.com/2008/01/10/degrees-of-confidence-on-us-iran-naval-incident/,"Updated, 5:48 p.m. Eastern. Scroll down for the latest."
3725,2008/01/11,"Out West, Where the Ladies Are Consumptive and the Men Confused",https://www.nytimes.com/2008/01/11/arts/television/11coma.html,"“Comanche Moon,” like “Lonesome Dove” before it, upends the classical code of the film western, one that prizes the hero’s commitment to chastely maintaining the social order as the ennobling alternative to intimacy."
3744,2008/01/11,Strike: Original Episodes Running Awfully Thin,http://mediadecoder.blogs.nytimes.com/2008/01/11/strike-original-episodes-running-awfully-thin/,"This week, more than any other, television viewers are feeling the effects of the two-month-old writers' strike, as six of the most popular and buzz-worthy series on broadcast television showed their last original episodes."
4392,2008/01/12,"Awards Season, and the Swag Goes to ... Few",https://www.nytimes.com/2008/01/12/arts/television/12swag.html,The Hollywood writers’ strike is threatening a beloved Tinseltown institution: the swag bag of free luxury items.
433,2008/01/12,CSI Gives CBS a Lift,https://www.nytimes.com/2008/01/12/arts/12arts-CSIGIVESCBSA_BRF.html,"With new episodes of ABC’s “Grey’s Anatomy” and CBS’s “CSI” at 9 p.m. on Thursday, both networks surged to the top of the night’s ratings. “CSI” attracted the largest audience, 18.1 million, Nielsen estimated. But “Grey’s Anatomy” (17.6 million) led among viewers ages 18 to 49, putting ABC on top in that demographic. CBS’s ""Without a Trace"" won at 10 p.m. in total viewers (13.8 million), while “ER” on NBC (9.1 million) ranked first in the hour among the 18-to-49 group. For the night, NBC ranked third in that age group, with “The Celebrity Apprentice” at 9 (8.1 million), “My Name is Earl” (7.7 million) and “30 Rock” (6 million)."
4463,2008/01/13,Clemens Faces Dangers of Spin in Steroid Case,https://www.nytimes.com/2008/01/13/sports/baseball/13clemens.html,"Accused by his former personal trainer of taking steroids, Roger Clemens has begun a furious public relations effort."
4512,2008/01/13,Shelby Lynne’s Dusty Trail,https://www.nytimes.com/2008/01/13/magazine/13Lynne-t.html,"For 20 years she has been an acclaimed but embattled singer. Now, by channeling a legend, she may finally no longer be hitless."
3460,2008/01/13,"'I'm Telling You, It's Like the Hollywood Writers' Strike'",http://laughlines.blogs.nytimes.com/2008/01/13/im-telling-you-its-like-the-hollywood-writers-strike/,Aired Friday night on CBS: President George W. Bush is in the Middle East. He's over there right now because his approval rating is higher.
2081,2008/01/13,Colts vs. Chargers,https://www.nytimes.com/2008/01/13/sports/football/13coltsmatch.html,"Is there any team more overlooked in these N.F.L. playoffs than the Colts? All they did was win the Super Bowl last season and repeat as American Football Conference South champions with a 13-3 record. It is worth noting that the A.F.C. South produced three playoff teams, each of which won at least 10 games. That has to be good training for the playoffs."
516,2008/01/13,CSI Gives CBS a Lift,http://mediadecoder.blogs.nytimes.com/2008/01/13/csi-gives-cbs-a-lift/,"With new episodes of ABC's ""Grey's Anatomy"" and CBS's ""CSI"" at 9 p.m. on Thursday, both networks surged to the top of the night's ratings heap. CBS averaged more total viewers as ""CSI"" attracted the larger audience of the two hit shows: 18.1 million viewers compared to 17.6 million, according to Nielsen's estimates. ""Grey's Anatomy,"" however, trounced all competition for the night among adults 18 to 49, making ABC No. 1 in that demographic despite a weak showing at 10 p.m. for ""Big Shots"" (6.8 million)."
4390,2008/01/13,"In Paris, Selling a Duplex",https://www.nytimes.com/2008/01/13/greathomesanddestinations/09gh-paris.html,"Bill Hilton and his wife, Elena Delgado, are selling their top-floor duplex in the 16th arrondissement, on the western edge of Paris."
4426,2008/01/14,Fluidity in G.O.P. Race; Democrats Eye Electability,https://www.nytimes.com/2008/01/14/us/politics/14poll.html,"A new Times/CBS News poll underscores the volatility in the Republican race, and shows economic worries topping the voters’ agenda."
4066,2008/01/14,Reality TV Is No Lightweight in the Battle to Outlast Strikers,https://www.nytimes.com/2008/01/14/business/media/14ratings.html,"For the moment at least, the antistrike strategy of replacing scripted entertainment with so-called reality series seems inspired."
4334,2008/01/14,Romney Embraces His Michigan Roots,https://www.nytimes.com/2008/01/14/us/politics/14romney.html,"As Mitt Romney plummets in national polls, Michigan clearly holds the best hope for salvaging a candidacy that so far has failed to catch fire."
4488,2008/01/14,The Early Word: Michigan,http://thecaucus.blogs.nytimes.com/2008/01/14/the-early-word-michigan/,"All of the Republican candidates, save for Fred D. Thompson, will campaign heavily today in Michigan, which holds its primary tomorrow. Mitt Romney is still hinging his campaign on a win there, although John McCain and Mike Huckabee have made it a very tight race."
3967,2008/01/14,How the Poll Was Conducted,https://www.nytimes.com/2008/01/14/us/politics/14mbox.html,"The latest New York Times/CBS News Poll is based on telephone interviews conducted Jan. 9-12 with 1,178 adults throughout the United States. Of these, 1,061 said they were registered to vote."
3051,2008/01/14,'Terminator' Kills the 'Golden Globes',http://mediadecoder.blogs.nytimes.com/2008/01/14/terminator-kills-the-golden-globes/,"NBC's bare-bones version of the ""65th Annual Golden Globes"" attracted just 5.8 million viewers on Sunday, a small fraction of the 20 million who tuned in to the awards show a year ago, according to Nielsen's estimates. A two-hour ""Dateline"" that preceded the 9 p.m. announcement show and featured interviews with the nominees did not fare any better, attracting just 4.4 million viewers. Combined, the three-hour broadcast delivered a dismal 1.3 rating in the critical demographic of adults 18 to 49, a far cry from the 6.5 rating the show earned in prime time on a Monday last January."
4250,2008/01/14,"In Many Venues, Economy Will Take Center Stage",https://www.nytimes.com/2008/01/14/us/politics/p14economy.html,Political wisdom this week runs smack into economic reality. It is not yet clear which force will prove more powerful.
4427,2008/01/14,"G.O.P. Voters, in Big Shift, Favor McCain Over His Rivals",https://www.nytimes.com/2008/01/14/us/politics/14cnd-npoll.html,"Senator John McCain is now viewed more favorably than any of his major competitors while Barack Obama has improved his standing in his party on electability, according to a new poll."
4295,2008/01/15,"Much Hype in Player’s Treatment, Doctors Say",https://www.nytimes.com/2008/01/15/health/15spin.html,"For all the images of athletes running and jumping in 2007, the sight of Kevin Everett merely walking was one of the most newsworthy."
3534,2008/01/15,'Deal' And 'Gladiators' Top 'Terminator',http://mediadecoder.blogs.nytimes.com/2008/01/15/deal-and-gladiators-top-terminator/,"Despite a lot of competition during prime time on Monday, NBC's ""Deal or No Deal"" and ""American Gladiators"" managed to rank No. 1 and No. 2 in the ratings. According to Nielsen's estimates, ""Deal or No Deal"" delivered the largest audience overall, 15 million viewers at 9 p.m., while ""American Gladiators"" at 8 p.m. drew 10.7 million viewers."
3088,2008/01/15,"Monkey’s Thoughts Propel Robot, a Step That May Help Humans",https://www.nytimes.com/2008/01/15/science/15robo.html,"For the first time, brain signals have been used to make a robot walk."
3479,2008/01/16,'Everything Is Exactly the Same',http://laughlines.blogs.nytimes.com/2008/01/16/everything-is-exactly-the-same/,"Aired Tuesday night on ""The Late Late Show With Craig Ferguson"" on CBS: You know, the big story is of course the return of ""American Idol,"" which has been off the air for seven months. The world has changed so much since then, when bin Laden was at large and Tom Cruise was crazy and this was a show on in the middle of the night and nobody was watching it. Actually, everything is exactly the same."
3566,2008/01/16,Political TV: Edwards Scheduled on 'Letterman',http://mediadecoder.blogs.nytimes.com/2008/01/16/political-tv-edwards-scheduled-on-letterman/,"The Democratic presidential candidate John Edwards will appear on ""The Late Show with David Letterman"" next Tuesday, CBS announced today."
4275,2008/01/16,The Bunker Is Listening,http://slapshot.blogs.nytimes.com/2008/01/16/the-bunker-is-listening/,"Rob Brown used to drive me crazy. When he was scoring, he would light up the board and make those geeky Fantasy team owners very happy."
3443,2008/01/16,Correction: For the Record,https://www.nytimes.com/2008/01/16/pageoneplus/16botcorrections-005.html,"Because of an editing error, an article in Business Day on Monday about the status of reality television shows affected by the writers’ strike referred incorrectly to the competition faced by the NBC show “Celebrity Apprentice” in its debut on Jan. 3. While its ratings that night were the strongest for the series since 2005, it was not until the next week, on Jan. 10, that the show faced “stiff competition” from original episodes of “C.S.I.” on CBS and “Grey’s Anatomy” on ABC. On Jan. 3, both of those shows were repeats."
3278,2008/01/16,Ratings: 'Idol' Can't Quite Hit The High Note,http://mediadecoder.blogs.nytimes.com/2008/01/16/ratings-idol-cant-quite-hit-the-high-note/,"Fox's ""American Idol"" came roaring back to prime time television on Tuesday, dominating the night's ratings as usual, but in a sign that support for the series, now in its seventh season, may have softened, this year's premiere fell more than 4 million viewers short of last year's record-breaking debut."
4332,2008/01/16,Corrections,https://www.nytimes.com/2008/01/16/pageoneplus/corrections.html,"A front-page article on Tuesday about the challenge facing Barack Obama as he pursues Latino voters in his campaign for the Democratic presidential nomination misidentified, in some editions, the former mayor of Los Angeles who defeated Antonio R. Villaraigosa for the post in 2001 and lost to him in a 2005 rematch. He is James Hahn — not Kenneth Hahn, who was his father."
3651,2008/01/17,Macklowe's Pain Could Be Good News for Blackstone,http://dealbook.nytimes.com/2008/01/17/macklowes-pain-could-be-good-news-for-blackstone/,"Things aren't looking so good for Harry B. Macklowe, the property developer who raced from lender to lender to round up a record-breaking $1.4 billion to buy the General Motors Building."
4423,2008/01/17,"Even at Home, Backers Worry About Giuliani",https://www.nytimes.com/2008/01/17/us/politics/17york.html,"As Rudolph W. Giuliani plummets in some polls, his rivals are encroaching on his own backyard."
4440,2008/01/17,A Few Late Words: Where's Edwards? Flags. Calls.,http://thecaucus.blogs.nytimes.com/2008/01/17/a-few-late-words-wheres-edwards-flags-polls/,"We were going to try to keep this a bit on the short side, but we've got a lot we'd like to catch up on from the trail and beyond so ... here goes."
3439,2008/01/17,'A Shoo-in To Become President of Michigan',http://laughlines.blogs.nytimes.com/2008/01/17/a-shoo-in-to-become-president-of-michigan/,"Aired Wednesday night on CBS: Scientists have created a living, beating rat heart. Finally, good news for Dick Cheney."
3080,2008/01/17,"Charlie Rose Returns To '60 Minutes,' This Time On Sundays",http://mediadecoder.blogs.nytimes.com/2008/01/17/charlie-rose-returns-to-60-minutes-this-time-on-sundays/,"Charlie Rose, the iconic PBS interviewer, will moonlight as a contributor to the CBS newsmagazine ""60 Minutes"" beginning this season, the network announced Thursday."
3273,2008/01/17,"Though Idol Returns, Some Viewers Don't",https://www.nytimes.com/2008/01/17/arts/17arts-THOUGHIDOLRE_BRF.html,"Fox’s “American Idol” came roaring back to prime-time television on Tuesday, dominating the night’s ratings as usual, but in a sign that the series, now in its seventh season, might have reached a plateau this year’s premiere fell more than 4 million viewers short of last year’s record-breaking debut. Nielsen estimated that 33.2 million viewers tuned in for the first rounds of auditions from 8 to 10 p.m., compared with 37.4 million a year ago. Among adults 18 to 49, the show’s ratings were down by about 13 percent. CBS finished as runner-up for the night with the second most viewers, thanks to “NCIS” at 8 (15.9 million) followed by “Comanche Moon” from 9 to 11 (12.5 million). NBC ranked third with a two-hour “Biggest Loser” at 8 (7.2 million) and “Law & Order: Special Victims Unit” at 10 (12.1 million). Despite modest audiences, the two shows lifted NBC well ahead of CBS for the night in the 18-to-49 group. Meanwhile, with a mix of reruns and new comedies, followed by “Boston Legal” at 10 (7.4 million), ABC lagged behind its competitors in fourth place overall."
3338,2008/01/17,"Ratings: Falling 'Idol,' Rising 'Moon'",http://mediadecoder.blogs.nytimes.com/2008/01/17/ratings-falling-idol-rising-moon/,"One day after the premiere audience for Fox's ""American Idol"" fell 4 million viewers shy of the series' 2007 debut, the talent competition slipped even further in the ratings on Wednesday."
875,2008/01/17,"CBS Outernet Deal: You Can Run From Mary Hart, But You Can't Hide",http://mediadecoder.blogs.nytimes.com/2008/01/17/cbs-outernet-deal-you-can-run-from-mary-hart-but-you-cant-hide/,"For the second time in 24 hours, a major TV-centric media company is announcing deals to help advertisers reach consumers outside the home."
3381,2008/01/18,'Talk About Rebelling Against Your Parents',http://laughlines.blogs.nytimes.com/2008/01/18/talk-about-rebelling-against-your-parents/,"Aired Thursday night on ""The Late Late Show With Craig Ferguson"" on CBS: The President's daughter, Jenna Bush, has set a date for her wedding. She's excited about the marriage, especially the part where she gets to change her name."
3093,2008/01/18,'Searching for Signs of the Giuliani Campaign',http://laughlines.blogs.nytimes.com/2008/01/18/searching-for-signs-of-the-giuliani-campaign/,"Aired Thursday night on CBS: We finally know the name of the woman who posed for the Mona Lisa. Yup. Her name is Lisa del Giocondo. By the way, her identity was leaked by Scooter Libby."
4006,2008/01/18,The Gospel of Fred,http://opinionator.blogs.nytimes.com/2008/01/18/the-gospel-of-fred/,"Render unto Caesar what is Caesar's: Former Bush speechwriter Michael Gerson, in his Washington Post column, says that Fred Thompson lacks ""moral seriousness"" for his dismissal of President Bush's global AIDS initiative. Gerson writes:"
4239,2008/01/18,Directors Reach Accord With Hollywood Studios,https://www.nytimes.com/2008/01/18/arts/18directorscnd.html,"Movie and TV directors tentatively agreed to a new contract with production companies, sending a message to striking screenwriters."
3495,2008/01/18,Charlie Rose Joins 60 Minutes,https://www.nytimes.com/2008/01/18/arts/18arts-CHARLIEROSEJ_BRF.html,"Charlie Rose, the PBS interviewer, will moonlight as a contributor to the CBS newsmagazine “60 Minutes” beginning this season, the network announced Thursday. Mr. Rose is expected to provide several reports each season for the program. He served as a correspondent for the spinoff series “60 Minutes II” for six years until it was canceled in 2005. “It will be great to have Charlie working with us again,” Jeff Fager, the executive producer of “60 Minutes,” said in a statement. “His considerable talents will make our all-star team even better.” Mr. Rose will continue to produce and be the host of his long-running public television series."
3937,2008/01/18,Manning Finds Maturity Loves Company,https://www.nytimes.com/2008/01/18/sports/football/18sandomir.html,"Boomer Esiason, Troy Aikman and Dan Marino, quarterbacks turned television analysts, said Eli Manning may have had a eureka moment over the past three games."
3762,2008/01/19,"Sunday's Breakfast Menu, Jan. 20",http://thecaucus.blogs.nytimes.com/2008/01/19/sundays-breakfast-menu-jan-20/,There's a little something for everyone on this Sunday's talk shows.
3707,2008/01/20,Kelli Edwards and Scott Halyard IV,https://www.nytimes.com/2008/01/20/fashion/weddings/20edwards.html,"Kelli Elisabeth Edwards and Scott Craig Halyard IV were married on Friday at Oheka Castle in Huntington, N.Y."
4456,2008/01/20,Ronald Reagan Is Still Dead,https://www.nytimes.com/2008/01/20/opinion/20rich.html,"The G.O.P. is running on empty, with no ideas beyond the incessant repetition of Ronald Reagan’s name."
4382,2008/01/20,The Unsinkable Elizabeth Ashley,https://www.nytimes.com/2008/01/20/nyregion/nyregionspecial2/20artsct.html,"The latest stop for Elizabeth Ashley’s long, eventful career is in “Zerline’s Tale” at Hartford Stage."
4196,2008/01/20,Monster in the Wings,https://www.nytimes.com/2008/01/20/fashion/20nite.html,"Hanging out with the “Cloverfield” cast, fighting jitters."
3032,2008/01/20,A Rare Thursday Win For Fox,http://mediadecoder.blogs.nytimes.com/2008/01/20/a-rare-thursday-win-for-fox/,"Fox's ""Are You Smarter Than a Fifth Grader?"" delivered its highest ratings in 10 months on Thursday, lifting the network to a rare No. 1 finish on the night among adults 18 to 49. The quiz show with Jeff Foxworthy as host earned 11.5 million viewers, according to Nielsen's estimates, leading the 8 p.m. time slot ahead of ABC's ""Ugly Betty"" (9.5 million) and repeats on CBS and NBC."
4453,2008/01/20,"FINAL: Patriots 21, Chargers 12",http://fifthdown.blogs.nytimes.com/2008/01/20/open-thread-chargers-at-patriots/,"Thanks for joining me for the A.F.C. championship game. I now hand the reins over to John Woods for the N.F.C. title game. Feel free to continue the conversation in comments, just be nice to each other and keep it clean."
4422,2008/01/21,"Obama, Reagan and the Internet",https://www.nytimes.com/2008/01/21/us/politics/21web-seelye.html,Recent comments by Barack Obama about Ronald Reagan have been dissected and often distorted as they have rocketed around the Internet.
3674,2008/01/21,Soap-Operas Are the Hidden Drama of Strike,https://www.nytimes.com/2008/01/21/arts/television/21soap.html,"The most sensational mystery in daytime may be how soap operas are being written at all, considering that nearly all of their writers are guild members on strike."
3939,2008/01/21,"HBO Putting Shows Online, at No Additional Charge",https://www.nytimes.com/2008/01/21/business/media/21hbo.html,"HBO, cable’s most popular premium channel, is carefully entering the arena of Internet video."
4383,2008/01/21,"Suzanne Pleshette, 70, ‘Newhart’ Actress, Dies",https://www.nytimes.com/2008/01/21/arts/21cnd-pleshette.html,"Suzanne Pleshette was the husky-voiced actress who redefined the television sitcom wife in the 1970s, playing the smart, sardonic Emily Hartley on “The Bob Newhart Show.”"
3917,2008/01/22,"Coughlin Tones It Down, but Still Puts on a Show",https://www.nytimes.com/2008/01/22/sports/football/22sandomir.html,"Fox missed a great tantrum opportunity by not showing Tom Coughlin’s reaction to the holding penalty on his son-in-law, offensive guard Chris Snee, that nullified a touchdown."
3132,2008/01/22,Writers to Spare Grammys From Picketing,http://mediadecoder.blogs.nytimes.com/2008/01/22/writers-to-spare-grammys-from-picketing/,Writers Guild of America members may not write for the Grammy Awards -- but they will not picket the event either. Reuters reports:
4054,2008/01/22,An Opera for a Crowd Unfamiliar With Opera,https://www.nytimes.com/2008/01/22/arts/music/22dica.html,"“Beauty and the Beast,” by the American composer Vittorio Giannini, provided a charming, undemanding entry point for children at the Dicapo Opera Theater on Saturday."
4419,2008/01/22,Anheuser-Busch Pushes the Big Beers for the Super Bowl,https://www.nytimes.com/2008/01/22/business/media/22adco.html,"Anheuser-Busch, which buys more commercial time each year in the Super Bowl than any other marketer, is likely to run seven spots in Super Bowl XLII on Feb. 3, all of them for Budweiser or Bud Light."
4325,2008/01/23,Product Placement on Reality TV Seems Somehow More Realistic,https://www.nytimes.com/2008/01/23/business/media/23adco.html,It is typically easier to weave a product into an episode of a reality show like “American Idol” than into a scripted series like “Grey’s Anatomy” or “Two and a Half Men.”
3249,2008/01/23,"Terrence Elkes, 73, President of Viacom in ’80s, Dies",https://www.nytimes.com/2008/01/23/obituaries/23elkes.html,"Mr. Elkes rose to become president of Viacom and oversaw some major acquisitions, which began the transformation of Viacom into a major entertainment company."
