,link,headline,summary,date
186,http://query.nytimes.com/gst/fullpage.html?res=9B05EFD91F30F930A25757C0A9609C8B63,BUSINESS DIGEST,"Michael Jackson, Sliding Toward Insolvency, Nears a Deal to Sell Rights to Hits by the Beatles The pop music star Michael Jackson, who has suffered a lengthy slide toward insolvency, is close to a deal in which he would relinquish control of his most prized asset, a stake in a song catalog that includes Beatles' hits, to the Sony Corporation, according to people briefed on his plans. [Page C1.] Top Executive Criticizes Auto Sales Incentives Carlos Ghosn, who runs the French automaker Renault and its Japanese affiliate, Nissan, urged fellow auto executives at the New York International Auto Show to wean themselves from costly incentives, which he said had become ''an insidious, confusing carousel.'' [C1.] The vice chairman of General Motors, Robert A. Lutz, offered the company's bluntest rebuff yet of critics who say a turnaround at the ailing automaker is failing to gain steam. Mr. Lutz accused G.M.'s critics of having a ''herd mentality'' and overlooking significant steps toward financial stability. [C6.] Dieter Zetsche, chief executive of DaimlerChrysler, told shareholders at their annual meeting that profitability would improve this year, reversing the fortunes of 2005, when the company endured quality problems at its Mercedes unit, politically unpopular job cuts and the messy departure of the longtime chief, Jürgen E. Schrempp. [C6.] Sears Chairman Calls for Focus on the Customer The billionaire investor who pulled off the unlikely merger of Sears, Roebuck and Kmart is undertaking another challenge: creating a business culture focused on selling. For 90 minutes, the investor, Edward S. Lampert, left, the normally reclusive chairman of Sears Holding, spoke expansively about the need to change attitudes and work habits at the merged company. [C3.] Cross Examination Considered Crucial in Enron Trial The verdict in the fraud trial of the former Enron executives Jeffrey K. Skilling and Kenneth L. Lay is likely to turn on the cross-examination of the two defendants, according to legal experts. [C1.] Google Executive Accepts the Rules in China Google's chief executive, Eric E. Schmidt, whose company has been criticized for complying with Chinese censorship, said that he had not lobbied to change the country's censorship laws and had no plans to do so. [C1.] Cancer Exam Is Part of New Wave of Diagnostics A test that uses DNA technology to predict the risk of cancer recurrence is part of a new wave of genetic or protein tests that are remaking the diagnostics business. [C1.] Lavish Retirement Package for Exxon's Chairman Last year's high oil prices not only helped Exxon Mobil report $36 billion in profit, but they also allowed Lee R. Raymond, the former chairman of Exxon Mobil, to retire in style at the end the year. [C3.] Health Insurance Shares Slide After Five Years of Gains After five years of stock market gains, health insurance shares have been on a slide so far this year, down 8.92 percent since Jan.1, as measured by a Standard & Poor's index of health insurers. [C3.] Link Between Eye Fungus and Lens Cleaner a Mystery Trying to prevent a rush to judgment against its contact lens solutions, Bausch & Lomb said that despite weeks of research neither the company nor federal regulators had figured out how its ReNu With MoistureLoc cleaner might be linked to an apparent outbreak of fungal infections. [C11.] Nation's Trade Deficit Narrowed in February The nation's trade deficit narrowed in February, the Commerce Department reported, but experts cautioned that the improvement was influenced by one-time factors like the Chinese New Year. [C13.] TiVo Surges After Extending Deal with DirecTV Shares of TiVo, the maker of digital video recorders, rose more than 8 percent after the company said it had extended a partnership with the satellite TV provider DirecTV Group for another three years. Under the agreement, DirecTV will continue to provide TiVo service to its existing subscribers. Both companies also extended their advertising relationship and agreed not to assert patent rights against each other. [C11.] Blue Chip Gains Pace Advance in Stock Prices Stocks rose, led by gains in blue chips. The Dow Jones industrial average rose 40.34 points, to end at 11,129.97; the Standard & Poor's 500-stock index gained 1.55 points, to finish at 1,288.12; and the Nasdaq composite index advanced 4.33 points, to close at 2,314.68. [C11.] Adelphia Devises Plan to Settle Creditor Disputes The Adelphia Communications Corporation, the cable provider, said it had proposed settlements with some of its creditors so it could exit bankruptcy and be sold to Time Warner Cable and Comcast. [C11.]",
257,http://query.nytimes.com/gst/fullpage.html?res=9C05E7DA1E3AF932A15751C0A9639C8B63,"A Deal Maker, or Breaker, on Adelphia","In seeking to acquire Adelphia Communications, Richard D. Parsons, the chairman and chief executive of Time Warner, must balance the concerns of his shareholders with the demands of a tough negotiator in the contentious world of bankruptcy investing. The negotiator, William R. Huff, has a reputation for holding up deals for months if he does not get the price he wants.",
271,http://query.nytimes.com/gst/fullpage.html?res=9901EEDB123BF932A35751C0A9639C8B63,Technology Briefing | Telecommunications: Cable Operators To Carry Public TV Digital Signals,"Cable television operators including the Comcast Corporation and Time Warner have agreed to carry the digital broadcasts of all local public TV stations when conventional analog TV signals are phased out. The National Cable & Telecommunications Association, representing cable operators, and the Association of Public Television Stations said yesterday that their preliminary agreement would take effect by the time the American broadcast TV system converts fully to digital technology. No firm deadline exists for that transition, though the departing Federal Communications Commission chairman, Michael K. Powell, and some members of Congress have been pushing for one. The agreement, which is likely to get final approval within two months, would require cable operators to carry as many as four channels of each local public TV station.",
268,http://query.nytimes.com/gst/fullpage.html?res=9C07EEDA153BF932A05752C0A9639C8B63,BUSINESS DIGEST,"Adelphia Weighs Options As Cable Bids Come Due As bids for Adelphia's cable systems come due, a joint bid from Time Warner and Comcast remains the one to beat. But investors and analysts are warning that Time Warner and Comcast could be overpaying at the $17.5 billion asking price.",
267,http://query.nytimes.com/gst/fullpage.html?res=9401E1D7143BF93AA15752C0A9639C8B63,VERIZON TV SERVICE TO USE MICROSOFT PRODUCT,"Verizon Communications, the country's largest telecommunications company, said yesterday that it would use a program guide designed by Microsoft in the television service it expects to introduce in the second half of this year. Microsoft's software will allow viewers to change channels, call up on-demand programs and use a digital video recorder. Verizon has been installing fiber optic cables in nearly a dozen states to carry the television signals to consumers' homes. Other companies, including the cable provider Comcast, also use Microsoft's program guide. Verizon and Microsoft did not announce financial terms of the deal. Ken Belson (NYT)",
157,http://query.nytimes.com/gst/fullpage.html?res=9C05E3DA1330F933A0575AC0A9639C8B63,"Mets Have a New Network, But What Will They Put on It?","The mantra at the unveiling of the Mets' cable network yesterday was that the channel will be about much more than the Mets, that it will also be built around hours' worth of evening and morning news programs. The spin felt awkward, as if a distance were being placed between the network and the Mets -- the centerpiece of a schedule without a winter diet of N.B.A. or N.H.L. games. ''We're a sports service, not entirely a Mets service,'' Fred Wilpon, the team's principal owner, said during a news conference at the network's new street-level studio in Manhattan, where he was accompanied by Pedro Martínez, José Reyes, Manager Willie Randolph and General Manager Omar Minaya.",
31,http://query.nytimes.com/gst/fullpage.html?res=9406E0DA163AF937A2575BC0A9609C8B63,"Paid Notice: Deaths SMITS, ANTHONY J.","SMITS--Anthony J. 39, of Simsbury, CT, died August 11, 2006. One of the world's leading lawyers in the fields of financial restructuring and insolvency. As a partner in the law firm Bingham McCutchen LLP. Beloved husband of Gillian, the devoted father of Timothy and Matthew, son of Myra Smits, and brother of Janine Stieger. A Mass of Christian Burial will be held on Wednesday, 10 am, at Saint Mary's Church, Simsbury, CT. Notes may be sent to gsmits@comcast.net. Me morials to Anthony J. Smits International Scholarship, c/o UConn Law School Fdtn., 45 Elizabeth St., Hartford, Ct 06105. For info, The Carmon Funeral Home, Avon, CT.",
158,http://query.nytimes.com/gst/fullpage.html?res=990DE7D81E30F937A25754C0A9609C8B63,TODAY IN BUSINESS,"READY FOR A DEAL WITH G.M. Carlos Ghosn, the chief executive of Renault and Nissan, is expected to meet with his counterpart at General Motors, Rick Wagoner, today in Detroit to discuss working together. Mr. Ghosn said he felt that such a deal would exemplify the best traits of American business, mixing cultures, philosophies and talents. [Page C1.] STABILITY IN MEXICO -- The leftist candidate for president of Mexico, Andrés Manuel López Obrador, below, has demanded a recount after officials said that Felipe Calderón, the market-friendly candidate, squeezed out a tiny margin of victory in the July 2 election. But despite the controversy, the peso has been stable, even as the stock market has zigzagged. [C5.] MIDEAST TENSION ROILS MARKETS -- Stocks fell sharply for a second day as oil prices surged to a new high amid growing unrest in the Mideast. The Standard & Poor's 500-stock index fell 16.31 points, or 1.3 percent, to 1,242.29. The Dow Jones industrial average closed down 166.89, or 1.5 percent, to 10,846.29. And the Nasdaq composite slid 1.7 percent, to 2,054.11. Crude oil rose $1.75, or 2.3 percent, to a record $76.70 a barrel. [C1.] BIAS SUIT AGAINST MERRILL -- Plaintiffs in a racial-bias lawsuit against Merrill Lynch contend that it has systemically limited the opportunities for blacks to succeed as brokers. Merrill executives dispute many of the claims and say that the firm's record on diversity is above the norm for Wall Street. But they acknowledge that the firm has had an inadequate record of hiring and promoting blacks in its brokerage unit.[C1.] COURT ANNULS MERGER RULING -- Europe's second-highest court annulled a European Commission ruling that allowed the 2004 merger of the music units of Sony and Bertelsmann, a ruling that left in doubt new consolidations in the recording industry. [C1.] CHILD PORNOGRAPHY CRACKDOWN -- A Congressional subcommittee investigating the growth of online child pornography has referred the names of hundreds of people who purchased illegal images to prosecutors. [A13.] SETBACK FOR PROSECUTORS -- The federal judge overseeing the KPMG tax shelter trial raised new concerns about how prosecutors are handling the case, suggesting that he may consider postponing the trial or even dismissing the case. [C3.] SUCCESSION AT DOW JONES -- Dow Jones offered a clue to the possible next editorial overseer of The Wall Street Journal. It said that Paul E. Steiger, the paper's managing editor, would step down at the end of 2007 and that Paul Ingrassia, president of Dow Jones Newswires, would lead a committee to reassess the ways it delivers news across its print and online properties. [C3.] FORD TO CUT DIVIDEND -- Ford Motor said that it would cut its dividend in half amid growing concern that its North American restructuring plan is not moving swiftly enough. [C4.] RUSSIAN OFFERING -- Rosneft, the national oil company of Russia, is preparing to offer shares to the public at more than $7.50 a share, which would value the company at more than $76 billion. [C5.] MORE TROUBLE FOR NEWSPAPERS -- The rising cost of newsprint and sluggish advertising growth contributed to discouraging second-quarter earnings results for several newspaper companies. Among them, the Tribune Company said its second-quarter net earnings slid 62 percent to $85.7 million, or 28 cents a share, from $231.3 million, or 73 cents a share, the year before. Executives vowed to cut costs and focus on Internet activities in the coming months. Advertising. [C5.] CHIP MAKERS ARE SUED -- At least 34 states are expected to file a lawsuit against seven semiconductor makers, accusing them of overcharging their customers for computer memory chips. [C8.] INCO EXTENDS OFFER -- The Canadian nickel miner Inco extended its friendly offer to buy Falconbridge, a Toronto-based rival, just hours before it was scheduled to expire. [C8.] ONLINE THE EUROPEAN APPROACH -- Steve Lohr of The Times discusses the latest implications of the fine levied by the European Commission against Microsoft in a video report at nytimes.com/technology. MUTUAL FUNDS REPORT -- Investors who hitched their wagons to the speculative frenzy in the first quarter were hit with reality in the second, as mutual funds took a U-turn. See a report at nytimes.com/business. A TALE OF TWO DRUGS -- With the exception of a few tests, the genetics revolution has not yet happened. But the stories of two drugs -- one for heart failure, the other for breast cancer -- illuminate some of the difficulties as well as the immense promise that is still to come. A report is at nytimes.com/health. Business Briefing Articles on these developments are at nytimes.com/business. CVS Corporation, the drugstore chain, said that it planned to buy MinuteClinic, the biggest operator of retail-based health clinics in the United States. MinuteClinic offers treatment for common illnesses like strep throat, ear infections and poison ivy. (REUTERS) The International Paper Company announced that it planned to buy back up to $3 billion in stock and spend as much as $7 billion to pay down debt and contribute to its pension fund. (REUTERS) Borders Group Inc. named a former Saks Inc. executive as chief executive and warned of a wider-than-expected quarterly loss because of weak sales and several one-time charges. (REUTERS) The F.C.C. approved a $17 billion deal to sell the assets of the bankrupt cable provider Adelphia Communications to Comcast and Time Warner Cable. (AP)",
260,http://query.nytimes.com/gst/fullpage.html?res=9D00E2D81130F937A25753C1A9639C8B63,S.E.C. Accuses Hedge Fund Of Deceiving Its Investors,"Federal regulators filed suit against a hedge fund yesterday, claiming that its manager deceived his investors by not disclosing his high concentration in a rapidly sinking stock.",
251,http://query.nytimes.com/gst/fullpage.html?res=9C00EFDF1630F935A25751C1A9639C8B63,BUSINESS DIGEST,"Illinois Supreme Court Throws Out $10 Billion Philip Morris Judgment The Supreme Court of Illinois threw out a $10 billion judgment against Philip Morris USA in a class-action suit that had accused the company of deceiving smokers in a marketing campaign for its ''light'' cigarettes with lower levels of tar and nicotine. [Page C1.] House Passes Bill Meant to Improve Pension System The House passed a measure aimed at strengthening America's system of company pensions, but many members said they considered the bill flawed and hoped to amend it before final passage. [C1.] Consumer Price Index Declined in November The nation's chief measure of inflation, the Consumer Price Index, fell by six-tenths of a percent in November, the biggest drop since the Truman administration, but that did not relieve pressure on the Federal Reserve to keep raising interest rates. [C1.] Bass Family Said to Sell Pipeline Company The Bass family of Texas agreed to sell one its last businesses, a gas pipeline company, to Southern Union for $1.6 billion in cash, according to people involved in the deal. [C3.] Bear Stearns to Pay $250 Million to Settle Fund Case Bear Stearns said that it would pay $250 million to regulators to settle accusations that the firm engaged in abusive mutual fund trading practices. The settlement caps a lengthy and arduous negotiations process between the firm and the Securities and Exchange Commission and the New York Stock Exchange and makes Bear the last major Wall Street firm to pay fines in connection with improper fund trading practices first uncovered by Eliot Spitzer, the New York attorney general, in 2003. [C3.] Goldman Sachs Quarterly Earnings Rise 37% Goldman Sachs said that fourth-quarter earnings rose 37 percent from the quarter a year ago, fueled by growth in its three main businesses: trading, investment banking and investment management. [C3.] Oracle reported quarterly sales and profits that met Wall Street expectations as a strong performance in business software overcame sluggish growth in database software. [C2.] Pressure Builds to Change Food Marketing to Children As major food producers face scrutiny over their role in contributing to rising childhood obesity rates, they, and some other companies, are under pressure to make major changes in the way they sell their products to children. [C1.] Russian Firm Sharply Raises Ukraine's Gas Rate The Russian natural gas company Gazprom is demanding that Ukraine pay Western European rates for Russian gas -- more than four times what it pays now -- or hand over control of its gas pipeline network to a consortium to be run by Russia, Germany and Ukraine. [C5.] NTL of Britain Replaces Its Chief Executive The British cable and telephone company NTL unexpectedly replaced its president and chief executive, Simon Duffy, with an executive from Comcast, Stephen Burch. [C5.] Major U.S. Stock Indicators Decline Stocks slipped Thursday as lower crude oil prices weighed on the shares of major energy companies. The Dow Jones industrial average fell 1.84 points, to end at 10,881.67. The S.& P. 500 was down 1.80 points, at 1,270.94. The Nasdaq composite index was down 1.96 points, at 2,260.63. [C7.] Zucker Named Chief of NBC Universal Television NBC elevated Jeff Zucker, left, one of the fastest-rising executives in the network's history, to chief executive of the NBC Universal Television Group yesterday, establishing him as the likely successor to NBC's longtime leader, Bob Wright. The move was announced by Mr. Wright, who remains chairman of NBC Universal as well as vice chairman of NBC's parent, General Electric, and it realigns NBC management, with Mr. Zucker at the top. [C4.] Lawsuit Challenges Microsoft Patents Visto, a maker of software for wireless e-mail, filed suit seeking to block the sale of an e-mail service being developed by Microsoft. [C7.] Conrad Black Indicted on Four More Charges Conrad M. Black, former chairman of the publishing company Hollinger International, was indicted by a grand jury on four new federal charges. [C4.] Venture Firm Aims to Reshape Video Game Industry A $300 million investment by Elevation Partners, a venture capital firm in Silicon Valley, could to lead to a drive to reshape the industry by giving more control to the software engineers and designers who create games -- potentially at the expense of game publishers. Street Scene. [C6.] Lowe, a Legendary Adman, to Open London Agency Frank Lowe, whose advertising career began in the 1960's, is emerging from retirement and starting another agency, scheduled to open next month in London. Advertising. [C4.]",
80,http://query.nytimes.com/gst/fullpage.html?res=9F00EFDE163FF937A25757C0A9609C8B63,Yankee Programming Goes Over the Wall,"The first news heard at the top of yesterday's edition of ''Yankees Batting Practice Today'' on the YES Network was that the Yankees would not be holding batting practice, so stick around for Royals B.P. But a Yankee batting practice program without Yankee batting practice is like a presidential news conference without the president, so come on, let's hear a few words from one of our small-market favorites, Prince Hans-Adam II of Liechtenstein. Did Joe Torre have no consideration for YES by giving his players a day off? Would Goldman Sachs now hurry to cash in its YES investment?",
259,http://query.nytimes.com/gst/fullpage.html?res=9807E2DC163EF935A3575BC0A9639C8B63,Business Briefs,"Berkshire Hathaway Earned $1.45 Billion As Insurance Losses Declined Berkshire Hathaway Inc., which is controlled by the billionaire Warren E. Buffett, said yesterday that second-quarter profit rose as a decline in insurance losses helped offset a drop in underwriting. Quarterly profit was $1.45 billion, or $941 a share, up from $1.28 billion, or $834 a share, a year earlier. Revenue rose to $18.12 billion from $18 billion. The company, based in Omaha, reported insurance premium revenue fell to $5.2 billion from $5.48 billion a year earlier. Earnings from its insurance underwriting fell to $376 million from $422 million, while investment income from its insurance business rose to $585 million from $479 million. (AP) Cardinal Health Posts 27% Decline in Profit A medical products supplier, Cardinal Health, said yesterday that its quarterly earnings fell 27 percent because of restructuring costs and one-time charges, while revenue rose 15 percent. The company, which supplies medicine, medical supplies and services, reported earnings of $287 million, or 66 cents a share, compared with earnings of $394 million, or 90 cents a share, a year earlier. Revenue in the period, which ended June 30 and was the fourth quarter of Cardinal's fiscal year, rose to $19.5 billion from $16.9 billion. Excluding special items and nonrecurring charges of 23 cents a share, the earnings would have been 89 cents a share, matching expectations. (AP) Comcast Gives Chairman a $10 Million Extension The Comcast Corporation, the cable-television company, extended the contract of its chief executive, Brian Roberts, and will pay him at least $10 million a year in salary and bonus for the next five years. Mr. Roberts, 46, will also receive deferred compensation starting at $2 million this year and rising to $2.43 million by 2009, the company said in a regulatory filing. Mr. Roberts became chief executive in November 2002. (Bloomberg News) Boeing's Head of Satellite-Intelligence Unit Retires Boeing said yesterday that the head of its satellite-intelligence unit would retire at the end of the year. The executive, Roger Roberts, 58, will be succeeded on an interim basis by Howard Chambers, vice president for program management, a Boeing spokeswoman, Marta Newhart, said. Projects being led by Mr. Roberts include the Air Force's $19.5 billion Future Imagery Architecture spy-satellite program. Boeing named Mr. Roberts as head of the space and intelligence systems division in 1997 when it acquired the McDonnell Douglas Corporation. (Bloomberg News) British Airways Profit Doubles on Increase in Passengers British Airways said yesterday that its first-quarter profit more than doubled as revenue increased 8.3 percent. Net profit for the three months ending June 30 rose to £90 million ($160 million) from £43 million. Revenue rose to £2.06 billion ($3.7 billion). Pretax profits rose 65 percent, to £124 million. The chief executive, Rod Eddington, left, said the results were driven by more customers flying in premium priced seats. He added that the airline had record first-quarter passenger load factors, a measure of how full its planes were across the network. British Airways warned that its annual fuel bill was likely to be £75 million ($133.5 million) more than previously thought. (AP) Shell to Challenge $131 Million Tax Claim in Venezuela The international oil group Royal Dutch/Shell will challenge a $131 million tax demand made by Venezuela's tax authority as part of a wider review of foreign companies, a company official said yesterday. Shell received notification of the back tax demand from the tax authority on July 14, and was then given 15 working days to pay the amount in addition to a 10 percent fine. Officials from the oil company insist Shell has paid all the taxes it owes and are preparing a response now that the 15-day period has ended. (Reuters) Canadian Bank to Pay $250 Million in Enron Case The Canadian Imperial Bank of Commerce said yesterday it would pay the Enron Corporation $250 million to resolve claims the lender aided accounting fraud, bringing it closer to resolving a costly legal dispute with the bankrupt energy trader. The bank, which on Tuesday agreed to pay Enron shareholders $2.4 billion, is the third of 10 financial institutions to settle the so-called MegaClaims litigation. (Bloomberg News) Investment and Asset Units Drive Profit at British Bank Barclays posted a 2 percent increase in profits in the first half of the year, driven by its investment banking and asset management units, the bank said yesterday. The bank, based in London, said profit rose to £1.84 billion ($3.3 billion) from £1.8 billion. The increase was driven by a 19.6 percent increase in profit in the investment banking unit, which helped offset a 17 percent decline in credit card profit and a decline in profit in the retail bank sector. Bad debts rose 20 percent, to £706 million ($1.26 billion). (AP) S.E.C. Inquiry of Payments by Oil Producers Several oil producers -- Exxon Mobil, Marathon Oil, Amerada Hess and Devon Energy -- said yesterday that the Securities and Exchange Commission had started a formal investigation into payments made to the government of Equatorial Guinea. The S.E.C. has requested documents from the companies and other oil and gas producers that have operations in Equatorial Guinea. They all said they were cooperating with the investigation that began informally in 2004. Exxon Mobil operates the biggest oilfield in Equatorial Guinea. Exxon Mobil, Marathon, Hess and Devon were part of an informal inquiry last year into accusations of bribery in the country. (Bloomberg News) Exports Help German Industrial Output Increase Industrial production in Germany, Europe's largest economy, rose more than expected in June as the euro's decline against the dollar bolstered exports and companies invested more in construction and goods like factory machinery. Production at factories, utilities, construction sites and mines increased 1.4 percent from May, when it slipped 0.4 percent, the Economy and Labor Ministry in Berlin said yesterday. (Bloomberg News)",
25,http://query.nytimes.com/gst/fullpage.html?res=9903E4D91E3EF934A15756C0A9609C8B63,BUSINESS BRIEFS,"THE ADELPHIA COMMUNICATIONS CORPORATION, the bankrupt cable operator, asked a judge to approve its sale to Time Warner and the Comcast Corporation without a creditor vote to meet an Aug. 31 sale deadline. A dispute between creditors over how to distribute the proceeds has delayed Adelphia's exit from bankruptcy, threatening the company's ability to complete the sale by the original July 31 deadline. Time Warner and Comcast agreed to push back the date by a month, Adelphia said in court papers.",
24,http://query.nytimes.com/gst/fullpage.html?res=9C03E5DE133CF935A25750C0A9639C8B63,COMCAST TO OFFER TIVO SERVICE,TiVo shares soared after it reached a deal with Comcast. Page C2.,
560,http://query.nytimes.com/gst/fullpage.html?res=990DEFDA1031F936A3575AC0A9629C8B63,"TiVo, Cable or Satellite? Choose That Smart TV Wisely","TECHNOPHILES like to brag about their electronic toys and how they cannot live without them. But recently, even tech novices have started crowing about their digital video recorders, or DVR's. The players, which have been around since the late 1990's, allow the recording of television programs onto a hard drive, eliminating the need for tapes and discs. You can pause or rewind shows while they are being recorded, watch one show while recording another or record two shows at once. Some models, like those from TiVo, one of the early innovators, can be programmed to record an entire season's episodes and search for shows by, say, title or description.",
258,http://query.nytimes.com/gst/fullpage.html?res=9F0CE3DD1431F931A15757C0A9639C8B63,BUSINESS DIGEST,"Google's Revenue Doubles On Sharply Higher Profit Google's reported that its revenue for the first quarter nearly doubled from the comparable period a year ago, and its profits increased more than fivefold. The fastest growth came from Google.com and other sites owned by the company, but it also posted sharp increases in revenue it receives from selling ads and placing them on other sites. [Page C3.] Nokia, the largest maker of cellphones, reported a bigger-than-expected jump in profit and increased its sales forecast. [C5.] AT&T and BellSouth topped Wall Street forecasts for the first quarter. [C3.] $17.6 Billion Deal to Buy Adelphia Time Warner and Comcast Corporation agreed to acquire Adelphia Communications for $17.6 billion in cash and stock, a deal that indicates that Time Warner is betting heavily on growth in its cable unit. As a result of the acquisition and several swaps with Comcast, Time Warner will end up with 85 percent of its subscribers in five regions with strong pockets of its systems in Texas and a dominant position in Los Angeles. [C4.] Qwest Raises Offer for MCI Qwest Communications has raised its takeover offer for MCI by 9 percent, to $30 a share, in its latest effort to wrest control of the long-distance carrier from Verizon Communications. [C3.] Drug Companies in $1.6 Billion Deal Shire Pharmaceuticals Group has agreed to pay $1.6 billion to acquire Transkaryotic Therapies, which has developed a version of an anemia-fighting protein. [C2.] Raising the Curtain on Advertisers Product placement has come to Broadway, with Hormel, maker of Spam canned meat, for example, endorsing the musical ''Monty Python's Spamalot.'' [A1.] Pernod Seeks Further Expansion Pernod Ricard of France plans to use its $14 billion purchase of Allied Domecq as a springboard to become the world's largest liquor company. [C5.] Hynix Admits Guilt in Fixing Prices Federal prosecutors announced that Hynix Semiconductor of South Korea had agreed to plead guilty to participating in a global conspiracy to fix prices and would pay a $185 million fine. [C3.] Greenspan Urges Federal Restraint Alan Greenspan, the chairman of the Federal Reserve, urged lawmakers to scale back promised benefits for both Social Security and Medicare ''sooner rather than later.'' [C2.] Index of Leading Indicators Drops The composite index of leading economic indicators fell 0.4 percent last month. [C2.] Trade Nominee Answers Critics Representative Rob Portman of Ohio, President Bush's nominee to be the trade representative, answered mounting criticism of the administration's trade policies by promising that he would take a stricter approach to China if he is confirmed [C2.] House Approves Energy Bill The House approved energy legislation that seeks to improve the electrical grid's reliability, increase domestic energy production and extend daylight saving time. [A14.] Fuel Costs Hurt Airlines' Results Delta Air Lines and Northwest Airlines reported steep first-quarter losses on higher fuel costs, while JetBlue Airways posted a modest profit. Gerald Grinstein, left, Delta's chief executive, asserted that despite its heavy losses, Delta was making major progress with its turnaround plan. [C4.] First Phase of Tobacco Trial Ends The government's racketeering case against cigarette companies reached the end of its first phase as lawyers disputed whether the companies had misled the public. [A19.]",
674,https://www.nytimes.com/2002/10/31/sports/pro-basketball-in-season-of-change-nets-are-hard-to-find.html,"In Season of Change, Nets Are Hard to Find","In a season of widespread change on the National Basketball Association's television landscape, NBC is gone, ESPN and ABC are in, and TNT is the exclusive home of the league on Thursday nights. Bill Walton has left NBC for ABC and ESPN, and his partner, Brad Nessler, a veteran of college basketball work with Dick Vitale, takes the lead broadcast role that was held by Marv Albert, who remains the No. 1 voice at TNT.",2002/10/31
668,https://www.nytimes.com/2002/11/01/business/technology-us-and-states-sue-on-satellite-tv-merger.html,U.S. and States Sue on Satellite TV Merger,"The Justice Department and 23 state attorneys general sued to block EchoStar's proposed $26 billion acquisition of DirecTV yesterday, arguing that the deal would harm consumers by eliminating competition between the nation's only two major providers of satellite television. The lawsuit is likely to end EchoStar's yearlong effort to win regulatory approval for its proposed acquisition of General Motors' Hughes Electronics division, which includes DirecTV. Last month, the Federal Communications Commission refused to approve the deal because it would combine DirecTV, the leading satellite television provider, with EchoStar's Dish Network operation, the No. 2 satellite carrier.",2002/11/01
682,https://www.nytimes.com/2002/11/11/business/test-synergy-film-may-not-need-media-conglomerate-ensure-widest-exposure.html,A Test of Synergy; A Film May Not Need a Media Conglomerate To Ensure the Widest Exposure,"One wears an Omega watch, shaves with a Norelco razor, drives an Aston Martin, and drinks martinis with Finlandia vodka -- shaken, not stirred. The other eats Bertie Botts Every-Flavor Beans, flies a Nimbus 2000, favors butter beer and endorses Coca-Cola. In the next two weeks, James Bond and Harry Potter will be commandeering movie screens around the country, heralded by a barrage of marketing tie-ins, television commercials, cable specials, magazine covers and Web sites. But the companies pulling the strings behind the two promotional juggernauts stand at the extremes of the entertainment industry.",2002/11/11
656,https://www.nytimes.com/2002/11/14/technology/the-pitch-dreamland-goes-digital.html,The Pitch: Dreamland Goes Digital,"IT'S early in the morning when a set that looks like a head-on collision of a computer repair shop with a retro-funky college dorm room flickers to life on a bank of control room monitors. Two hours later Cory Rouse, a standup comedian and the host of a half-hour review show, leaps before cameras and a potential audience of six million households that receive G4, a new cable network. Like every offering on the network, round the clock, his program has a single theme: video games. A short drive away, in a suite of offices as austere as a factory floor, Damon Lee begins another day's work as a top executive for Urban Entertainment, which produces short animated films for the Internet with the goal of spinning the most commercially promising into movies and television series. One of his latest projects is ''The Shonuffs,'' a kind of African-American ''Beverly Hillbillies,'' a catfish-out-of-water comedy.",2002/11/14
406,https://www.nytimes.com/2002/11/14/business/technology-us-clears-cable-merger-of-at-t-unit-with-comcast.html,U.S. Clears Cable Merger Of AT&T Unit With Comcast,"The largest merger in cable television history cleared its last regulatory hurdle yesterday when the Federal Communications Commission approved license transfers necessary for Comcast to acquire AT&T Broadband. The AT&T cable unit is the industry leader in total subscribers but has been slow to invest in improving its network and has been losing subscribers. Together, the two companies would account for just under 30 percent of the cable television market, according to the F.C.C.",2002/11/14
658,https://www.nytimes.com/2002/11/14/business/business-digest-907103.html,BUSINESS DIGEST,"E-Mail Ties Analyst's Switch To Nursery School Spots Jack B. Grubman, a former star telecommunications analyst, told a friend last year that his boss, Sanford I. Weill, the chairman of Citigroup, helped to secure spots in an exclusive Manhattan nursery school for Mr. Grubman's daughters after he began recommending that investors buy AT&T stock. Citigroup acknowledged Mr. Weill's attempt to help Mr. Grubman's children, but denied it was connected to the analyst's upgrade of AT&T. The circumstances surrounding Mr. Grubman's abrupt change in the fall of 1999 to an upbeat view on AT&T from a negative one have come under scrutiny as investigators try to assess whether research practices at the Salomon Smith Barney unit were corrupted by its investment banking relationships with corporations or desired relationships. [Page A1.]",2002/11/14
634,https://www.nytimes.com/2002/11/17/style/weddings-celebrations-laura-burke-thomas-lloyd.html,"Laura Burke, Thomas Lloyd","Laura Barrow Burke, a daughter of Dr. and Mrs. James F. Burke of Jenkintown, Pa., was married yesterday to Thomas Michael Lloyd, the son of Catherine C. Lloyd of Wildwood, N.J., and the late Harry P. Lloyd. The Rev. Joseph D. Brandt performed the ceremony at St. Luke the Evangelist Roman Catholic Church in Glenside, Pa. Mrs. Lloyd, 36, works in Warminster, Pa., as a marketing director for Comcast Cable, the cable television company. She graduated from St. Joseph's University in Philadelphia and received an M.B.A. from Temple. Her father is a professor of medicine and the director of the nephrology division of Thomas Jefferson University Hospital in Philadelphia. Her mother, Diane B. Burke, was until 1999 a social worker and a supervisor at the St. Francis-St. Joseph Homes for Boys of Bensalem, Pa., and is a former member of the Jenkintown school board.",2002/11/17
