,link,headline,summary,date
1234,http://query.nytimes.com/gst/fullpage.html?res=9C0CE5DB1730F937A25751C1A9669D8B63,Yale Dean Is Awarded Architecture Prize,"At a time when contemporary architecture tends to get most of the attention, at least one award recognizes classicism. Robert A. M. Stern, the dean of the Yale School of Architecture, has been named the 2011 recipient of the Richard H. Driehaus Prize for Classical Architecture. Established in 2003 through the University of Notre Dame School of Architecture, the prize honors the practitioners of traditional, classical, sustainable architecture and urbanism. Mr. Stern will receive $200,000 and a model of the Choregic Monument of Lysikrates at a March 26 ceremony in Chicago.",
926,http://query.nytimes.com/gst/fullpage.html?res=9904E4D8123DF937A25754C0A9679D8B63,Knicks Drop Two Scouts,"Two Knicks scouts, including one who was disciplined for illegal workouts, are being dismissed this month after their contracts expire. Rodney Heard, the Knicks' director of East Coast scouting, was fined $20,000 in February after an investigation by Yahoo Sports revealed the illegal workouts. The Knicks were fined $200,000. Although Heard was not fired at the time, his dismissal was considered an inevitability.",
1400,http://query.nytimes.com/gst/fullpage.html?res=9801E6D91739F931A15751C1A9669D8B63,F.C.C. Faces Challenges To Net Rules,"8:52 p.m. | Updated Want to watch hours of YouTube videos or sort through Facebook photos on the computer? Your Internet providers would be forbidden from blocking you under rules approved by the Federal Communications Commission on Tuesday. But if you want to do the same on your cellphone, you may not have the same protections. The debate over the rules, intended to preserve open access to the Internet, seems to have resulted in a classic Washington solution - the kind that pleases no one on either side of the issue. Verizon and other service providers would prefer no government involvement. Public interest advocates think the rules stop far short of ensuring free speech. Some Republicans believe the rules are another instance of government overreach.",
252,http://query.nytimes.com/gst/fullpage.html?res=9800E3DA1338F93AA35750C0A9649D8B63,Comcast Decides Not to Offer Netflix Access to Its Subscribers,"Netflix may have hit a snag as it negotiates with cable operators. Comcast, the country's largest cable company, says it has no interest in offering Netflix to its Xfinity subscribers regardless of whether it's in the form of an on-demand service or a billing partnership.",
72,https://www.nytimes.com/video/business/100000002709372/no-break-up-fee-in-cable-deal.html,No Break-Up Fee in Cable Deal,"Responding to a question about a break-up fee, Rob Marcus, the chief of Time Warner Cable, told Andrew Ross Sorkin that the deal should clear regulatory hurdles.",
254,http://query.nytimes.com/gst/fullpage.html?res=9901E1D7163FF935A25751C0A9649D8B63,Net Income At Comcast Gains 26%,"A decline in the number of customers canceling their cable service coupled with additional high-speed Internet subscriptions contributed to a 26.4 percent increase in quarterly net income at Comcast, the nation's largest cable provider. In the three months that ended Dec. 31, the company said Wednesday, Comcast generated $1.29 billion in net income, up from $1.02 billion in the same period in 2010.",
931,http://query.nytimes.com/gst/fullpage.html?res=9F01E2DD1E3FF932A25757C0A9679D8B63,"Holocaust Memories, via Cable","Comcast, the nation's top cable company, is distributing 10 films about the Holocaust in a public service project it is calling ''Days of Remembrance.'' And it started with an unrelated telephone call to the director Steven Spielberg. The person calling Mr. Spielberg last year was Brian L. Roberts, the chief executive of Comcast, which was acquiring NBCUniversal. Mr. Roberts had visited the Universal Studio lot, the location of Mr. Spielberg's office, but had not had a chance to see him.",
1406,http://query.nytimes.com/gst/fullpage.html?res=9907E1DC153BF93BA15757C0A9679D8B63,"As Buds Open, So Do Doors","THE season of spring is also the season of house tours, when long-closed doors and garden gates unfurl like flowers for a quick peek. Throughout the Northeast and beyond, there are mansions, studio apartments, bungalows and row houses to suit every taste, filled with antique china and contemporary paintings, stainless steel stoves and iron-grilled fireplaces, and parquet floors and historic wallpaper. Show houses remain open for a few weeks, but some house and garden tours slip by in an afternoon -- unless otherwise noted, all events are self-guided. SHELLY FREIERMAN NEW YORK CITY",
742,http://query.nytimes.com/gst/fullpage.html?res=9A07EEDB163DF931A35754C0A9649D8B63,New Movie Marketing Cachet: An Amusement Park Ride,"LOS ANGELES - Success in Hollywood can be measured in any number of ways: box-office grosses, the number of assistants you employ ... the size of your theme park ride. John Lasseter, Pixar's chief creative officer, now has an entire ''land'' devoted to his ''Cars'' movies - 12 acres in all at a Disney park called California Adventure. James Cameron and Disney are working on a similar size ''Avatar'' land in Orlando. You can almost hear the grumbling from George Lucas, who has a Disney ride based on his ''Star Wars'' films: James Cameron gets an entire land?",
895,http://query.nytimes.com/gst/fullpage.html?res=9402E6DD113EF93BA35757C0A9649D8B63,Extra Bases: Balancing Act Helps Giants Spread Wealth,"One reason the San Francisco Giants sell out every game, said their chief executive, Larry Baer, is that fans relate to the different personalities on the roster. The eccentric ones stand out most: Brian Wilson is the raging, bearded closer; Pablo Sandoval is the jovial panda of a third baseman; Tim Lincecum is the little, long-haired ace. Matt Cain, meanwhile, is the ''nose-to-the-grindstone guy,'' Baer said. Cain is the unassuming right-hander from Tennessee - bright enough to be the team's union representative at 24, loyal enough to sign a contract extension before free agency.",
1277,http://query.nytimes.com/gst/fullpage.html?res=9E02E3DE1130F934A35754C0A9679D8B63,Justice Department's Top Antitrust Prosecutor Is to Join a New York Law Firm,"Christine A. Varney, the government's top antitrust lawyer, is leaving the Justice Department to join Cravath, Swaine & Moore as a partner, representatives of the law firm confirmed on Wednesday. Ms. Varney, 55, who was appointed by President Obama in January 2009, was expected to bring a more aggressive antitrust approach to Washington after what many legal experts saw as a period of lax enforcement during the Bush administration.",
855,http://query.nytimes.com/gst/fullpage.html?res=9A00E0DA1430F935A35753C1A9679D8B63,Hulu to Start Carrying Spanish-Language Shows,"The popular streaming video Web site Hulu is adding Spanish-language television shows for the first time. In a deal announced on Wednesday and to be carried out later this year, Hulu will have a selection of the Spanish-language soap opera dramas known as telenovelas and other shows from Univision, the leading Spanish language network in the United States.",
1373,http://query.nytimes.com/gst/fullpage.html?res=9907EFD61138F936A15753C1A9669D8B63,A Fund to Invest in Social Start-Ups,"Hoping to capitalize on the popularity of social networking, the well-known venture capital firm Kleiner Perkins Caufield & Byers is teaming up with heavyweights of the social Web to create a $250 million fund to invest in social start-ups. The ''sFund'' was announced by John Doerr, a Kleiner veteran, on Thursday at a star-studded press conference at Facebook headquarters in Palo Alto, Calif. The fund includes investments from Amazon, Facebook, the Zynga Gaming Network, Comcast, Liberty Media and Allen & Company, as well as Kleiner and some unnamed individuals. The chief executives of Amazon, Facebook and Zynga -- Jeff Bezos, Mark Zuckerberg and Mark Pincus -- all spoke at the event. They declined to say how much each party put into the fund.",
1343,http://query.nytimes.com/gst/fullpage.html?res=9A00EEDD1730F934A15752C0A9679D8B63,Inside the Times,International NEXT PREMIER OF LEBANON,
140,https://www.nytimes.com/video/multimedia/100000002731804/times-minute-looking-for-yanukovych.html,Times Minute | Looking for Yanukovych,"An arrest warrant has been issued for former President Victor F. Yanukovych of Ukraine. Also on the Minute, Egypt's government unexpectedly resigns and Comcast strikes a deal with Netflix.",
749,http://query.nytimes.com/gst/fullpage.html?res=9504EEDD1F3CF930A25754C0A9649D8B63,Thousands Of Passwords At Yahoo Are Exposed,"SAN FRANCISCO -- Another month, another major security breach. Yahoo confirmed Thursday that about 400,000 user names and passwords to Yahoo and other companies were stolen on Wednesday.",
1346,http://query.nytimes.com/gst/fullpage.html?res=9C04E4DE153FF932A25753C1A9669D8B63,New Host for 'E! Investigates',"Laura Ling, who was detained in North Korea with a colleague from Current TV last year, is restarting her television career at a channel much closer to home - E!, the entertainment channel. Ms. Ling has been hired to host ''E! Investigates,'' a series of hourlong programs that will take on a harder edge. Her first two programs will explore the causes of teenage suicide and the lives of military wives.",
144,http://query.nytimes.com/gst/fullpage.html?res=9D0DEED8153AF936A35750C0A9629D8B63,"Paid Notice: Deaths BOWMAN, KEN","BOWMAN--Ken. Denver artist. Born in 1937, died on February 16, 2014. He was a member of the original ""Rhino Horn"" new humanism group. His work was shown at Tibor de Nagy Gallery and is in many private and corporate collections. His widow, Connie Bowman, is handling his estate. You may reach her at kcbow@comcast.net.",
734,http://query.nytimes.com/gst/fullpage.html?res=9C0CE4D91539F930A35751C1A9679D8B63,"With Verizon's $3.6 Billion Deal, Cable and Wireless Inch Closer","In a deal that could remake the boundaries of the cable and wireless industries, Verizon Wireless said on Friday that it had agreed to acquire wireless spectrum from three cable companies at a cost of $3.6 billion. The spectrum transfer, if approved by the government, will allow Verizon to further expand its wireless data networks. But perhaps just as important, a separate agreement announced Friday will enable the cable companies - Comcast, Time Warner Cable and Bright House Networks - to market Verizon services and vice versa, foreshadowing the possibility of cable television, broadband, home phone and cellphone service someday appearing on a single monthly bill.",
147,https://www.nytimes.com/Link.asp?I=LS000169995194,"Paid Notice: Deaths BOWMAN, KEN","<!-- KEN BOWMAN -->BOWMAN--Ken. Denver artist. Born in 1937, died on February 16, 2014. He was a member of the original ""Rhino Horn"" new humanism group. His work was shown at Tibor de Nagy Gallery and is in many private and corporate collections. His widow, Connie Bowman, is handling his estate. You may reach her at kcbow@comcast.net.<br><br>",
1350,http://query.nytimes.com/gst/fullpage.html?res=9A03E3D81531F934A3575BC0A9679D8B63,Connecticut,A guide to cultural and recreational events in Connecticut. Items for the calendar should be sent at least three weeks in advance to ctcal@nytimes.com. For Children,
153,https://www.nytimes.com/video/multimedia/100000002710978/wall-st-bets-on-warmer-days.html,Wall St. bets on warmer days,Summary: U.S. stocks turned higher despite chilly retail and jobless data as investors bet the economy will warm up in the spring; Comcast bulks up with $45 billion purchase of Time Warner Cable. Airlines rise despite more snow cancellations. Conway G. Gittens reports.,
639,http://query.nytimes.com/gst/fullpage.html?res=9501E0DD1239F937A15751C1A9669D8B63,F.C.C. Is Said to Give Nod To Comcast-NBC Takeover,"7:26 p.m. | Updated The Federal Communications Commission chairman, Julius Genachowski, signaled his approval of Comcast's acquisition of NBC Universal on Thursday, but that approval will come with conditions. Among the anticipated stipulations is that Comcast not withhold NBC programming from its competitors in the online video market and that it allow rival distributors to have reasonable access to NBC Universal programming.",
624,http://query.nytimes.com/gst/fullpage.html?res=980CEEDF123CF933A05752C1A9669D8B63,Comcast Fee Ignites Fight Over Videos On Internet,"Level 3 Communications, a central partner in the Netflix online movie service, accused Comcast on Monday of charging a new fee that puts Internet video companies at a competitive disadvantage.",
155,http://query.nytimes.com/gst/fullpage.html?res=990CE7DA1130F931A3575BC0A9649D8B63,Internet Business Lifts Comcast Earnings,"Comcast added 156,000 high-speed Internet customers in the three months that ended June 30, helping to bolster its net income by 32 percent and underscoring the company's continuing transition from cable giant to broadband provider. The increase in Internet subscribers produced $2.38 billion in revenue, an 8.9 percent improvement from 2011, the media company said Wednesday. Revenue jumped 34 percent at the company's services business, a growing division that includes Internet, voice and other services for mostly small businesses.",
1357,http://query.nytimes.com/gst/fullpage.html?res=9B05E6DF153CF93AA15756C0A9679D8B63,CONNECTICUT,"A guide to cultural and recreational goings-on in and around Connecticut. Items for the guide should be sent at least three weeks in advance to ctcal@nytimes.com, or by mail to Connecticut Calendar, Metropolitan, 620 Eighth Avenue, New York, N.Y. 10018-1405. Film",
758,http://query.nytimes.com/gst/fullpage.html?res=9B0DE6D8153CF933A05751C1A9679D8B63,"Today's Cable Guy, Upgraded and Better-Dressed","The cable guy is becoming sleeker and more sophisticated, just like the televisions and computers he installs. Long depicted as slovenly cranks who dodged growling dogs and tracked mud on the living room carpet, cable guys (and gals) these days often have backgrounds in engineering and computer science. That kind of training is now required -- along with a new dress code for some, calling for button-down dress shirts and slacks -- as cable companies and their telephone rivals try to lure customers and increase revenue with a suite of products like cloud-based cable boxes and iPad apps that let subscribers set recording times remotely.",
773,http://query.nytimes.com/gst/fullpage.html?res=9C00E4DE1538F934A15757C0A9649D8B63,Providence Equity Is Said To Plan to Sell Stake in Hulu,"One of the original owners of Hulu, Providence Equity Partners, is selling its stake, people with knowledge of the impending sale said on Thursday. Providence, a private equity firm, invested about $100 million in Hulu, an online video Web site, when it was formed five years ago. The firm joined the NBC owner NBCUniversal and the Fox owner News Corporation in the joint venture, which has become a profitable business with tens of millions of users and two million paying subscribers.",
116,https://www.nytimes.com/video/multimedia/100000002817186/fed-minutes-push-back-wall-st-hike-clock.html,Fed minutes push back Wall St. hike clock,"Summary: Wall St clocks in its biggest gains in over a month on changing Fed rate hike expectations; Comcast, Time Warner Cable try to win over lawmakers; Toyota issues second biggest recall; GM downgraded. Conway G. Gittens reports",
614,http://query.nytimes.com/gst/fullpage.html?res=9503E0DE103BF936A15755C0A9649D8B63,Fandango Adds MSN To Its Ticket-Sales Portals,"LOS ANGELES - It's starting to look as if the movie ticketing war in the United States has been won, with MSN's switch to Fandango as the latest evidence. Fandango, now part of NBCUniversal, and MovieTickets.com, owned by a consortium of companies, both arrived in 2000 and have spent the years since locked in a bitter rivalry. They do the same thing - sell movie tickets on the Web, via mobile apps and by phone - and compete by locking theaters into exclusive contracts.",
1361,http://query.nytimes.com/gst/fullpage.html?res=9E00E6D6133BF936A25752C1A9669D8B63,Clear Channel Is Expected To Hire a Media Executive,"As expected, Clear Channel on Monday named Robert W. Pittman as a senior adviser for its radio business, and confirmed that he will make an investment in the company. Robert W. Pittman has jumped across the media spectrum throughout his career, with positions at MTV, AOL and DailyCandy, the Internet newsletter company. Now, he is preparing to head back to the industry where he got his start: radio.",
602,http://query.nytimes.com/gst/fullpage.html?res=990CE5DF1539F930A15751C1A9669D8B63,Comcast Takeover of NBC Is Delayed Until Next Year,"10:00 p.m. | Updated The long-awaited completion of the takeover of NBC Universal by Comcast will have to wait until the new year. The companies said Wednesday that full regulatory approval of the deal, under which Comcast would initially acquire 51 percent of NBC Universal from General Electric, would not be completed by the end of December, as Comcast executives had hoped.",
806,http://query.nytimes.com/gst/fullpage.html?res=9F03E1DA1139F930A25753C1A9679D8B63,On-Demand Test Delayed By Universal,"9:27 p.m. | Updated LOS ANGELES - For Comcast, it was a hard lesson in movie industry politics: on Wednesday its Universal Studios unit, under severe pressure from theater owners, suddenly tabled a plan to allow the early release on video-on-demand of its forthcoming film ''Tower Heist'' in two test markets.",
368,http://query.nytimes.com/gst/fullpage.html?res=9C04E4DD1238F93AA35751C1A9679D8B63,"To Keep Seacrest, Comcast May Set Its Crown Jewel at His Feet","Imagine, at 36, trying to decide which job to take next if the possibilities included the ''Today'' show, prime-time specials, ''American Idol'' and the expansion of your production company.",
818,http://query.nytimes.com/gst/fullpage.html?res=9B02E3DB103EF932A25752C0A9649D8B63,Showtime Expands Its 'Anytime' Streaming Service,"Following the lead of its larger rival HBO, Showtime is beginning to broaden access to an Internet service that lets its subscribers stream hundreds of television episodes and feature films. The service, called Showtime Anytime, was turned on for Verizon FiOS customers on Tuesday, and will be extended to several other cable and satellite distributors later this year. Already available for Comcast and AT&T U-verse customers, and now available for the first time on the iPad, it is part of a push toward subscriber-only streaming.",
727,http://query.nytimes.com/gst/fullpage.html?res=9F01E7DE1030F93AA35755C0A9649D8B63,Inside The Times,International NUCLEAR TALKS STALL,
597,https://www.nytimes.com/video/technology/personaltech/100000000687327/xfinity.html,Comcast's Internet Television Strategy,Comcast turns to the Internet as it attempts to maintain its role as the nation's largest cable provider.,
831,http://query.nytimes.com/gst/fullpage.html?res=9D05E6D8123FF936A35752C0A9649D8B63,Inside the Times,International QUESTION OF CHINA LOOMS,
836,http://query.nytimes.com/gst/fullpage.html?res=9A06E2D8153AF93AA15755C0A9649D8B63,A Low-Key Transition for 'Today' Hosts,"11:54 p.m. | Updated On Friday morning, Savannah Guthrie is scheduled to be sitting beside Matt Lauer on the ''Today'' show - and once again, NBC's ability to pull off talent transitions will be put to the test. Ms. Guthrie is expected to succeed Ann Curry on ''Today,'' a hugely popular but now highly vulnerable morning show that is a profit center for NBCUniversal and its parent company Comcast.",
848,http://query.nytimes.com/gst/fullpage.html?res=9D0DE5DA173AF932A3575AC0A9679D8B63,"Striving for Innovation and Competition: After Grand Promises, U.S. Is Stepping Up on Antitrust","9:02 p.m. | Updated When President Obama took office, he vowed a new era of antitrust enforcement, promising to crack down on deals that undermined competition.",
579,http://query.nytimes.com/gst/fullpage.html?res=9903E6D71F3DF931A35757C0A9659D8B63,"Mergers Slowed to a Snail&#x2019;s Pace in the Quarter, the Fewest Since 2003",Deal makers may want to keep the Champagne bottles on ice a while longer. Despite a particularly fruitful week in February — when five deals collectively worth more than $91 billion were announced — the business of mergers and acquisitions remains largely stuck in the doldrums.,
199,http://query.nytimes.com/gst/fullpage.html?res=9F0CE4DC1330F93AA35755C0A9649D8B63,Comcast Said to Study Buying Part Of BSkyB,"5:05 p.m. | Updated Comcast is exploring whether the British Sky Broadcasting Group, Britain's largest satellite broadcaster and a lucrative pay TV asset 39 percent owned by News Corporation, could become available for purchase, according to several people briefed on the company's strategic thinking. Comcast's thinking about a possible deal is in the preliminary stages, and the company has not made a formal offer or even approached BSkyB or News Corporation about negotiations, said these people, who were not authorized to speak publicly about the company's strategy.",
1409,http://query.nytimes.com/gst/fullpage.html?res=9C00E7DD1F31F933A05752C1A9669D8B63,Inside The Times,International WOMEN FACE CHALLENGES,
1223,http://query.nytimes.com/gst/fullpage.html?res=9D00E3DE1131F933A05752C0A9679D8B63,THE WEEK AHEAD | JAN. 30-FEB. 5,Film Stephen Holden,
1225,http://query.nytimes.com/gst/fullpage.html?res=9B0CEED9123FF93BA35757C0A9679D8B63,Time Warner and Viacom File Suits Over a Cable App,"Time Warner Cable and Viacom each filed lawsuits on Thursday that seek to resolve a stormy dispute in the television business over the right to stream channels to new devices like iPads. Cable companies like Time Warner Cable say their existing contracts with channel owners like Viacom cover devices like iPads that can be turned into television sets. Some of the channels owners disagree, and they have been exchanging threats with Time Warner Cable ever since its TWCableTV app was released in mid-March.",
