,link,headline,summary,date
470,http://query.nytimes.com/gst/fullpage.html?res=9B07E2DF1030F936A35757C0A9609C8B63,I.M. Generation Is Changing the Way Business Talks,"INSTANT messaging has come of age. No longer the province of chatty teenagers, it is now part and parcel of advanced communications networks at many corporations. And as instant messaging takes hold, companies are benefiting from new productivity gains and improvements in customer response time. ''I almost never get e-mail from my Sun colleagues,'' said Tim Bray, an avid instant messager and director of Web technologies for Sun Microsystems. ''And I only get voice mails from outsiders.''",
338,http://query.nytimes.com/gst/fullpage.html?res=9C05E3D81E3EF933A15752C1A9639C8B63,Sipping From the Goblet of Fire | Nov. 13-19,"AN EX-CON The News -- Robert J. Stein was charged Thursday with accepting kickbacks and bribes as a comptroller and financial officer for the American occupation authority in Iraq. The public defender's office representing him would not comment on the case. An American contractor, Philip H. Bloom, was also charged. Behind the News -- This case can only hurt the Bush administration's reputation. For one, Mr. Stein was hired despite having served a prison term for felony fraud in the 1990's. For another, the case against Mr. Stein and Mr. Bloom have emerged from a sweeping investigation of rebuilding contracts by a task force led by Stuart W. Bowen Jr., the special inspector general for Iraq reconstruction. Expect more arrests. A PEER OF THE REALM The News -- A federal grand jury indicted Conrad M. Black, former Canadian media baron and current British lord, on fraud charges. Lord Black and three colleagues are accused of a scheme to defraud the giant newspaper publisher Hollinger International of nearly $52 million. Lord Black, who helped create Hollinger and was chief executive until the board dismissed him two years ago, denies the charges. Behind the News -- Lord Black joins the former heads of Enron, Adelphia, WorldCom and Tyco in a string of cases against chief executives accused of betraying investors. This indictment comes as he was trying for a comeback. His lawyer, Edward Greenspan, issued a statement saying, ''Conrad Black asserts his innocence without qualification.'' A RAP PRODUCER The News -- The hip-hop record producer Irv Gotti and his brother went on trial in federal court in Brooklyn, N.Y., on Wednesday on money-laundering charges. Behind the News -- Prosecutors say that the drug lord Kenneth McGriff helped finance Mr. Gotti's record label, Murder Inc., and funneled tainted money into the business. Mr. Gotti's lawyers say Mr. McGriff did no more than help the impresarios obtain the street cachet they needed to succeed. One of Murder Inc.'s top artists, Ja Rule, called the case ''a war against hip-hop.'' A MUSEUM CURATOR The News -- The trial of Marion True, former antiquities curator for the J. Paul Getty Museum in Los Angeles, opened in Rome on Wednesday. Mrs. True and Robert E. Hecht, an American dealer, are charged with conspiring to import illegally excavated antiquities. Behind the News -- The trial is one of several woes for the Getty, but Italian authorities hope to make the case a bellwether for similar claims against other museums. ''The age of trafficking in art pieces is over,'' the Italian culture minister, Rocco Buttiglione, said. ''This isn't about seeking revenge for the past. It's about reclaiming property rights for Italy.'' The Metropolitan Museum of Art, the Louvre, and the Hermitage, among others, are taking notes. A TOP COP The News -- New Jersey officials said that Bernard B. Kerik, while New York City correction commissioner in the late 1990's, accepted tens of thousands of dollars from a construction company with ties to organized crime, which he was helping to pursue business with the city. A lawyer for Mr. Kerik has said his client was unaware that anyone else had paid for the work. Behind the News -- The big question is whether Mr. Kerik's problems, and his abrupt withdrawal last year as the nominee for secretary of the Department of Homeland Security, will affect the political future of Rudolph W. Giuliani. Mr. Giuliani, who is considering a presidential run in 2008, has been a friend, supporter and, until recently, employer of Mr. Kerik's.",
477,http://query.nytimes.com/gst/fullpage.html?res=9F03E6DF1730F935A15750C0A9609C8B63,"Helping Boxing, and a City, Off the Canvas","FOR a city that has been badly beaten up in recent years, the time has come to do a little punching back -- as long as the punches will be thrown in the confines of a ring. A former professional trainer, William Richardson, plans to give the youth of Asbury Park a new place to blow off steam: an amateur boxing club that will be run by the city's nascent Police Athletic League.",
501,http://query.nytimes.com/gst/fullpage.html?res=9B03E0DA1E30F935A25757C0A9609C8B63,The Way We Eat; A Cut Below,"It doesn't look like the kind of food anyone would call artisanal, there in the supermarket cooler next to the lamb. It looks like a lump, encased in red plastic, packaged with old-timey flair: the Moxie of meat.",
546,http://query.nytimes.com/gst/fullpage.html?res=950CE7D91F3FF931A35751C0A9609C8B63,BUSINESS DIGEST,"Criminal and Civil Charges Expected to Be Filed Against Executives of Two Insurance Concerns The Justice Department and the Securities and Exchange Commission are expected to announce criminal and civil fraud charges today against three former top executives at the Berkshire Hathaway subsidiary, the General Reinsurance Corporation, as well as a former senior executive of the American International Group, according to two people with direct knowledge of the charges. [Page C1.] Executive Testifies That Enron Lied About Results Enron's former head of investor relations testified that the company fudged its quarterly earnings and repeatedly lied to Wall Street about the condition of its troubled broadband services division to keep its stock price up. [C1.] Solutions to Oil Crisis, Though Banal, Are at Hand Industry experts say that if President Bush wants to make a push to reduce the country's oil consumption, there are some solutions at hand. But with names like carbon composites and new metal alloys, they may seem banal and don't create much buzz. [C1.] President Bush's proposal to reverse the decline in spending on research in the physical sciences came after a series of discussions between White House officials and technology industry executives late last year. [C4.] Time Warner Moving to Thwart Icahn Takeover Executives of Time Warner raised the ante in their efforts to reassure shareholders that they are the best lot to continue leading the company even as the billionaire financier, Carl C. Icahn, attempts to gather steam for a boardroom putsch. The one-upmanship came in two forms: improved results in the fourth quarter that exceeded some analyst's expectations, and an accelerated plan to buy back some long-stagnant shares, announced by the chairman, Richard D. Parsons, above. [C3.] Domestic Car Makers Helped by Commercial Fleet Buyers Bolstered by higher sales to rental car and commercial vehicle fleets, General Motors, Ford and DaimlerChrysler posted modest sales increases in January. On dealers' lots, however, a familiar pattern played out as Toyota, Honda and Hyundai chipped away at the domestic automakers' share of the American car market. [C3.] Paramount Pictures Plans Layoffs After Merger Paramount Pictures, a unit of Viacom Inc., said it is laying off about 120 workers after closing its $1.6 billion acquisition of DreamWorks SKG. [C6.] New Report Shows Continued Manufacturing Expansion The Institute for Supply Management said its manufacturing index for January fell to 54.8 from 55.6 in December, but the data showed continued expansion in the sector, setting off concern that the Federal Reserve will raise interest rates again. [C3.] Burger King Plans Its First-Ever Share Offering The parent company of Burger King said that it planned to sell shares to the public for the first time in the restaurant's 52-year history. [C8.] University Objects to Merrill's Use of Princeton Name Princeton University demanded that Merrill Lynch & Company reconsider a plan to put the Princeton name on its mutual funds to gain wider acceptance among investors. [B1.] The Struggles of the Video Game Publishers After Electronic Arts, the video game publisher, announces what it has forecast will be disappointing results for the recent holiday quarter, expect a lot of hand-wringing about the future of the video game business. Two of the other big domestic video game publishers are expected to follow with their results over the next few days with same sad dirge. One problem is that domestic publishers are not participating in any meaningful way in two of the hottest parts of the global video game industry: subscription-based online gaming and trade-ins of used games. [C8.] Stocks Rally on Boeing Strength, Declining Oil Stocks rallied, with a strong profit from Boeing and a drop in crude oil prices overshadowing Google's first earnings shortfall as a public company. The Dow Jones industrial average was up 89.09 points, at 10,953.95. The Standard & Poor's 500-stock Index was up 2.38 points, at 1,282.46. The Nasdaq composite index was up 4.74 points, at 2,310.56. [C13.] West Virginia Governor Asks States' Mines to Shut Down Just weeks after the death of 14 West Virginia miners, two more mine workers were killed in separate accidents on Wednesday, prompting Gov. Joe Manchin III to urge all coal companies in the state to cease operations until safety could be reviewed. [A15.]",
572,http://query.nytimes.com/gst/fullpage.html?res=940CE3D71030F93AA35754C0A9609C8B63,Nike's True Motivations,"To the Sports Editor: Martin B. Schmidt seems effusive in his praise for Nike's Joga Bonito (play beautifully) ad campaign, in which Nike implores soccer players to stop ''flopping,'' or pretending to be hurt to draw a yellow card on an opponent (Keeping Score, July 2). Schmidt calls these ads ''a noble attempt'' to introduce an honor code into the game.",
593,http://query.nytimes.com/gst/fullpage.html?res=9901EED81430F936A15751C1A9639C8B63,"Prodded by Couple, Bronxville Gears for a Tax Revaluation","IT has been almost a year since Elisabeth S. Harding and her husband, Thomas C. Hutton, set the village abuzz with talk of inequities in the local property tax roll. And when the two went digital with their campaign, posting the tax bill of every Bronxville business and homeowner on their Web site, www.bronxville.us, they created a virtual parlor game that was bound to roil local politics.",
599,http://query.nytimes.com/gst/fullpage.html?res=9C04E0DF1F3EF933A15752C1A9639C8B63,Policing a Library's Computers,"LIBRARIES, as Tom Geoffino, the head librarian in Fairfield, pointed out, ''are all about access to information.'' But in this Google-driven age, that information is increasingly retrieved by people through computers, not card catalogues or reference desks. So libraries have had to become more high-tech, installing more and more computers and figuring out how to give their patrons access. But as Internet-connected computers became common in libraries, librarians have reluctantly found themselves in roles for which they have neither trained nor volunteered -- that of traffic cop, referee and computer technician. They are often forced to determine who gets to use the computers and for how long.",
614,http://query.nytimes.com/gst/fullpage.html?res=9E01E1DF113FF932A35756C0A9609C8B63,"QVC, a Talent Show for Those Who Dream of Dollars","WHEN the makeup artist Mally Roncal was getting ready to introduce her cosmetics line Mally Beauty last year, she knew she wanted to sell it on QVC, the home-shopping channel. Some of her advisers turned up their noses, she said. ''They asked: 'Why would you want that? Wouldn't you want to go to Neiman's? Wouldn't you want to go to Saks?' ''",
639,http://query.nytimes.com/gst/fullpage.html?res=990CE5D81731F930A35750C0A9609C8B63,"HAVENS | Wellington, Fla.; A Place Where Horses Reign","THREE decades ago, Bill Ylvisaker, an enthusiastic polo player who was then president of a Chicago company called Gould Inc., gazed over the tennis-court-flat pastures owned by a Florida farmer named Charles Wellington and figured they would make great polo fields. Today, depending on whose numbers you trust, there are between 12,000 and 15,000 horses stabled in Wellington, about 16 miles inland from Palm Beach, during a four-month winter season. Owners fly down on weekends, taking breaks from high-powered jobs and complicated financial interests up North to join spouses and children in their multimillion-dollar seasonal homes.",
642,http://query.nytimes.com/gst/fullpage.html?res=9905E4DC1030F93AA35754C0A9609C8B63,Some Ideas on Values From a Value Investor,"PLAIN speaking can be a rare commodity in the debate over corporate governance, but Charles T. Munger dished out plenty of it at this year's two-day ''director's college'' at the Stanford Law School. Mr. Munger, the vice chairman of Berkshire Hathaway in Omaha, said that many corporate governance problems stem from one thing: executive greed. ''We expect guys to be generals and Supreme Court justices and all kinds of things where they do a lot of good and retire to obscurity and never get rich,'' he said. ''It isn't asking too much of a C.E.O. that he not have some wretched excess of compensation hit the headlines at the same time he's laying off 50,000 workers.''",
646,http://query.nytimes.com/gst/fullpage.html?res=9C0DE3DC1F3FF934A35756C0A9609C8B63,Bucking a Trend On C.E.O. Pay,"At a time when the compensation of so many chief executives seems breathtakingly high, Revlon's president and chief executive, Jack L. Stahl, is bucking the prevailing perception of corporate greed. Mr. Stahl, who joined the cosmetics empire four years ago, turned back his bonus this year -- $373,190 -- to help reward employees responsible for some of the company's achievements in 2005. Those included the introduction of its new Vital Radiance brand and its revamped Almay line, as well as a new fragrance, increased shelf space for its products and a refinancing of the company's debt, according to a filing with the Securities and Exchange Commission.",
654,http://query.nytimes.com/gst/fullpage.html?res=9C03E2DF153FF936A15754C0A9609C8B63,Losing Patience In Queens,"To the Editor: Re ''More Lights Go On in Queens, One Unhappy Block at a Time'' (front page, July 24):",
499,http://query.nytimes.com/gst/fullpage.html?res=9E0DE5DE1F31F935A25757C0A9609C8B63,A CUT BELOW,"It doesn't look like the kind of food anyone would call artisanal, there in the supermarket cooler next to the lamb. It looks like a lump, encased in red plastic, packaged with old-timey flair: the Moxie of meat.",
658,http://query.nytimes.com/gst/fullpage.html?res=9A06E6D91E3EF93AA25752C1A9639C8B63,BUSINESS BRIEFS,"Former Refco Executive Pleads Not Guilty To Eight Charges in Accounting Scandal The former chief executive of Refco, Phillip R. Bennett, pleaded not guilty yesterday to eight counts of conspiracy, fraud and other charges related to an accounting scandal that drove the futures brokerage company into bankruptcy. Mr. Bennett, 57, left, is accused of hiding hundreds of millions of dollars in bad debts from Refco investors as the company went public in August. Refco, based in New York, was the largest independent futures and commodities brokerage in the nation before the scandal prompted customers to abandon the firm, forcing it to file for bankruptcy last month. No trial date was set but Judge Naomi Reice Buchwald of United States District Court in Manhattan set another hearing for Jan. 18. Mr. Bennett, a British citizen, was indicted on Nov. 10 on eight charges related to the accounting scandal. He was released on a $50 million bond but confined to his penthouse on Park Avenue and monitored electronically. (Reuters) Arraignment for Conrad Black Set for Tuesday An arraignment for Conrad M. Black on charges of stealing millions of dollars from the newspaper publisher Hollinger International has been set for Tuesday, the United States attorney's office in Chicago said yesterday. Lord Black, 61, was charged Thursday with siphoning millions of dollars out of the company through bogus fees and abuses of perquisites. His arraignment was set for 9 a.m. Tuesday before Judge Amy St. Eve of Federal District Court in Chicago. The United States attorney in Chicago, Patrick J. Fitzgerald, said that an arrest warrant had been issued for Lord Black, but that he would be allowed to turn himself in voluntarily. Mr. Fitzgerald said extradition proceedings would be started if Lord Black, a former Canadian citizen, did not come in voluntarily. (AP) S.E.C. Sues Former Texas Oil Executive in Fraud Case The Securities and Exchange Commission has sued the former chief financial officer of Patterson-UTI Energy, claiming he embezzled $69 million from the company, which operates of a fleet of land-based oil and gas drilling rigs. The former executive, Jonathan D. Nelson, 36, was accused in the lawsuit of using a bogus invoice scheme over five years to send money to companies he controlled. He then spent the money on an airplane, an airfield, a cattle ranch, homes, vehicles and a truck stop, according to the lawsuit, which was filed Wednesday in federal court in Lubbock, Tex. Judge Sam R. Cummings of Federal District Court in Lubbock froze Mr. Nelson's assets and those of five companies he controlled on Wednesday. A hearing was set for Dec. 2. Telephone calls to Mr. Nelson were not returned. (Bloomberg News) SBC Completes $16 Billion Acquisition of AT&T SBC Communications said that it had closed its $16 billion purchase of AT&T after California regulators approved the deal, removing the last hurdle. The transaction, which creates a communications company with about $90 billion in annual revenue, was approved by antitrust and telecommunications regulators last month. The new company will be known as AT&T Inc. California regulators also approved Verizon Communications' purchase of MCI yesterday. That deal is expected to close next month or early 2006. (Reuters) Alltel Buys Midwest Wireless to Expand Its Network The Alltel Corporation, the rural telephone operator based in Little Rock, Ark., said yesterday that it would buy Midwest Wireless Holdings for $1.07 billion to expand its wireless telephone network. The deal, which gives Alltel 400,000 customers in markets next to its existing operations, comes after its $4.5 billion purchase of Western Wireless earlier this year. The privately held Midwest Wireless operates in Minnesota, Iowa and Wisconsin. Alltel's shares rose 32 cents yesterday, to $64.62. (Reuters) G.M. Resolves Dispute With Chinese Automaker The General Motors Corporation said yesterday that it had reached a settlement resolving all legal disputes with the Chinese automaker Chery Automobile Company, which had been accused of pirating the design of G.M.'s Spark minicar. G.M. had said the Spark appeared similar to the Chery QQ, and filed lawsuits trying to prevent Chery from selling the car in various markets, including Asia and Eastern Europe. G.M. had also threatened legal action because it said the name Chery sounded too much like Chevy, the nickname of its Chevrolet brand. Chery agreed in September that it would not market its vehicles under the Chery name in the United States. G.M. and Chery also said they would not take any further legal action against each other. Further details of the settlement were not released. (AP) AnnTaylor Doubles Profit in Third Quarter The women's clothing retailer AnnTaylor Stores Corporation said yesterday that third-quarter profit more than doubled, the biggest gain in three years, after it sold more pants and sweaters at full price and cut marketing costs. Third-quarter net income climbed to $30.4 million, or 42 cents a share, from $13.9 million, or 19 cents a share, a year earlier. Sales in the period ended Oct. 29 climbed 12 percent, to $514 million, AnnTaylor said. An improved fashion assortment at the Ann Taylor chain, including dresses in black and ivory, helped limit discounts. AnnTaylor is renovating stores, trimming inventory and adding apparel in neutral colors to increase comparable-store sales, which rose in two of the past three months after nine consecutive declines. Comparable-store sales at the Ann Taylor division rose 3.7 percent, compared with a 4.2 percent drop last year. (Bloomberg News) Sanyo Forecasts Another Loss and Plans Share Sale The Sanyo Electric Company, the Japanese electronics maker, forecast a second year of record losses yesterday and said that it would raise as much as 300 billion yen ($2.5 billion) by selling shares. Sanyo said its loss for the year ended March 31 would swell to 233 billion yen, from 171.5 billion yen a year ago. The company, which is based in Osaka, is paring its sprawling operations after competition with Chinese manufacturers eroded earnings, causing a 39 percent slump in its shares in the past two years. Sanyo said it may spin off its semiconductor unit. (Bloomberg News)",
330,http://query.nytimes.com/gst/fullpage.html?res=950DE3DB1231F930A35751C1A9639C8B63,INSIDE,"Football Revival at West Point After bottoming out in football, Army is trying to revive its athletic programs. Cadets waited to watch the team practice at West Point for today's game against Navy in Philadelphia. PAGE D1 Wide Torture Found in China A high-level United Nations investigator condemned the ''widespread'' use of torture in Chinese law enforcement and said Beijing must overhaul its criminal laws, grant more power to judges and abolish labor camps before it can end such abuses, according to a summary of the study's findings. PAGE A3 Texas Redistricting Dispute The Justice Department acknowledged that top officials had overruled a 2003 determination by its civil rights staff that a Congressional redistricting plan for Texas would violate the voting rights law. PAGE A14 November Job Figure Rises The government said the nation's employers added 215,000 jobs last month as the economy rebounded from the effect of Hurricane Katrina. BUSINESS DAY, PAGE C1 Hip-Hop Executives Cleared The brothers Irv and Christopher Gotti were found not guilty of laundering drug money through the hip-hop label Murder Inc. PAGE B1 Partnership for Carnegie Hall Carnegie Hall and City Center, Midtown neighbors, have announced plans for financial and artistic collaboration. THE ARTS, PAGE B7 THIS WEEKEND T: Holiday The New York Times Style Magazine offers a torrent of gift suggestions, both tiny and tall: trinkets, truffles, topiaries, even tractors. A Dip in the Champagne? A California spa offers wine in the bath and all manner of grape treatments. The commonplace, wine by the glass, is also an option. TRAVEL A Coach Who Goes Deep By pushing the limits of space and time on the gridiron, Mike Leach of Texas Tech is taking the game to some far-out places. MAGAZINE",
