,link,headline,summary,date
114,https://www.nytimes.com/1993/08/15/sports/results-plus-126593.html,Results Plus,"TENNIS Edberg Upsets Sampras in Ohio Stefan Edberg tamed Pete Sampras's blistering serve last night, beating the No. 1-ranked player in the world in three sets to advance to the finals of the $1.65 million Thriftway ATP Championship in Mason, Ohio. Edberg and Michael Chang play for the championship Sunday afternoon. No. 3-seed Edberg, who won the tournament in 1987 and 1990, won, 6-7 (7-3), 7-5, 7-6 (7-5), in a match that took 2 hours 43 minutes. Sampras's serve was particularly effective in the first set, when he had 13 aces. But it failed him in the second set, when he double-faulted nine times. (AP)",1993/08/15
95,https://www.nytimes.com/1993/08/17/business/deal-complicates-industry-s-outlook.html,Deal Complicates Industry's Outlook,"Thwack! The acquisition of McCaw Cellular Communications Inc. announced yesterday by A.T.& T. has knocked over the investment game board for the telecommunications industry. Now, fleet-footed investors have the chance to find a new set of potential winners and losers by quickly picking through the pieces before the stock market fully recognizes their new positions.",1993/08/17
131,https://www.nytimes.com/1993/08/22/business/technology-a-toll-collector-on-the-information-highway.html,Technology; A Toll Collector on the Information Highway,"MATTHEW P. LAWLOR, whose phones have rung almost nonstop lately, sounded a bit giddy when he fielded yet another call about his company's new patent. ""It's a very broad patent,"" he explained for perhaps the 10th time that day. Mr. Lawlor, 45, is president of the Online Resources and Communications Corporation, a small privately owned company in McLean, Va., which early this month received a patent that could make him and his investors fabulously rich. On the face of it at least, the patent appears to cover any at-home transaction in which consumers debit their bank accounts through an automated teller machine (A.T.M.) network.",1993/08/22
110,https://www.nytimes.com/1993/08/25/business/business-technology-the-at-t-deal-s-big-losers.html,The A.T.&T. Deal's Big Losers,"Few companies may be more threatened by A.T.& T.'s $12.6 billion pact to buy the country's biggest cellular carrier than the seven regional Baby Bell telephone companies. But just when it might be worth putting up a united front, the Bells are deeply split over how to respond -- and in some cases seem to be working at cross-purposes. They also disagree on technical issues, and that could make it hard for them to match the American Telephone and Telegraph Company on advanced new services.",1993/08/25
115,https://www.nytimes.com/1993/08/26/business/the-media-business-cable-and-phone-companies-foes-or-allies.html,Cable and Phone Companies: Foes or Allies?,"The question of who will build and control the ""information superhighway"" to deliver interactive television, hundreds of channels and telephone service to the consumer's home in the future, has long been regarded as a pitched battle between the giant local telephone and cable television monopolies. But if a Federal court decision on Tuesday is upheld, it is likely to usher in an era of cooperation between the two industries that can be expected to vastly change telecommunications competition. Such cooperation could accelerate the use of interactive television and other services. It might lower the fearsome price for replacing today's limited-capacity phone system with an advanced fiber-optic network, a price estimated at $275 billion -- more than $3,000 a household.",1993/08/26
8,https://www.nytimes.com/1993/09/09/business/southwestern-bell-sells-debt-issues.html,Southwestern Bell Sells Debt Issues,"The Southwestern Bell Corporation, the regional telephone company based in San Antonio, sold $400 million in debt securities yesterday through underwriters led by Salomon Brothers Inc. A $200 million issue of 6 5/8 percent debentures due 2024 was priced at 99.75 to yield 6.80 percent, or about 80 basis points more than Treasury securities with a similar maturity. A basis point is one-hundredth of a percent.",1993/09/09
74,https://www.nytimes.com/1993/09/20/business/dividend-meetings-778293.html,Dividend Meetings,Following is a partial list of dividend meetings this week: MONDAY General Mls Inc Hormel Geo A & Co Pulte Corp Rochester Tel Corp UJB Finl Corp TUESDAY Amer Bldg Maint Inds CPC Intl Inc Federal Paper Brd Inc Soundstrand Corp United Dominion Rlty Upjohn Co WEDNESDAY Brooklyn Un Gas Co Cascade Nat Gas Corp Commercial Intertech Downey Svgs & Ln Assn Interstate Bakeries National Re Corp Neiman Marcus Gr THURSDAY Acme Cleveland Corp Boston Edison Co Campbell Soup Co Clarcor Inc Grow Group Inc Homestake Mng Co Knight-Ridder Inc Liz Claiborne Inc Moorco Intl Inc Tectronix Inc Transatlantic Hldgs Inc Wyle Labs FRIDAY Cent Hudson Gas & Elec Graco Inc Pacific Telesis Group Ralston Purina Co Smart & Final Inc Southwestern Bell Corp,1993/09/20
159,https://www.nytimes.com/1993/09/22/business/open-positions-on-short-sales-surge-on-big-board.html,Open Positions on Short Sales Surge on Big Board,"With prices high and merger activity strong, the New York Stock Exchange reported that the number of shares sold short and not covered surged by 12 percent this month, to a record 1.23 billion shares. It was the largest increase in recent years, Big Board officials said. The American Stock Exchange, however, reported a drop in short interest of 4.4 percent, to 99.9 million shares. It was the second-largest figure ever for the exchange.",1993/09/22
126,https://www.nytimes.com/1993/09/23/business/the-media-business-viacom-spurns-aid-in-merger.html,Viacom Spurns Aid In Merger,"The bidding war for Paramount Communications Inc. intensified yesterday, as the contestants dug in their heels. Spurning regional telephone companies' offers to aid its bid, Viacom Inc. said yesterday that it preferred to go it alone in pursuing the deal it reached last week to acquire Paramount.",1993/09/23
136,https://www.nytimes.com/1993/09/26/magazine/while-the-cable-and-phone-companies-fight-look-who-s-wiring-the-home-now.html,While the Cable and Phone Companies Fight . . . Look Who's Wiring the Home Now,"FOR MONTHS GOING ON YEARS, it has seemed certain that the electronic war of the decade would be fought between cable television and the telephone companies. One or the other, people have been saying, will build the new national information superhighway that President Clinton, and just about everyone else, keeps talking about. Bet on cable, some investors say confidently. The cable companies might not have as much capital, but they are new and nimble, not encumbered by billions of dollars sunk into copper wire. No, other experts say, bet on telcos: the established local telephone companies have billions more to invest, and besides, they'll be able to use all that copper wiring much more efficiently.",1993/09/26
123,https://www.nytimes.com/1993/09/27/business/the-media-business-paramount-talks-with-qvc-seen.html,Paramount Talks With QVC Seen,"It sounded like the perfect marriage, but already the engagement of Paramount Communications Inc. and Viacom Inc. seems rocky. Senior executives of Paramount appear ready to begin discussions soon with QVC Network Inc., an executive close to Paramount said yesterday. Paramount's board is scheduled to meet today to discuss rival bids for the company. The executive added that any talks would depend on whether Paramount's legal advisers conclude that by taking that course, the board would still be within its legal obligations to its first suitor, Viacom. Nevertheless, late last night it seemed likely that both Paramount's financial and legal advisers would recommend discussions, which would begin shortly, according to several executives close to the company.",1993/09/27
72,https://www.nytimes.com/1993/09/29/business/company-news-viacom-vows-to-pursue-paramount.html,Viacom Vows to Pursue Paramount,"Viacom Inc.'s chairman, Sumner Redstone, reiterated his vow yesterday to continue his fight for Paramount Communications. ""It's a fluid situation, and we'll win,"" he said in an interview a day after Paramount's board indicated it would consider a rival offer from QVC Network Inc.",1993/09/29
119,https://www.nytimes.com/1993/09/30/business/the-media-business-viacom-gets-help-from-blockbuster.html,Viacom Gets Help From Blockbuster,"Though he still has a ways to go before he can match a rival $9.8 billion bid for Paramount Communications Inc., the chairman of Viacom Inc., Sumner Redstone, yesterday found a way to raise an additional $600 million that can be used to sweeten his offer, currently valued at $7.6 billion, or $64.77 a share. The Blockbuster Entertainment Corporation, the video rental company based in Fort Lauderdale, Fla., agreed yesterday to invest the $600 million in exchange for convertible preferred stock in Viacom.",1993/09/30
54,https://www.nytimes.com/1993/10/01/business/market-place-some-baby-bells-may-be-angling-for-a-role-in-a-paramount-deal.html,Market Place; Some Baby Bells may be angling for a role in a Paramount deal.,"WHILE Viacom and QVC Network race to line up money in their battle to buy Paramount Communications, all eyes are now turning toward the Baby Bells as potential partners. Investment bankers and industry executives familiar with the battle say that several of the huge phone companies -- Southwestern Bell in particular, but also Bell Atlantic and BellSouth -- have all shown intense interest in the Paramount deal.",1993/10/01
105,https://www.nytimes.com/1993/10/01/business/the-media-business-qvc-is-seen-as-ready-to-prove-bid-financing.html,QVC Is Seen as Ready To Prove Bid Financing,"QVC Network Inc., the home shopping service, may present Paramount Communications as early as today with proof of QVC's ability to pay a $9.8 billion bid for Paramount, two executives close to QVC said yesterday. An executive close to the talks said Chemical Bank had agreed to assemble a syndicate of banks that would lend QVC $3 billion.",1993/10/01
46,https://www.nytimes.com/1993/10/04/business/the-media-business-viacom-is-said-to-seek-help-from-nynex-on-bid.html,Viacom Is Said to Seek Help From Nynex on Bid,"In seeking a partner to help increase its bid for Paramount Communications, Viacom Inc. has zeroed in on the Nynex Corporation, the company that owns New York Telephone and New England Telephone, according to two executives with knowledge of the discussions. Spokesmen for Viacom and Nynex declined to comment. Throughout last week, Viacom's chairman, Sumner M. Redstone, said he was talking with telephone and cable companies about minority investments in Viacom to give his company a cash infusion. That would allow Viacom to bolster its bid for Paramount without increasing its debt load.",1993/10/04
122,https://www.nytimes.com/1993/10/05/business/the-media-business-nynex-aid-for-viacom-in-its-bid.html,Nynex Aid For Viacom In Its Bid,"Adding to his growing war chest, Viacom's chairman, Sumner M. Redstone, announced yesterday that the Nynex Corporation had agreed to invest $1.2 billion in his entertainment company to give him additional ammunition to increase his $7.4 billion bid for Paramount Communications Inc. -- and possibly top a competing offer from QVC Network Inc. Though Paramount has technically agreed to merge with Viacom, the deal is in jeopardy as long as QVC, a home shopping service that would like to get into the motion picture business, has the more attractive offer on the table.",1993/10/05
109,https://www.nytimes.com/1993/10/06/business/the-media-business-nynex-seeks-diversity-as-core-business-ebbs.html,Nynex Seeks Diversity as Core Business Ebbs,"The Nynex Corporation's decision to invest $1.2 billion in the entertainment industry is based on a strategy the company began devising in February 1992. It was 18 months ago that executives of the regional Bell company met to assess the future, in light of stalled growth in the local telephone business, which brings in 86 cents of every dollar of Nynex revenue.",1993/10/06
86,https://www.nytimes.com/1993/10/08/business/the-media-business-advertising-addenda-accounts-947993.html,Accounts,"* Midas International Corp., Chicago, to West Advertising and Marketing, Tampa, Fla., to handle its local advertising responsibilities in Florida, previously handled by Wells Rich Greene BDDP, New York, which will continue as Midas's national agency. Billings were not disclosed. * Bombardier Inc., Valcourt, Quebec, to Ogilvy & Mather Detroit, to handle its North American Ski-Doo snowmobiles account, previously at Young & Rubicam, Montreal. Ogilvy's Toronto office will work on the account for English-speaking Canada while L'Academie-Ogilvy, Montreal, will do so for French-speaking Canada. Billings were estimated at $2 million.",1993/10/08
132,https://www.nytimes.com/1993/10/08/business/a-new-breed-of-merger-banker.html,A New Breed of Merger Banker,"Way back in the 1980's, when mergers were all the rage on Wall Street, the names of those involved in the deals occasionally eclipsed the companies that were being combined. Today, even though business could scarcely be better -- last quarter was the busiest ever in terms of the number of announced transactions -- there is less focus on the personalities behind the deals.",1993/10/08
79,https://www.nytimes.com/1993/10/12/business/company-news-deal-fits-phone-company-s-big-plan.html,Deal Fits Phone Company's Big Plan,"Bell Atlantic's planned $1 billion entry into the Mexican wireless telephone market complements the company's technology strategy and could be the forerunner of a North American and perhaps even a pan-American wireless telephone network led by the regional Bell holding company, analysts said yesterday. Bell Atlantic said that the Mexican venture was part of an increasingly ambitious wireless and advanced-technology program that includes the personal communications services recently authorized in the United States. But the company said also that it was actively pursuing methods for using cable television networks for two-way communications and standard telephone lines for carrying video programming.",1993/10/12
113,https://www.nytimes.com/1993/10/14/business/a-merger-of-giants-the-policy-issues-a-marriage-of-media.html,A MERGER OF GIANTS: The Policy Issues; A Marriage of Media,"Can the merger of two huge companies -- each with monopolistic powers -- possibly usher in more competition? That is the fundamental question that the Administration and Congress must address in evaluating the astonishing move by the Bell Atlantic Corporation to acquire the biggest cable television company in the country, Tele-Communications Inc.",1993/10/14
102,https://www.nytimes.com/1993/10/15/business/giant-deal-continues-to-drive-up-stocks.html,Giant Deal Continues to Drive Up Stocks,"Stocks moved strongly upward for the second consecutive day yesterday, with much of the impetus again from the huge proposed acquisition of Tele-Communications by Bell Atlantic. ""The strength of the market was primarily in the Baby Bells,"" said Edward Nicoski, managing director of Piper Jaffray in Minneapolis. ""That's because of prospects that we are going to see more combinations of cable companies and telephone companies.""",1993/10/15
158,https://www.nytimes.com/1993/10/22/business/big-board-s-open-positions-on-short-sales-drop.html,Big Board's Open Positions on Short Sales Drop,"Even though stock prices are high and merger activity is strong, the number of shares sold short and not covered on the New York Stock Exchange fell this month, the Big Board reported yesterday. The 2.8 percent drop, to 1.19 billion shares, came on the heels of a 12 percent rise in short interest in September, the biggest gain in recent years.",1993/10/22
9,https://www.nytimes.com/1993/10/22/business/southwestern-bell-corp-reports-earnings-for-qtr-to-sept-30.html,Southwestern Bell Corp. reports earnings for Qtr to Sept 30,,1993/10/22
104,https://www.nytimes.com/1993/10/22/business/company-reports-at-t-and-mci-show-increases-in-net-income.html,A.T.&T. and MCI Show Increases in Net Income,"The nation's two largest long-distance carriers yesterday reported higher third-quarter earnings and revenues. But the MCI Communications Corporation, the No. 2 carrier, reported a stronger performance than A.T.& T., and analysts increased their earnings projections for MCI. The American Telephone and Telegraph Company said quarterly earnings increased 11.4 percent and revenue was up about 3 percent.",1993/10/22
100,https://www.nytimes.com/1993/10/22/business/business-digest-866093.html,BUSINESS DIGEST,"Companies Prudential Securities agreed to repay about 400,000 customers for huge losses suffered because of fraud at the firm in the 1980's. The settlement with Federal and state regulators calls for Prudential to pay at least $371 million in restitution and fines and to be liable for future claims by investors. [ Page A1. ]",1993/10/22
