,date,headline,link,summary
613,1996/12/06,2 Bell Units Back Away From TV Plan,https://www.nytimes.com/1996/12/06/business/2-bell-units-back-away-from-tv-plan.html,"Bell Atlantic and Nynex, which announced a $22 billion merger last April, are retreating from a key part of their strategy to expand into television, according to people familiar with the two regional Bell companies. The decision makes it almost certain that they will reorganize their ambitious programming venture, Tele-TV -- either shutting it or folding it into Bell Atlantic."
737,1996/12/06,BUSINESS DIGEST,https://www.nytimes.com/1996/12/06/business/business-digest-622281.html,"Asian Markets Roiled As Bond Market Dives The bond market went into its steepest dive in more than three months in heavy trading, after a steady climb for much of the last few weeks. Made nervous by a weaker dollar, many investors sold Treasury securities ahead of today's employment report. The yield of 6.50 percent on the 30-year Treasury bond was up from 6.39 percent on Wednesday and matched the highest yield in nearly a month. $(Page D13.$) Asian markets reacted strongly to the bond activity in the United States and to the remarks of Alan Greenspan, the Fed chairman. The Nikkei index dropped 3.19 percent and the Hang Seng index was down more than 4 percent in late trading. $(Page D6.$) Circuit Breaker Shift Sought; Dow and Nasdaq Make Small Gains The New York Stock Exchange proposed making the circuit breakers that halt trading when prices plunge less restrictive than they are now -- though still far tighter than when they were introduced in 1988. The Dow industrials gained 14.16 points, closing at 6,437.10, and the Nasdaq composite rose 3.10 points, to 1,300.12; broader averages fell. $(D6.$) Imported Cars Roaring Back Japanese and European auto makers have come roaring back to the United States, by cutting prices and increasing rebates, moves made possible by the dollar's surge in the last year. Consequently, Detroit faces its toughest competition since the early 1990's. $(A1.$) Chrysler Moves Reflect Success With brisk sales of Jeeps and mini-vans producing a torrent of cash, Chrysler said that it would raise its quarterly dividend, buy back more stock and make management changes to reward executives responsible for its success. Robert A. Lutz, its president, will stay on past the retirement age of 65 as vice chairman. $(D3.$) Nippon Telephone to Restructure In a restructuring that would reshape Japanese telecommunications, Nippon Telegraph and Telephone agreed to split into a long-distance service provider and two regional companies for local service. $(D2.$) N.A.S.D. Expels Stratton Oakmont The N.A.S.D. expelled Stratton Oakmont, the Lake Success, L.I., brokerage firm, from the securities industry, calling it ''an ongoing risk to the investing public.'' Market Place. $(D6.$) Bells Retreat on Television Plans Bell Atlantic and Nynex, which plan to merge, are retreating from a key part of their strategy to expand into television through wireless cable technology, according to people familiar with the companies. $(D4.$) $1.4 Billion Bid on Mexican Rail A Mexican-United States joint venture bid $1.4 billion for a 50-year concession to operate Mexico's main railroad line. $(D2.$) Asset Swap for Redwoods Offered The Federal Government and the State of California offered oil and gas fields, timberland and other property worth at least $380 million in return for a large grove of Northern California redwoods controlled by Maxxam Inc. of Houston. $(A18.$) Productivity and Jobless Claims Off Productivity fell a revised three-tenths of 1 percent in the third quarter, and first-time jobless claims fell last week, hinting inflationary pressures could lie ahead. $(D2.$)"
735,1996/12/10,5 Regional Phone Companies Select Netscape,https://www.nytimes.com/1996/12/10/business/5-regional-phone-companies-select-netscape.html,"The Netscape Communications Corporation said today that it had entered a strategic marketing agreement under which five regional telephone operating companies will make Netscape Navigator their primary browser software for the Internet. According to the terms of the deal, Internet users will be able to switch to a Bell company -- Ameritech, Bell Atlantic, BellSouth, Pacific Bell and Southwestern Bell -- as their Internet service provider using Netscape's World Wide Web site. In return, the companies will make Navigator or its forthcoming successor, Communicator, their default browser. Customers will also get automatic access to Inbox Direct, Netscape's service that delivers on-line newspapers and other content via E-mail."
366,1996/12/14,BELL ATLANTIC AND NYNEX END DEAL WITH CAI WIRELESS,https://www.nytimes.com/1996/12/14/business/bell-atlantic-and-nynex-end-deal-with-cai-wireless.html,"The Bell Atlantic Corporation and the Nynex Corporation said yesterday that they were suspending a business agreement with CAI Wireless Systems Inc. that was aimed at helping them enter the video business. CAI will have the option of buying back a $100 million investment that the regional phone companies made in its stock and debt securities when the pact was formed in 1995. The move followed reports last week that Bell Atlantic, Nynex and Pacific Telesis Group were taking steps to shut down Tele-TV, an interactive television venture that was to use CAI technology to deliver programming. On the Nasdaq stock market in afternoon trading, CAI stock plunged 19 percent, falling 31.25 cents, to $1.3125 a share."
748,1996/12/14,Mickey Mouse Clubbed,https://www.nytimes.com/1996/12/14/opinion/mickey-mouse-clubbed.html,"When the history of greed, excess and abuse of power in late-20th-century American business is written, perhaps its most telling chapter will begin in the unpretentious suburban San Fernando Valley town of Van Nuys, Calif. It was from Birmingham High there that both Michael Milken and Michael Ovitz went out into the world to seek their fortunes in 1964. Mr. Milken, variously lionized as Master of the Universe, Master of the Deal and the Junk Bond King in Wall Street's takeover-crazed 80's, ultimately went to jail as a felon, as much a symbol of the market's bust as of its boom. Mr. Ovitz, just as intensely lionized as Hollywood's Most Powerful Man and Master of the Deal in its merger-mad 90's, took his dive this week when he was ousted as president of Disney after a mere 16 months in the job."
353,1996/12/18,BELL ATLANTIC TO BUY ADDITIONAL STAKE IN OMNITEL,https://www.nytimes.com/1996/12/18/business/bell-atlantic-to-buy-additional-stake-in-omnitel.html,"The Bell Atlantic Corporation said yesterday that it would acquire an additional 5.8 percent stake in Omnitel, an Italian wireless company, for 432.5 billion lire, or about $282.5 million, increasing its interest to 17.4 percent. A Bell Atlantic spokesman said the company was purchasing the equity interest from Olivetti S.P.A., which is a member of Omnitel Systemi Radiocellulari, a consortium that holds a 70 percent stake in Omnitel. The sale will reduce Olivetti's interest in Omnitel from 50.7 percent to 35.5 percent and will make Bell Atlantic, which is also part of the consortium, the second-largest Omnitel shareholder."
648,1996/12/19,New Rules for Pay Phones,https://www.nytimes.com/1996/12/19/nyregion/new-rules-for-pay-phones.html,"Small pay-telephone companies that charge customers up to $9.90 for a collect local call or calling-card call will soon have to change their ways. After fielding more than 500 consumer complaints over the last two years, the State Board of Public Utilities voted yesterday to prohibit the companies from charging more than a dollar above what Bell Atlantic and AT&T charge for an operator-assisted call."
718,1997/01/02,"Year of Intense Activity Looms for Phone Industry, Experts Say",https://www.nytimes.com/1997/01/02/business/year-of-intense-activity-looms-for-phone-industry-experts-say.html,"After a year of historic legislation, heated litigation and no fewer than four multibillion-dollar mergers, even the most confident are reluctant to venture an opinion about what changes 1997 will bring to the roiling telecommunications industry. ''It's hard to predict 100-year floods,'' said Pierce J. Roberts Jr., an investment banker at Bear, Stearns & Company who has advised the Nynex Corporation on its planned $22 billion merger with the Bell Atlantic Corporation, last April."
619,1997/01/20,Telephone Merger Will Benefit New York City,https://www.nytimes.com/1997/01/20/opinion/l-telephone-merger-will-benefit-new-york-city-708771.html,"To the Editor: In ''Challenging the Telephone Merger'' (editorial, Feb. 13) you question whether a merger between Bell Atlantic and Nynex would ''create substantial benefits for customers.'' But you do not include any analysis of the competition that a combined Nynex and Bell Atlantic will be able to provide in the long-distance market, where AT&T, MCI and Sprint continue to raise rates in lockstep. Your editorial also ignores the 1995 incentive regulation plan that Nynex negotiated with the Public Service Commission, freezing basic residential rates until 2002. This rate plan will produce an estimated $1.9 billion in savings to consumers."
673,1997/01/21,GENERAL INSTRUMENT RECEIVES $240 MILLION IN CONTRACTS,https://www.nytimes.com/1997/01/21/business/general-instrument-receives-240-million-in-contracts.html,"The General Instrument Corporation said yesterday that it had received $240 million in contracts to provide digital wireless systems to the People's Choice TV Corporation and CS Wireless Systems Inc. General Instrument, based in Chicago, said People's Choice and CS Wireless had committed to ordering 600,000 set-top boxes and associated equipment over three years. People's Choice TV, based in Shelton, Conn., owns and operates wireless cable television systems. CS Wireless Systems, based in Plano, Tex., is a privately held company that operates wireless cable systems. It was formed by a partnership of Heartland Wireless Communications Inc., CAI Wireless Systems Inc., the Bell Atlantic Corporation and the Nynex Corporation."
622,1997/01/22,Baby Bells Rely on Specialty Services for Solid Earnings,https://www.nytimes.com/1997/01/22/business/baby-bells-rely-on-specialty-services-for-solid-earnings.html,"Four regional telephone companies yesterday reported generally healthy earnings for the fourth quarter, bolstered by profits from caller ID, call waiting and other specialty services. The four Baby Bells -- the Pacific Telesis Group, SBC Communications Inc., the Nynex Corporation and the Bell Atlantic Corporation -- have also been plowing the money into efforts to battle the AT&T Corporation and others in the lucrative long-distance arena."
734,1997/01/22,BUSINESS DIGEST,https://www.nytimes.com/1997/01/22/business/business-digest-288977.html,"Strong Truck Sales Help Chrysler Post Robust Profit Brisk sales of Jeeps, pickup trucks and mini-vans allowed Chrysler to announce unexpectedly strong results for the fourth quarter, closing out the company's second-most-profitable year ever. Chrysler earned $807 million in the quarter, down 22 percent from a year earlier but well above most analysts' predictions. For the year, Chrysler earned $3.53 billion. $(Page D2.$) Irish Bank in Pennsylvania Deal Allied Irish Banks, which operates here as First Maryland Bancorp, agreed to acquire Dauphin Deposit, a Pennsylvania bank company, for $1.36 billion. $(D2.$) Chase and Citicorp Profits Up a Bit Chase Manhattan and Citicorp reported small increases in their profits for the fourth quarter. Chase's earnings were held down by the costs of the merger with Chemical Banking, while Citicorp's were curtailed by a decline in credit-card profits. $(D2.$) Boeing Drops Plan for Bigger Jets Boeing stock rose sharply after the company decided not to proceed with a plan to develop larger versions of its 747 jet. The move appears to concede the high end of the market to Airbus Industrie, though analysts said they doubted that Boeing was giving up much. Market Place. $(D10.$) Stocks Continue to Gain Stock prices surged, with the Dow industrials rising 40.03 points, to close at 6,883.90. $(D10.$) Japanese stocks closed strongly today. The Nikkei index was up 655.72 points, or 3.78 percent.$(D10.$) A Strong Year for Salomon Salomon bounced back from a difficult 1995, as net income nearly doubled in 1996, driven by trading and investment banking. $(D2.$) Results Surge for Exxon and Shell Exxon and Shell reported big jumps in quarterly results as a result of sharply higher prices for crude oil and natural gas. $(D2.$) Specialty Services Help Bells Four regional telephone companies -- Pacific Telesis, SBC Communications, Nynex and Bell Atlantic -- reported generally healthy earnings, bolstered by profits from caller ID, call waiting and other specialty services. $(D4.$) New Bonds Begin Trading Inflation-indexed bonds began trading at surprisingly high prices and low yields as the Treasury Department announced plans for its first auction ever of such securities. $(D17.$) An Olive Branch in South Korea In a concession aimed at ending nearly a month of labor unrest, President Kim Young Sam of South Korea said that he was willing to allow the National Assembly to amend a new labor law, and he hinted at recognition of a union group that the measure outlaws. $(A8.$) Intel Loosens Its Tie Intel is planning a campaign that is infused with the kind of offbeat humor rarely found in computer advertising. One commercial features the actor Jason Alexander, who plays the whiny George on the NBC sitcom ''Seinfeld.'' Stuart Elliott: Advertising. $(D7.$) New Metro Business Coverage Today, The New York Times is introducing Metro Business, in the Metro Section. Appearing Tuesday through Friday, it will include news and features on local business, from real estate to retailing. $(B6.$) Microsoft has come from the West Coast to New York's Silicon Alley, seeking to buy original programming, but the seduction has not always been smooth as the software giant's suburban-office-park culture clashes with that of the downtown loft dwellers. $(B1.$)"
728,1997/02/06,BUSINESS DIGEST,https://www.nytimes.com/1997/02/06/business/business-digest-517550.html,"Apple Chief Presses Plans But Offers No New Details Gilbert F. Amelio gave the best speech of his one-year tenure as chief executive of Apple Computer, persuading frustrated shareholders to give him more time to turn around the troubled company. But he offered no new initiatives to reverse Apple's decline and instead criticized its corporate culture, drawing big applause at the shareholders' meeting when he said that in the past Apple's marketing efforts had been too soft and that in the future the company would ''attack'' the competition. $(Page D4.$) Fed Leaves Rates Unchanged The Federal Reserve's policy committee voted to leave interest rates unchanged, betting that a surge in economic growth would moderate and leave inflation under control. The decision continues a yearlong pattern in which the Fed has kept monetary policy steady. $(D2.$)"
739,1997/02/09,"My Office, Myself",https://www.nytimes.com/1997/02/09/nyregion/my-office-myself.html,"HOMI BYRAMJI'S normal commute from Boonton Township to Lake Success on Long Island takes about an hour and 20 minutes. That's on good days. On bad days. that commute can stretch to three hours. Not that Mr. Byramji doesn't make the most of his car-bound solitude. ''I have listened to every self-improvement, sales and motivational tape in creation,'' he says."
727,1997/02/11,BUSINESS DIGEST,https://www.nytimes.com/1997/02/11/business/business-digest-575623.html,"Dollar Falls, Then Rebounds After Group of Seven Talks The dollar was mixed in the first day of trading after the weekend meeting of the Group of Seven leading industrial nations, at which officials agreed that the dollar had risen far enough. The dollar had one of its widest one-day swings since it began its ascent against the Japanese yen and the German mark nearly two years ago. $(D15.$) The Japanese and German stock markets rose following the meeting. In Tokyo, where the dollar fell, the market rose on a report of stronger corporate profits. $(D5.$)"
601,1997/02/11,"Nynex Official, Facing Reduced Duties in a Merger, Quits",https://www.nytimes.com/1997/02/11/nyregion/nynex-official-facing-reduced-duties-in-a-merger-quits.html,"As Bell Atlantic and Nynex closed in on their merger, a top Nynex executive abruptly resigned yesterday. Richard A. Jalkut, the president and chief executive of Nynex's core telecommunications unit, said he would leave once the deal was completed, probably in April. Mr. Jalkut, a former president of New York Telephone, was to run network operations for the combined Bell Atlantic-Nynex. But he said the new assignment did not excite him, especially because he was already chief executive of the entire telephone business at Nynex, which involved both running the network and selling phone service to the public."
599,1997/02/13,Challenging the Telephone Merger,https://www.nytimes.com/1997/02/13/opinion/challenging-the-telephone-merger.html,"Attorney General Dennis Vacco of New York surely upset Bell Atlantic and Nynex by opposing their $23 billion merger. He may also have surprised Gov. George Pataki, who would probably rather not offend Nynex, a powerful constituent, or thwart a merger that promises to base itself in New York City. But Mr. Vacco's brief, filed with the Public Service Commission, is a cogent reminder why the merger could harm New Yorkers. Mr. Vacco points out that in the absence of a merger Bell Atlantic might, under the new telecommunications law, enter the New York market and compete for Nynex's customers. Indeed, Bell Atlantic once planned to provide local phone service by joining forces with a major cable operator. If the state approves the proposed merger, Nynex would be immunized against Bell Atlantic's presence. Mr. Vacco also fears that the proposed mega-company would scare others out of entering the local market, entrenching a monopoly, Nynex, which has a dismal customer-service record."
328,1997/02/13,Chief Molds Phone Giant In Bell Atlantic's Image,https://www.nytimes.com/1997/02/13/business/chief-molds-phone-giant-in-bell-atlantic-s-image.html,"It was the most anxiously awaited memo of the year at Bell Atlantic and Nynex: the announcement of who the top 100 executives would be after the two big regional Bell telephone companies complete their merger in the spring. When the list was distributed electronically on Dec. 18, managers of both companies pored over it like a biblical text. On the face of it, the companies seemed to be sticking to their pledge that the $23 billion deal would be a merger of equals. Of the names on the list, 52 were from Nynex, 48 from Bell Atlantic."
650,1997/02/13,Panel Orders Nynex to Give Big Refunds,https://www.nytimes.com/1997/02/13/nyregion/panel-orders-nynex-to-give-big-refunds.html,"Ending more than a decade of litigation, the New York Public Service Commission yesterday ordered the Nynex Corporation to pay $109.6 million to its customers in the state -- at least $8.70 a customer -- for what it called shoddy service and improper business practices between 1984 and last year. The state commission gave Nynex, which is hoping to win regulatory approval by April 1 to merge with Bell Atantic, 30 days to pay $22.6 million in rebates to business and residential customers as compensation for poor service, and 90 days to pay the remaining $87 million in rebates that are a penalty for unethical practices in the 1980's."
638,1997/02/13,GTE Dismisses Its Ad Agency; Hires Shop Linked to Nynex,https://www.nytimes.com/1997/02/13/business/gte-dismisses-its-ad-agency-hires-shop-linked-to-nynex.html,"The GTE Corporation yesterday ended a five-month review on its advertising account, with billings estimated at $80 million, by dismissing the longtime incumbent agency and hiring a shop that works for a competitor, the Nynex Corporation. The GTE account, which includes corporate advertising, directories and consumer communications products, had been handled for 33 years by DDB Needham Worldwide, a unit of Omnicom Group, and a predecessor, Doyle Dane Bernbach. Since 1993, the agency has dedicated a special unit, Focus GTE in Dallas, to the account."
