,link,headline,summary,date
96,https://www.nytimes.com/video/us/100000004324921/thousands-of-verizon-employees-strike.html,Thousands of Verizon Employees Strike,"Close to 36,000 Verizon workers on the East Coast have gone on strike after the company and two unions failed to reach an agreement on Wednesday. This is one of the largest strikes in recent years.",
551,https://www.nytimes.com/video/multimedia/100000002721003/netflix-verizon-feud-slows-video.html,Netflix-Verizon feud slows video,A standoff between Netflix and broadband providers like Verizon is reportedly behind a slowdown in streaming time for Netflix's video service. Fred Katayama reports.,
431,https://www.nytimes.com/video/multimedia/100000003679318/verizon-buys-aol-for-44-bln.html,Verizon buys AOL for $4.4 bln,The deal gives the U.S.' largest wireless carrier AOL's technology for selling ads and its trove of web video. Fred Katayama reports.,
305,https://www.nytimes.com/video/business/dealbook/100000004549941/marissa-mayer-on-yahoos-future.html,Marissa Mayer on Yahoo’s Future,"The chief executive of Yahoo said she is looking forward to working on the company’s integration with Verizon and AOL. If she is terminated, she is due a severance package of about $57 million.",
505,https://www.nytimes.com/video/multimedia/100000003432769/verizon-may-buy-aol-report.html,Verizon may buy AOL - report,The telecom giant reportedly wants to boost its mobile video content and especially wants AOL's automated advertising technology. Fred Katayama reports.,
721,http://query.nytimes.com/gst/fullpage.html?res=9B0CE2DC103AF937A15753C1A9629D8B63,"Paid Notice: Deaths CARSWELL, BRUCE","CARSWELL--Bruce, of Greenwich CT, passed away at his home in Naples, Florida on October 13, 2014. He was 84 years old. He was a graduate of Colby College, Waterville, Maine and Cornell Law School, Ithaca, NY. He was Senior Vice President of Human Resources and Administration for GTE Corp. now Verizon. Bruce made a huge impact on the Human Resource function and received many honors and awards for his many accomplishments. He is survived by his loving wife, Cathy, two sons, Douglas and David, one daughter, Meredith, and one step-son, Matt Rossi. He is also survived by four grandchildren and one great-grandson.",
502,https://www.nytimes.com/video/business/dealbook/100000003679399/aol-chief-on-verizon-deal.html,AOL Chief on Verizon Deal,"“The world is going mobile, and it is going there really quickly,” Tim Armstrong said. He will stay with AOL after the acquisition and help build the phone company’s growing content business.",
321,https://www.nytimes.com/video/multimedia/100000003465801/promotions-hurt-verizons-margins.html,Promotions hurt Verizon's margins,"Promotions helped Verizon add subscribers in the latest quarter. But they came at a cost, hurting margins. Fred Katayama reports.",
741,https://bits.blogs.nytimes.com/2013/02/12/verizon-smartphone-apps/,Why Is Verizon Reviewing Smartphone Apps?,"Android phones have access to hundreds of thousands of apps, but not all are created equal. Verizon Wireless is stepping in to call out the ones that can cause problems like rapid battery draining, exposed privacy or unexpected high data usage.",2013/02/12
711,https://www.nytimes.com/2013/04/02/could-verizons-best-friend-be-its-biggest-rival/,Could Verizon’s Best Friend Be Its Biggest Rival?,"Verizon is working with its main rival, AT&T, about a joint bid for Vodafone, The Financial Times’s Alphaville blog reports. If true, a successful deal could solve issues at both Verizon and Vodafone.",2013/04/02
718,https://www.nytimes.com/2013/04/02/verizon-says-its-not-currently-planning-to-bid-for-vodafone/,Verizon Says It’s Not ‘Currently’ Planning to Bid for Vodafone,"Verizon said on Tuesday that it did not “currently have any intention to merge with or make an offer for Vodafone, whether alone or in conjunction with others,” following a report that it was working with AT&T on a joint bid.",2013/04/02
758,https://www.nytimes.com/2013/04/03/vodafone-shares-fall-after-verizon-throws-cold-water-on-bid-talk/,Vodafone Shares Fall After Verizon Throws Cold Water on Bid Talk,"Shares of Vodafone fell in London trading on Wednesday after Verizon Communications said it did not “currently have any intention to merge with or make an offer for Vodafone, whether alone or in conjunction with others.”",2013/04/03
717,https://bits.blogs.nytimes.com/2013/04/16/verizon-is-the-new-blackberrys-best-friend/,Verizon Is the New BlackBerry’s Best Friend,"Use of BlackBerry’s new smartphone, the Z10, spiked sharply after it went on sale in Verizon Wireless stores, according to a new analysis of mobile data.",2013/04/16
724,https://cityroom.blogs.nytimes.com/2013/05/07/hold-until-8-am-tuesday-verizon-moving-1100-workers-from-lower-manhattan-to-brooklyn/,"Verizon to Move 1,100 Workers From Lower Manhattan to Brooklyn",The company announced on Tuesday that it would offer half of the 31-story tower for sale or lease.,2013/05/07
708,https://bits.blogs.nytimes.com/2013/05/08/verizon-chief-sees-hope-for-new-blackberry-phones/,Verizon Wireless Chief Sees Demand for New BlackBerry Phones,"BlackBerry’s phones have been off to a weak start in Canada, the company’s own home turf. But the Z10 touch-screen is getting a warm welcome from Verizon Wireless, the biggest American carrier.",2013/05/08
757,https://www.nytimes.com/2013/05/21/nyregion/verizon-hopes-to-nudge-some-from-wired-to-wireless.html,Wireless Home Phones: A Plan Strikes a Chord,Officials and consumer advocates have expressed concern over a proposal by Verizon to switch customers to wireless phone service in areas where copper wires were damaged by Hurricane Sandy.,2013/05/21
692,https://bits.blogs.nytimes.com/2013/06/18/todays-scuttlebot-airbnb-economy-and-netflix-verizon-slowdown/,"Today’s Scuttlebot: Airbnb Economy, and Netflix-Verizon Slowdown","The technology reporters and editors of The New York Times scour the Web for important and peculiar items. Tuesday’s selections include a survey that says staying overnight with Airbnb is cheaper than getting a hotel room, and slow streaming for Netflix movies on Verizon Internet connections.",2013/06/18
697,https://www.nytimes.com/2013/06/27/nyregion/fight-with-verizon-over-ending-landline-service-has-new-front-catskills.html,Fight With Verizon Over Ending Landline Service Has New Front: Catskills,"On Wednesday, the state attorney general’s office sought to prevent Verizon from “illegally installing” a device that allows a standard home phone to run over a cellular network.",2013/06/27
677,https://www.nytimes.com/2013/07/03/business/fcc-is-told-verizon-underpaid-data-refunds.html,F.C.C. Is Told Verizon Underpaid Data Refunds,"A lawyer told the Federal Communications Commission that Verizon might have collected more than $240 million from false charges, more than four times the amount it agreed to refund.",2013/07/03
634,https://www.nytimes.com/2013/07/19/technology/verizon-profit-climbs-23-percent.html,"At Verizon, Wireless Aids Earnings Rise","Driven by growth in wireless subscribers, the net income was above the expectations of Wall Street analysts.",2013/07/19
635,https://bits.blogs.nytimes.com/2013/08/01/flares-in-canada-at-the-thought-of-verizon/,Flares in Canada at the Thought of Verizon,Prominent ads have appeared across the country over the last few weeks denouncing any possible incursion by Verizon.,2013/08/01
626,https://www.nytimes.com/2013/08/29/vodafone-confirms-talks-with-verizon/,"In Talks With Vodafone, Verizon Banks on Wireless Future","If talks to buy out Vodafone’s stake in Verizon Wireless are successful, Verizon would be able to shift from receiving dividends to being able to fully incorporate all of its profit.",2013/08/29
666,https://www.nytimes.com/2013/08/30/verizon-vodafone-deal-would-be-a-big-payday-for-deal-makers/,Verizon-Vodafone Deal Would Be a Big Payday for Deal Makers,Should Verizon Communications successfully buy out Vodafone’s 45 percent stake in Verizon Wireless — analysts suggest that the transaction would be valued at more than $125 billion — it would consummate one of the largest takeovers on record.,2013/08/30
658,https://www.nytimes.com/2013/09/04/verizons-big-deal-financing-moves-quickly-as-debt-markets-remain-open/,"Verizon’s Deal Financing Moves Quickly, as Debt Markets Remain Open","Verizon’s deal, which included $61 billion in financing, highlights what bankers describe as the continued health of the debt markets.",2013/09/04
646,https://bits.blogs.nytimes.com/2013/09/04/verizon-never-seriously-considered-move-into-canada-chief-says/,"Verizon Never ‘Seriously Considered’ Move Into Canada, Chief Says","There had been speculation that Verizon Communications would buy two struggling Canadian start-up carriers, allowing it to bid for radio spectrum at a government auction.",2013/09/04
659,https://www.nytimes.com/2013/09/09/business/verizon-and-fcc-net-neutrality-battle-set-in-district-court.html,Verizon-F.C.C. Court Fight Takes On Regulating Net,Verizon and other companies that spent billions of dollars to build their Internet pipelines are fighting the F.C.C.,2013/09/09
609,https://www.nytimes.com/2013/09/29/business/why-verizon-wanted-it-all.html,Why Verizon Wanted It All,Verizon Communications’ move to buy the remainder of Verizon Wireless reflects the extraordinary profit advantage of wireless over landline service.,2013/09/29
600,https://www.nytimes.com/2013/10/18/business/verizon-profit-up-40-as-wireless-revenue-gains.html,Verizon Profit Rises 40% as Wireless Gains,The company’s Verizon Wireless venture with the Vodafone Group showed solid profit and increasing revenue as customers spent more on data services.,2013/10/18
578,https://www.nytimes.com/2013/11/15/nyregion/verizon-to-pay-city-for-cost-overruns.html,Verizon to Pay City for Cost Overruns,Verizon has agreed to pay New York City at least $50 million for falling behind schedule in developing software for the new 911 system that then failed to meet city standards.,2013/11/15
617,https://www.nytimes.com/2013/12/09/verizon-to-buy-content-delivery-network-start-up/,Verizon to Buy Content Delivery Network Start-Up,"Verizon announced on Monday that it had agreed to acquire EdgeCast, a fast-growing content delivery network start-up.",2013/12/09
581,https://bits.blogs.nytimes.com/2013/12/12/verizon-responds-to-shareholders-concerns-on-user-data/,Verizon Responds to Shareholders’ Concerns on User Data,The company has taken an aggressive stance against a proposed shareholder resolution that investors submitted in November.,2013/12/12
766,https://www.nytimes.com/2014/01/15/technology/appeals-court-rejects-fcc-rules-on-internet-service-providers.html,"Rebuffing F.C.C. in ‘Net Neutrality’ Case, Court Allows Streaming Deals",The decision by a federal appeals court could pave the way for providers like Verizon and AT&T to charge content companies to deliver data at a faster speed.,2014/01/15
547,http://bits.blogs.nytimes.com/2014/01/21/verizon-to-buy-intels-tv-unit/,Verizon to Buy Intel's TV Unit,"Verizon Communications announced on Tuesday that it would acquire assets of Intel’s digital TV division, a deal that will move it deeper into the television business.",2014/01/21
566,https://bits.blogs.nytimes.com/2014/01/22/verizon-publishes-first-transparency-report-on-data-requests/,Verizon Publishes First Transparency Report on Data Requests,"Verizon Communications on Wednesday published a so-called transparency report describing when and why it receives requests for customer data, like phone records or emails, from law enforcement and government agencies.",2014/01/22
523,https://bits.blogs.nytimes.com/2014/05/19/verizon-wireless-names-faster-part-of-its-network-xlte/,Verizon Wireless Names Faster Part of Its Network: XLTE,"The X refers to an extra-fast, higher-capacity version of LTE available on about half of Verizon’s network, including in New York and Los Angeles.",2014/05/19
483,https://www.nytimes.com/2014/06/05/business/media/netflix-points-at-verizon-for-delays-in-streaming.html,Netflix Points at Verizon for Delays in Streaming,Netflix said its message was one of many ways it is testing to notify customers about how their viewing experience is affected by their Internet service provider’s network.,2014/06/05
712,https://www.nytimes.com/2014/06/17/opinion/fiber-networks-for-phones.html,Fiber Networks for Phones,A Verizon executive describes the company’s transition away from copper networks.,2014/06/17
732,https://www.nytimes.com/2014/06/22/your-money/the-haggler-the-unwanted-rites-of-summer-phone-service.html,The Unwanted Rites of Summer Phone Service,A doctor asks the Haggler for help with a perennial problem: How to have her phone service reconnected properly for a summer on Martha’s Vineyard?,2014/06/22
477,https://www.nytimes.com/2014/06/27/business/angered-by-nsa-activities-germany-cancels-verizon-contract.html,"Irked by N.S.A., Germany Cancels Deal With Verizon",The cancellation comes after Edward J. Snowden’s revelations that the National Security Agency had routine access to global data provided by telecom companies.,2014/06/27
478,https://www.nytimes.com/2014/06/30/nyregion/verizon-to-return-to-its-former-midtown-tower-but-on-a-smaller-scale.html,"Verizon to Return to Its Former Midtown Tower, but on a Smaller Scale","The decline of landline telephones means the company, now mostly wireless, has less need for the cavernous spaces that used to house wires and switching equipment.",2014/06/30
705,https://www.nytimes.com/2014/07/21/business/media/q-and-a-with-stuart-elliott.html,Q. and A. With Stuart Elliott,"Questions about the voice behind a commercial, and the essential nature of Slim Jim placement.",2014/07/21
464,https://www.nytimes.com/2014/07/23/business/increase-in-wireless-customers-lifts-verizons-revenue.html,Increase in Wireless Customers Lifts Verizon’s Revenue,The nation’s largest wireless telecommunications company reported better-than-expected revenue on Tuesday after a jump in wireless customers and a surge in tablet sales.,2014/07/23
683,https://www.nytimes.com/2014/08/09/upshot/selling-an-old-iphone-here-are-things-to-consider.html,Selling an Old iPhone? Here Are Things to Consider,"Memory matters, but not the way you might expect, and other counterintuitive lessons from the used-phone marketplace.",2014/08/09
723,https://www.nytimes.com/2014/08/10/nyregion/questions-on-telephone-poles-and-subway-globes.html,Questions on Telephone Poles and Subway Globes,"Tracking down utility wires in New York City, and deciphering the meaning of the color-coded subway station bulbs.",2014/08/10
760,https://www.nytimes.com/2014/09/10/automobiles/wheelies-the-sonata-star-power-edition.html,Wheelies: The Sonata Star Power Edition,Hyundai says Paul Rudd will voice its national advertising; Dodge begins delivery of the 707-horsepower Challenger Hellcat SRT.,2014/09/10
527,https://www.nytimes.com/2014/10/02/business/biggest-wireless-carriers-plan-to-bid-on-airwaves-.html,AT&T and Verizon Among Wireless Carriers Planning to Bid on Airwaves,"Scheduled to begin on Nov. 13, the auction by the F.C.C. is expected to raise at least $10 billion.",2014/10/02
420,https://bits.blogs.nytimes.com/2014/10/21/verizon-reports-higher-profit-during-a-price-cutting-war/,Verizon Reports Higher Profit During a Price-Cutting War,"Amid a price-cutting war in the American wireless industry, the Verizon juggernaut keeps growing, even though its prices are generally higher.",2014/10/21
682,https://www.nytimes.com/2014/10/22/opinion/frank-bruni-capitalisms-suffocating-music.html,Capitalism’s Suffocating Music,Corporate sponsors have turned every last place and personage into ads.,2014/10/22
750,https://www.nytimes.com/2014/10/22/opinion/hbo-and-cbs-move-toward-selling-content-directly-to-consumers.html,Unraveling the Cable Bundle,"HBO and CBS are moving toward à la carte services, a more pragmatic approach to selling content that should benefit consumers.",2014/10/22
656,https://www.nytimes.com/2014/11/03/business/media/journalism-independent-and-not.html,"Journalism, Independent and Not","SugarString, a Verizon-run website, highlights problems with the blurring of news and advertising, while The Texas Tribune, a nonpartisan news organization, is thriving.",2014/11/03
765,https://www.nytimes.com/times-insider/2014/11/03/daily-clip-report-54/,Daily Clip Report,Daily Clip Report is a collection of articles about the media and The Times that is emailed each day to senior executives and newsroom managers here.,2014/11/03
727,https://www.nytimes.com/2014/11/03/sprints-tough-quarter-highlights-lost-promise-of-t-mobile-deal/,Sprint’s Tough Quarter Highlights Lost Promise of T-Mobile Deal,"Even before Sprint abandoned its pursuit of T-Mobile, analysts said the embattled wireless carrier needed a huge shot in the arm — like that attempted merger — to reverse its fortunes.",2014/11/03
386,https://bits.blogs.nytimes.com/2014/11/04/verizon-wireless-under-fire-for-ad-targeting-program/,Verizon Wireless Under Fire for Ad-Targeting Program,"The cellular provider uses a unique identifier inserted into its customers’ web page requests to tailor advertising to them, raising concerns by online-privacy watchdogs.",2014/11/04
688,https://www.nytimes.com/2014/11/09/opinion/sunday/a-promising-approach-to-internet-rules.html,A Promising Approach to Internet Rules,"To ensure a fair hybrid system for Web traffic, the F.C.C. must be willing to limit the power of broadband giants.",2014/11/09
743,https://takingnote.blogs.nytimes.com/2014/11/10/obama-for-net-neutrality/,Obama for Net Neutrality,Ted Cruz tried to link his proposal to health care reform.,2014/11/10
746,https://www.nytimes.com/politics/first-draft/2014/11/11/big-business-strongly-opposed-to-net-neutrality-rules/,Big Business ‘Strongly Opposed’ to Net Neutrality Rules,The biggest business lobby group in the United States is not happy that President Obama is pressuring the Federal Communications Commission to impose stricter rules on broadband providers.,2014/11/11
749,https://www.nytimes.com/2014/11/13/upshot/internet-firms-are-far-behind-cable-companies-in-political-donations.html,Internet Firms Are Far Behind Cable Companies in Political Donations,The gap is slowly closing between the two sides in a coming debate over Internet regulation.,2014/11/13
762,https://intransit.blogs.nytimes.com/2014/11/20/new-at-jetblue-baggage-fees/,New at JetBlue: Baggage Fees,JetBlue says it will add seats to planes and charge more for passengers who check bags.,2014/11/20
739,https://www.nytimes.com/2014/11/23/business/media/bidding-in-government-auction-of-airwaves-reaches-34-billion.html,Bidding in Government Auction of Airwaves Reaches $34 Billion,Prices are likely to rise further because the auction has no definite end and could continue for days or weeks.,2014/11/23
404,https://www.nytimes.com/2014/12/04/business/media/verizon-shuts-down-sugarstring-technology-site.html,"Verizon Shuts Down SugarString, Site That Had Drawn Journalistic Criticism",SugarString ran afoul of the public when The DailyDot reported in October that an editor recruiting journalists was warning them that the site would forbid reporting on “spying and net neutrality.”,2014/12/04
388,https://bits.blogs.nytimes.com/2014/12/11/verizon-says-investment-will-be-unaffected-by-net-neutrality-policy/,Verizon Says Investment Will Be Unaffected by Net Neutrality Policy,"Francis J. Shammo, Verizon’s chief financial officer, said the company planned to continue to invest in its FiOS fiber-optic network and its wireless systems regardless of the outcome of the broadband debate.",2014/12/11
680,https://bits.blogs.nytimes.com/2014/12/15/tech-and-media-companies-back-microsoft-in-privacy-case/,Tech and Media Companies Back Microsoft in Privacy Case,"A broad array of organizations in technology, media and other fields — including Apple, Amazon, National Public Radio and Fox News — rallied behind Microsoft’s effort to block American authorities from seizing a customer’s emails stored in Ireland.",2014/12/15
660,https://www.nytimes.com/2014/12/27/business/a-flurry-of-varying-cellphone-offers-sows-confusion-among-consumers.html,A Flurry of Varying Cellphone Offers Sows Confusion Among Consumers,Even executives at the wireless phone companies say their industry has created a confounding abundance of competing plans.,2014/12/27
752,https://www.nytimes.com/2014/12/28/realestate/a-penthouse-in-chelseas-walker-tower.html,A Home for the Holidays,"A full-floor penthouse of Walker Tower, with panoramic city and water vistas, is the sale of the week.",2014/12/28
719,https://www.nytimes.com/times-insider/2015/01/06/daily-clip-report-96/,Daily Clip Report,"Good morning. Here is Daily Clip Report, a collection of articles about The Times and the media sent by email each morning to senior executives and newsroom editors. The email is produced by the Corporate Communications Department at The Times.",2015/01/06
730,https://www.nytimes.com/times-insider/2015/01/07/daily-clip-report-97/,Daily Clip Report,"Good morning. Here is Daily Clip Report, a collection of articles about The Times and the media sent by email each morning to senior executives and newsroom editors. The email is produced by the Corporate Communications Department at The Times.",2015/01/07
733,https://bits.blogs.nytimes.com/2015/01/07/following-t-mobile-att-allows-some-customers-to-roll-over-unused-data/,"Following T-Mobile, AT&T Allows Some Customers to Roll Over Unused Data",AT&T said on Wednesday that customers that have subscribed to its shared data plans would be able to roll over unused data from month to month.,2015/01/07
742,https://www.nytimes.com/2015/01/08/sports/basketball/knicks-lose-record-13th-straight-game.html,A Small Sign of Progress? The Knicks Lose by Only 10,"With a raggedy loss to the Washington Wizards, the Knicks fell to 5-33, but they had lost their previous five games by an average of 18.8 points.",2015/01/08
748,https://bits.blogs.nytimes.com/2015/01/16/google-said-to-be-in-talks-to-acquire-softcard-a-mobile-payments-company/,"Google Said to Be in Talks to Acquire Softcard, a Mobile Payments Company",An unsuccessful e-commerce start-up may sell to one of the largest Internet companies in the world.,2015/01/16
