,link,headline,summary,date
365,https://www.nytimes.com/Link.asp?I=LS000134739916,"Paid Notice: Deaths LYNCH, ROBERT","<!-- ROBERT LYNCH -->LYNCH--Rev. Robert Gerard, S.J., on October 20, 2009. Beloved brother of John J., Rev. T. Patrick, S.J., Rev. Edward C., S.J., Sister Barbara, CSJ and the late William F. Lynch. Cherished uncle of many nieces, nephews and grandnieces and -nephews. Reposing at the Murray-Weigel Hall Chapel, 515 E. Fordham Rd., Bronx, NY on Thursday from 3-5 and 7-9pm. A Mass of Christian Burial will be held at Murray-Weigel Hall on Friday at 11:30am. Interment will take place at the Jesuit Martyrs' Shrine, Auriesville, NY. For information contact Farenga Bros. Inc., Directors (718)654-0500.<br><br>",
362,http://query.nytimes.com/gst/fullpage.html?res=9C0DE5D81E30F930A1575BC0A9669D8B63,Inside the Times,International PROPOSED MEDIA LAW,
361,http://query.nytimes.com/gst/fullpage.html?res=9805E3D61038F932A25754C0A9669D8B63,What's On Sunday,"8 P.M. (National Geographic) DRUGS, INC. This four-part mini-series on drugs in America begins with an examination of how cocaine is produced and distributed -- from peasant farmers who make cocaine paste to a trafficker linked to Mexican cartels to a dealer in Miami. At 9 the series continues with a look at the stimulant methamphetamine, which is made from a common cold remedy. This episode documents a raid on a suspected meth lab and the physical damages caused by the drug. 10 A.M. (CNN) FAREED ZAKARIA GPS Guests include George Osborne, Britain's chancellor of the Exchequer, on his country's recent fiscal austerity; and Anjem Choudary, who was born in England and is a proponent of radical Islam.",
1576,http://query.nytimes.com/gst/fullpage.html?res=9C05E7D71139F932A15750C0A9669D8B63,"Boy, 16, Is Charged in Wal-Mart Race Bias Case","WASHINGTON TOWNSHIP, N.J. -- The authorities in southern New Jersey said Saturday that they had arrested a 16-year-old boy for activating a public-address system at a Wal-Mart store last week and ordering ''all black people'' to leave. The boy, from Atlantic County, was charged by Gloucester County authorities with bias and intimidation and harassment in connection with the episode last Sunday. If convicted, he could face up to a year in a juvenile detention center, officials said. His name was not released because he is a minor.",
1592,http://query.nytimes.com/gst/fullpage.html?res=950DE7D7163EF930A35755C0A9669D8B63,"Now Selling Music Files, Not Sharing","In the music business, they would call it a comeback. Almost a decade ago, Niklas Zennstrom and Janus Friis, European technology entrepreneurs, unleashed the Napster-like file-sharing program Kazaa on the Web, allowing millions of users to freely download songs, movies and TV shows.",
1598,http://query.nytimes.com/gst/fullpage.html?res=990CE0DA1E38F930A25752C0A9669D8B63,Palin the Analyst,"Making her debut as a Fox News analyst, former Gov. Sarah Palin of Alaska immediately picked up the network's mantra on Tuesday night, promising that she would provide ''fair and balanced commentary.'' That seemed to mean largely agreeing with her host, Bill O'Reilly, that President Obama's decline in polls is not a surprise and that Senator Harry Reid and Speaker Nancy Pelosi are out of touch. (''Do you think that she's a kook?'' Mr. O'Reilly asked about Ms. Pelosi.)",
1606,http://query.nytimes.com/gst/fullpage.html?res=9F04E0D9153BF93BA35751C0A9669D8B63,YouTube's Entry Into Film Rentals,"By the measures of the movie rental market, YouTube's first foray into charging users to stream full-length feature films was hardly a runaway success. YouTube said last month that it would dip its toe into the digital movie rental business with five independent films tied to the Sundance Film Festival. The company said the five films, which were available for 10 days, received a combined 2,684 views.",
131,http://query.nytimes.com/gst/fullpage.html?res=9401E6DC103AF932A3575BC0A9669D8B63,"Paid Notice: Deaths LATSHAW, JOHN","LATSHAW--John, 88 known as ""Big John"", a beloved friend, and father, passed away on July 18, 2010, in Naples, Florida. Born in Kansas City on December 10, 1921 to a prominent family in the area since the early 1800's. His family fortune was wiped out in the Depression and still only a boy; John found five jobs while going to school when most men couldn't find one. As a young man, he started out as a cashier for the securities firm of Harris, Upham. One day, he was asked to fill in for a stock trader who was sick. Though shy, he quickly showed he was a natural born trader ""not a charts and research"" trader but a visceral trader whose great instinct would benefit many people, for decades to come. In 1954, Big John was a managing partner of Uhlmann & Latshaw, which then merged with EF Hutton & Co. making him the youngest partner in Hutton's history. He rose to become Executive Vice President, managing director, member of the executive committee and director of E.F. Hutton Inc., the E.F. Hutton Group and E.F. Hutton International and his opinions on the economy have been widely quoted, and he was an oft-requested speaker. When most men retire, he did and became the Chairman of the Board, and Chief Executive Officer of B.C. Christopher & Company. Later, he left the brokerage business to become Chief Executive Officer, Chairman and owner of what he named Latshaw Enterprises, Inc., which included Latshaw Tools, Wescon Products Company, Anderson & Forrester, Coast Wire & Plastic Tech, Inc., and MC Electronics, and held positions at numerous other ventures. Civic duty ran in his family and President Harry Truman, who was friends with his uncle, Judge Latshaw, befriended him as a young man so John was always involved in politics not just as a contributor for local, state and national races but by devoting his time for his friends who ran for state office or working on national campaigns such as: running the Re-elect Nixon campaign for Missouri and Kansas for the landslide victory in 1972. Later, he was National Chairman of Democrats for Ford as he was, in fact, a life-long Democrat, which illustrates his independent spirit and preference for people not adherence to rigid ideas and he was a great supporter on both sides of the aisle. He was appointed His Majesties' Royal Thai Consul to the United States by His Majesty the King of Thailand. Years later, in 1983, at Saranrom Palace, Bangkok, Thailand, Mr. Latshaw was decorated by the Prime Minister of Thailand with the Chaturathabhorn of the Most Exalted Order of the White Elephant Award, the highest award given to a civilian, in honor of their contributions to Thailand. A decade later, he was decorated with The Knight Commander of the Most Noble Order of the Crown of Thailand at the Thai Embassy in Washington, D.C. He was also honored and made a Knight Hospitalier of Malta by the Sovereign Order of St. John of Jerusalem. He received the Citation of Merit for Outstanding Achievement and Meritorious Service in Business and Public Administration in 1957, the first year such an award was given by the University of Missouri. On April 30, 1970, in the U.S. Senate, he was given the Golden Eagle Award for ""defending the principles of capital formation, achievements in business and civic action, and full dedication of economic freedom in all its broad humanity"". His interests were not limited to finances or politics so with his friend, Lamar Hunt, he helped bring the unknown sport of soccer to the United Sates, forming the North American Soccer League and his team, the Kansas City Spurs, won the first championship. He was part of the introduction of cable television to the United States and as chairman, formed a coalition of civic leaders to create the fifth largest cable operation in the United States, American Cablevision. His exceptional dynamism and talent enabled him to serve on an unusual number of organizations and charitable causes among which: the NASA Advisory Board to the President of the United States, 1983-1986; He was member of the Exec. Board of the Religious Heritage of America Executive Board, Invest-in-America A member of the Society of Fellows- the Nelson Gallery of Art; and the Chairman- Board of Trustees the Conservatory of Music. He was truly ""larger than life"". When asked how tall he was, he would wryly reply ""five foot-twenty"". Yet it was not due to his stature but because of the kind person he was that everyone called him ""Big John"". He was a loyal friend, an inspiration to his co-workers, and was a mentor to many. He was an innovative thinker who refused to quit. He loved life and lived by his motto of ""making money and having fun - but not one without the other"" and made life, frankly, just more fun. A gentleman with a delightful sense of humor, and an impish grin, he always had a twinkle in his eye. In his teens, he could clear the dance floor but even at the end of his life, he could still make women swoon as they fondly recalled, ""he was the best dancer"". He was well known throughout the world but always proud to be from Kansas City - a city he loved so much and supported, and his adopted home of Naples, Florida. He was preceded in death by his parents, Edna Parker Latshaw and Ross W. Latshaw; his son, Henry John Latshaw III; his brothers, Parker Latshaw, Robert Latshaw, and sister, Mercedes Anderson. He leaves behind his two daughters: Lady Jaffray, Constance, and Elizabeth Albright Latshaw.",
132,http://query.nytimes.com/gst/fullpage.html?res=9D01E6D91F3AF931A1575BC0A9669D8B63,Objects Of Desire,"Hips are practically vestigial on models, like ngers on whales. Ditto for busts, although implant technology has occasionally produced runway bodies resembling cantaloupes on stilts. But the fall 2010 shows from Marc Jacobs for Louis Vuitton, Prada, Miu Miu andothers were all about the womanly clothes of the 1950s and early '60s. Cleavage spilled.",
363,http://query.nytimes.com/gst/fullpage.html?res=9D03E1D91F3AF932A15753C1A96F9C8B63,"Paid Notice: Deaths LYNCH, REV. ROBERT GERARD, S.J.","LYNCH--Rev. Robert Gerard, S.J.,on October 20, 2009. Beloved brother of John J., Rev. T. Patrick, S.J., Rev. Edward C., S.J., Sister Barbara, CSJ and the late William F. Lynch. Cherished uncle of many nieces, nephews and grandnieces and -nephews. Reposing at the Murray-Weigel Hall Chapel, 515 E. Fordham Rd., Bronx, NY on Thursday from 3-5 and 7-9pm. A Mass of Christian Burial will be held at Murray-Weigel Hall on Friday at 11:30am. Interment will take place at the Jesuit Martyrs' Shrine, Auriesville, NY. For information contact Farenga Bros. Inc., Directors (718)654-0500.",
133,https://www.nytimes.com/Link.asp?I=LS000144383301,"Paid Notice: Deaths LATSHAW, JOHN","<!-- JOHN LATSHAW --><IMG SRC=""/Images/Cobrands/NYTimes/Photos/NYT-1000258905-LATSHAW.2_014038.jpg"" lgyOrigName=""NYT-1000258905-LATSHAW.2.jpg"" ALIGN=""LEFT"" vspace=""4"" hspace=""10"">LATSHAW--John, 88 known as ""Big John"", a beloved friend, and father, passed away on July 18, 2010, in Naples, Florida. Born in Kansas City on December 10, 1921 to a prominent family in the area since the early 1800's. His family fortune was wiped out in the Depression and still only a boy; John found five jobs while going to school when most men couldn't find one. As a young man, he started out as a cashier for the securities firm of Harris, Upham. One day, he was asked to fill in for a stock trader who was sick. Though shy, he quickly showed he was a natural born trader ""not a charts and research"" trader but a visceral trader whose great instinct would benefit many people, for decades to come. In 1954, Big John was a managing partner of Uhlmann & Latshaw, which then merged with EF Hutton & Co. making him the youngest partner in Hutton's history. He rose to become Executive Vice President, managing director, member of the executive committee and director of E.F. Hutton Inc., the E.F. Hutton Group and E.F. Hutton International and his opinions on the economy have been widely quoted, and he was an oft-requested speaker. When most men retire, he did and became the Chairman of the Board, and Chief Executive Officer of B.C. Christopher & Company. Later, he left the brokerage business to become Chief Executive Officer, Chairman and owner of what he named Latshaw Enterprises, Inc., which included Latshaw Tools, Wescon Products Company, Anderson & Forrester, Coast Wire & Plastic Tech, Inc., and MC Electronics, and held positions at numerous other ventures. Civic duty ran in his family and President Harry Truman, who was friends with his uncle, Judge Latshaw, befriended him as a young man so John was always involved in politics not just as a contributor for local, state and national races but by devoting his time for his friends who ran for state office or working on national campaigns such as: running the Re-elect Nixon campaign for Missouri and Kansas for the landslide victory in 1972. Later, he was National Chairman of Democrats for Ford as he was, in fact, a life-long Democrat, which illustrates his independent spirit and preference for people not adherence to rigid ideas and he was a great supporter on both sides of the aisle. He was appointed His Majesties' Royal Thai Consul to the United States by His Majesty the King of Thailand. Years later, in 1983, at Saranrom Palace, Bangkok, Thailand, Mr. Latshaw was decorated by the Prime Minister of Thailand with the Chaturathabhorn of the Most Exalted Order of the White Elephant Award, the highest award given to a civilian, in honor of their contributions to Thailand. A decade later, he was decorated with The Knight Commander of the Most Noble Order of the Crown of Thailand at the Thai Embassy in Washington, D.C. He was also honored and made a Knight Hospitalier of Malta by the Sovereign Order of St. John of Jerusalem. He received the Citation of Merit for Outstanding Achievement and Meritorious Service in Business and Public Administration in 1957, the first year such an award was given by the University of Missouri. On April 30, 1970, in the U.S. Senate, he was given the Golden Eagle Award for ""defending the principles of capital formation, achievements in business and civic action, and full dedication of economic freedom in all its broad humanity"". His interests were not limited to finances or politics so with his friend, Lamar Hunt, he helped bring the unknown sport of soccer to the United Sates, forming the North American Soccer League and his team, the Kansas City Spurs, won the first championship. He was part of the introduction of cable television to the United States and as chairman, formed a coalition of civic leaders to create the fifth largest cable operation in the United States, American Cablevision. His exceptional dynamism and talent enabled him to serve on an unusual number of organizations and charitable causes among which: the NASA Advisory Board to the President of the United States, 1983-1986; He was member of the Exec. Board of the Religious Heritage of America Executive Board, Invest-in-America A member of the Society of Fellows- the Nelson Gallery of Art; and the Chairman- Board of Trustees the Conservatory of Music. He was truly ""larger than life"". When asked how tall he was, he would wryly reply ""five foot-twenty"". Yet it was not due to his stature but because of the kind person he was that everyone called him ""Big John"". He was a loyal friend, an inspiration to his co-workers, and was a mentor to many. He was an innovative thinker who refused to quit. He loved life and lived by his motto of ""making money and having fun - but not one without the other"" and made life, frankly, just more fun. A gentleman with a delightful sense of humor, and an impish grin, he always had a twinkle in his eye. In his teens, he could clear the dance floor but even at the end of his life, he could still make women swoon as they fondly recalled, ""he was the best dancer"". He was well known throughout the world but always proud to be from Kansas City - a city he loved so much and supported, and his adopted home of Naples, Florida. He was preceded in death by his parents, Edna Parker Latshaw and Ross W. Latshaw; his son, Henry John Latshaw III; his brothers, Parker Latshaw, Robert Latshaw, and sister, Mercedes Anderson. He leaves behind his two daughters: Lady Jaffray, Constance, and Elizabeth Albright Latshaw.<br><br>",
111,http://query.nytimes.com/gst/fullpage.html?res=9404E6DE173AF933A05757C0A9669D8B63,"Paid Notice: Deaths ARONSON, HERBERT R","ARONSON--Herbert R. The Board of Directors, Volunteers, and Staff of the Ronald McDonald House wish to express our sincere sympathy of the sudden passing of our friend, donor and advisor, Herb Aronson. While our loss of this remarkable man is deep and profound, we cannot imagine the loss to his wife, Connie and the entire Aronson family. We can only be grateful for the extraordinary opportunity of counting him as part of our family and the love and care he offered so freely to those he touched in life! Respectfully, Stanley B. Shopkorn Chairman of the Board William T. Sullivan, President and Chief Executive Officer Ronald McDonald House of New York, Inc.",
1312,http://query.nytimes.com/gst/fullpage.html?res=9C07E4DD163BF93BA15757C0A9669D8B63,"In New Jersey, a Civics Lesson in the Internet Age","It was a silent call to arms: an easy-to-overlook message urging New Jersey students to take a stand against the budget cuts that threaten class sizes and choices as well as after-school activities. But some 18,000 students accepted the invitation posted last month on Facebook, the social media site better known for publicizing parties and sporting events. And on Tuesday many of them -- and many others -- walked out of class in one of the largest grass-roots demonstrations to hit New Jersey in years. The protest disrupted classroom routines and standardized testing in some of the state's biggest and best-known school districts, offering a real-life civics lesson that unfolded on lawns, sidewalks, parking lots and football fields.",
1185,http://query.nytimes.com/gst/fullpage.html?res=9D02EFDC113DF937A25753C1A96F9C8B63,What's On Today,"7 P.M. (HBO) TELL THEM ANYTHING YOU WANT: A PORTRAIT OF MAURICE SENDAK In 1964 Mr. Sendak's ''Where the Wild Things Are'' won the Caldecott Medal for the most distinguished picture book of the year -- and almost overnight became a bedtime classic. On Friday the filmmaker Spike Jonze (''Being John Malkovich'') will bring the book's wolf-suited protagonist, Max, and its fearsome menagerie to the big screen. In this documentary from Mr. Jonze and Lance Bangs, filmed at Mr. Sendak's Connecticut home and studio beginning in 2003, the writer and illustrator, above, now 81, muses on the things that inspired his creations, from his difficult relationship with his parents and his bond with his older siblings, to his fascination with death. He also reveals his philosophy about communicating with children. ''Tell them anything you want,'' he says. ''If it's true, you tell them.'' The film features photographs from Mr. Sendak's early childhood and excerpts from his sometimes controversial works, including ''In the Night Kitchen,'' which features drawings of a naked boy and was No. 25 on the American Library Association's list of the 100 most frequently challenged books from 1990 to 2000. 8 P.M. (13); 9:30 P.M. (49) JOAN BAEZ: HOW SWEET THE SOUND Ms. Baez made her debut at the Newport Folk Festival in 1959; on Aug. 2 she returned to celebrate its 50th anniversary. Filmed during her recent world tour, this ''American Masters'' documentary chronicles the private life and public career of Ms. Baez, who came to symbolize the social movement of the 1960s. The program includes her reunion with Vaclav Havel in Slovakia and a collaboration with Steve Earle in Nashville, while Bob Dylan, David Crosby, Roger McGuinn, Bonnie Raitt, Jackson Browne and the Rev. Jesse Jackson weigh in.",
1188,http://query.nytimes.com/gst/fullpage.html?res=9904E5DB1238F931A15750C0A9669D8B63,Overseeing Apple Prototypes,"Apple has hired Richard DeVaul, a veteran of the wearable computing field and co-founder of Aware Technologies, a company focused on creating fitness and health products. According to Computerworld, Mr. DeVaul will be a senior prototype scientist at Apple. According to Mr. DeVaul's LinkedIn page, he received a Ph.D. in media arts and sciences from the Massachusetts Institute of Technology. While there, he worked on a project called ''The Memory Glasses,'' which offered real-time memory support that could ''improve your performance on a memory recall task by a factor of about 63 percent without distracting you.''",
